key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
40,,,"",0,"使用诱引香陷阱引来云冠巨嘴鸟并将其打倒",6710340,3,0,0,"使用诱引香陷阱引来杀人蚁并将其打倒",6710314,3,0,0,"使用诱引香陷阱引来云冠恩底弥翁并将其打倒",6788805,2,0,0,6887984,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
41,"云海物种的器官标本","云海物种的骨骼标本","",0,"使用诱引香陷阱引来蚁鹰蜂并将其打倒
获取云海物种的器官标本",6710329,3,0,0,"使用诱引香陷阱引来原角鼻龙并打倒
获取云海物种的骨骼标本",6710295,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：采集云海生物标本","云冠群岛是一座长期与外界隔离的浮岛，不仅有珍稀的古代生物在此栖息，还有受到属性之力影响的变异个体。
我们希望冒险者帮忙采集这些珍稀生物的标本用作博物学研究。请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒，然后采集标本。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
42,"云海妖花粉","巨虫肝","",0,"打倒云上陷阱草 获取云海妖花粉",6710336,3,0,0,"打倒洪水巨虫 获取巨虫肝",6710317,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集诱引香的素材","我们艾因哈特家在探索过程中发现了一种奇特的生物现象。在云冠群岛区域，有一部分生物可以通过散发香味来吸引其他种类的生物。
为了提高狩猎的效率，我们准备利用这些生物来制作诱引香陷阱。希望冒险者能够前往指定的两处地点讨伐特定的生物，以收集我们所需要的素材。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
43,,,"",0,"打倒斑点哈库拉克",6710328,3,0,0,"打倒窃蛋鼠",6710321,3,0,0,"将古生物的蛋搬运至回收地点",6710321,2,6798621,5,6798620,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
44,,,"",0,"打倒剑齿虎",6710311,3,0,0,"打倒窃蛋鼠",6710337,3,0,0,"将古生物的蛋搬运至回收地点",6710337,2,6798627,5,6798626,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
45,"弱化试剂",,"飞空战舰坠落点",0,"从恩惠号的艾因哈特家的飞行员那里获取试剂",6710324,1,0,0,"使用弱化试剂打倒银壳蟹",6782944,3,0,0,"使用弱化试剂打倒云冠鹈鹕",6710341,3,0,0,6887979,"ui/icon/111000/111101.tex","探索任务：试剂实验","我们艾因哈特家为了更好地进行云冠群岛探索，也在开发新型技术。其中一项成果就是这种试剂。
理论上来说……这种弱化试剂能够降低特定生物的战斗力。所以希望各位冒险者能帮助我们实践证明一下它的效果。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
我们已经确认实验完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
46,,,"",0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,0,,"","","","",""
47,"过属性土之水晶","过属性风之水晶","",0,"收集过属性土之水晶",6798653,4,0,0,"收集过属性风之水晶",6798657,4,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集过属性水晶","属性之力发生剧烈变化的云冠群岛很容易促使以太结晶。带有强大属性之力的水晶极有可能成为重要资源。
所以我们希望冒险者能帮助我们收集过属性水晶，请将收集到的物资交给恩惠号附近的艾因哈特家的飞行员。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
48,,,"",0,"使用诱引香陷阱引来太阳索德斯龙并将其打倒",6710295,3,0,0,"使用诱引香陷阱引来云冠独角兽并将其打倒",6788805,3,0,0,"使用诱引香陷阱引来笠头螈并将其打倒",6710317,3,0,0,6887971,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
49,,,"",0,"使用诱引香陷阱引来不老山克芹尼并将其打倒",6710291,3,0,0,"使用诱引香陷阱引来幼年腕龙并将其打倒",6710345,3,0,0,"打倒东方腾云蛇",6710345,2,0,0,6887983,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
虽然出现了预想不到的强敌，但已被确认排除。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
50,,,"",0,"使用诱引香陷阱引来巨猿并将其打倒",6710286,3,0,0,"使用诱引香陷阱引来械齿鲸并将其打倒",6710325,3,0,0,"使用诱引香陷阱引来云冠恩底弥翁并将其打倒",6710310,2,0,0,6887968,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
51,"云海物种的器官标本","云海物种的骨骼标本","",0,"使用诱引香陷阱引来蚁鹰蜂并将其打倒
获取云海物种的器官标本",6710294,3,0,0,"使用诱引香陷阱引来原角鼻龙并打倒
获取云海物种的骨骼标本",6710314,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：采集云海生物标本","云冠群岛是一座长期与外界隔离的浮岛，不仅有珍稀的古代生物在此栖息，还有受到属性之力影响的变异个体。
我们希望冒险者帮忙采集这些珍稀生物的标本用作博物学研究。请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒，然后采集标本。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
52,"云海妖花粉","巨虫肝","",0,"打倒云上陷阱草 获取云海妖花粉",6710341,3,0,0,"打倒洪水巨虫 获取巨虫肝",6782944,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集诱引香的素材","我们艾因哈特家在探索过程中发现了一种奇特的生物现象。在云冠群岛区域，有一部分生物可以通过散发香味来吸引其他种类的生物。
为了提高狩猎的效率，我们准备利用这些生物来制作诱引香陷阱。希望冒险者能够前往指定的两处地点讨伐特定的生物，以收集我们所需要的素材。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
53,,,"",0,"打倒斑点哈库拉克",6710299,3,0,0,"打倒窃蛋鼠",6710337,3,0,0,"将古生物的蛋搬运至回收地点",6710337,2,6798625,5,6798624,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
54,,,"",0,"打倒云上毛爬虫",6710340,3,0,0,"打倒窃蛋鼠",6710321,3,0,0,"将古生物的蛋搬运至回收地点",6710321,2,6798621,5,6798620,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
55,"弱化试剂",,"飞空战舰坠落点",0,"从恩惠号的艾因哈特家的飞行员那里获取试剂",6710324,1,0,0,"使用弱化试剂打倒剑齿虎",6710344,3,0,0,"使用弱化试剂打倒云冠鹈鹕",6710302,3,0,0,6887965,"ui/icon/111000/111101.tex","探索任务：试剂实验","我们艾因哈特家为了更好地进行云冠群岛探索，也在开发新型技术。其中一项成果就是这种试剂。
理论上来说……这种弱化试剂能够降低特定生物的战斗力。所以希望各位冒险者能帮助我们实践证明一下它的效果。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
56,,,"",0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,0,,"","","","",""
57,"过属性火之水晶","过属性水之水晶","",0,"收集过属性火之水晶",6798651,4,0,0,"收集过属性水之水晶",6798643,4,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集过属性水晶","属性之力发生剧烈变化的云冠群岛很容易促使以太结晶。带有强大属性之力的水晶极有可能成为重要资源。
所以我们希望冒险者能帮助我们收集过属性水晶，请将收集到的物资交给恩惠号附近的艾因哈特家的飞行员。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
58,,,"",0,"使用诱引香陷阱引来角蚂蜓并将其打倒",6710332,3,0,0,"使用诱引香陷阱引来三角龙并将其打倒",6710294,3,0,0,"打倒无齿翼龙",6710294,3,0,0,6887961,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
虽然出现了预想不到的强敌，但已被确认排除。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
59,,,"",0,"使用诱引香陷阱引来云冠魔象并将其打倒",6788805,3,0,0,"使用诱引香陷阱引来蚁鹰蜂并将其打倒",6710333,3,0,0,"使用诱引香陷阱引来笠头螈并将其打倒",6710345,2,0,0,6887983,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
60,,,"",0,"使用诱引香陷阱引来巨猿并将其打倒",6710286,3,0,0,"使用诱引香陷阱引来械齿鲸并将其打倒",6710325,3,0,0,"使用诱引香陷阱引来原角鼻龙并将其打倒",6710310,3,0,0,6887968,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
61,"云海物种的器官标本","云海物种的骨骼标本","",0,"使用诱引香陷阱引来鲁南缇希并将其打倒
获取云海物种的器官标本",6710328,3,0,0,"使用诱引香陷阱引来腔骨龙并将其打倒
获取云海物种的骨骼标本",6710307,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：采集云海生物标本","云冠群岛是一座长期与外界隔离的浮岛，不仅有珍稀的古代生物在此栖息，还有受到属性之力影响的变异个体。
我们希望冒险者帮忙采集这些珍稀生物的标本用作博物学研究。请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒，然后采集标本。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
62,"云海妖花粉","巨虫肝","",0,"打倒云上陷阱草 获取云海妖花粉",6710302,3,0,0,"打倒洪水巨虫 获取巨虫肝",6710285,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集诱引香的素材","我们艾因哈特家在探索过程中发现了一种奇特的生物现象。在云冠群岛区域，有一部分生物可以通过散发香味来吸引其他种类的生物。
为了提高狩猎的效率，我们准备利用这些生物来制作诱引香陷阱。希望冒险者能够前往指定的两处地点讨伐特定的生物，以收集我们所需要的素材。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
63,,,"",0,"打倒斑点哈库拉克",6710329,3,0,0,"打倒窃蛋鼠",6710337,3,0,0,"将古生物的蛋搬运至回收地点",6710337,2,6798627,5,6798626,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
64,,,"",0,"打倒剑齿虎",6710291,3,0,0,"打倒窃蛋鼠",6710320,3,0,0,"将古生物的蛋搬运至回收地点",6710320,2,6798621,5,6798620,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
65,"弱化试剂",,"飞空战舰坠落点",0,"从恩惠号的艾因哈特家的飞行员那里获取试剂",6710324,1,0,0,"使用弱化试剂打倒太阳索德斯龙",6710340,3,0,0,"使用弱化试剂打倒云冠鹈鹕",6710295,3,0,0,6887962,"ui/icon/111000/111101.tex","探索任务：试剂实验","我们艾因哈特家为了更好地进行云冠群岛探索，也在开发新型技术。其中一项成果就是这种试剂。
理论上来说……这种弱化试剂能够降低特定生物的战斗力。所以希望各位冒险者能帮助我们实践证明一下它的效果。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
我们已经确认实验完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
66,,,"",0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,0,,"","","","",""
67,"过属性水之水晶","过属性火之水晶","",0,"收集过属性水之水晶",6798644,4,0,0,"收集过属性火之水晶",6798635,4,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集过属性水晶","属性之力发生剧烈变化的云冠群岛很容易促使以太结晶。带有强大属性之力的水晶极有可能成为重要资源。
所以我们希望冒险者能帮助我们收集过属性水晶，请将收集到的物资交给恩惠号附近的艾因哈特家的飞行员。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
68,,,"",0,"使用诱引香陷阱引来云冠雄狮并将其打倒",6710310,3,0,0,"使用诱引香陷阱引来腔骨龙并将其打倒",6710299,3,0,0,"打倒无齿翼龙",6710299,3,0,0,6887963,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
虽然出现了预想不到的强敌，但已被确认排除。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
69,,,"",0,"使用诱引香陷阱引来云冠魔象并将其打倒",6788805,3,0,0,"使用诱引香陷阱引来蚁鹰蜂并将其打倒",6710333,3,0,0,"打倒赛勒菲",6710333,2,0,0,6887978,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
虽然出现了预想不到的强敌，但已被确认排除。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
70,,,"",0,"使用诱引香陷阱引来不老山克芹尼并将其打倒",6710291,3,0,0,"使用诱引香陷阱引来幼年腕龙并将其打倒",6710345,3,0,0,"使用诱引香陷阱引来云冠鹈鹕并将其打倒",6710340,2,0,0,6887981,"ui/icon/111000/111101.tex","探索任务：打倒危险魔兽","云冠群岛高密度的以太吸引了很多危险的生物，这些生物正是我们探索的最大障碍。
我们希望身手高强的冒险者能帮助我们排除危险魔兽，请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
71,"云海物种的器官标本","云海物种的骨骼标本","",0,"使用诱引香陷阱引来天蟾蜍并将其打倒
获取云海物种的器官标本",6710336,3,0,0,"使用诱引香陷阱引来械齿鲸并将其打倒
获取云海物种的骨骼标本",6710320,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：采集云海生物标本","云冠群岛是一座长期与外界隔离的浮岛，不仅有珍稀的古代生物在此栖息，还有受到属性之力影响的变异个体。
我们希望冒险者帮忙采集这些珍稀生物的标本用作博物学研究。请使用能吸引特定生物的诱引香陷阱，引来目标并将其打倒，然后采集标本。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
72,"云海妖花粉","巨虫肝","",0,"打倒云上陷阱草 获取云海妖花粉",6782944,3,0,0,"打倒洪水巨虫 获取巨虫肝",6710307,3,0,0,"将收集品交给恩惠号的艾因哈特家的飞行员",6710324,1,0,0,6710323,"ui/icon/111000/111101.tex","探索任务：收集诱引香的素材","我们艾因哈特家在探索过程中发现了一种奇特的生物现象。在云冠群岛区域，有一部分生物可以通过散发香味来吸引其他种类的生物。
为了提高狩猎的效率，我们准备利用这些生物来制作诱引香陷阱。希望冒险者能够前往指定的两处地点讨伐特定的生物，以收集我们所需要的素材。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","这里是艾因哈特管制台……
经确认，所有探索任务均已完成。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
73,,,"",0,"打倒斑点哈库拉克",6710306,3,0,0,"打倒窃蛋鼠",6710329,3,0,0,"将古生物的蛋搬运至回收地点",6710329,2,6798623,5,6798622,"ui/icon/111000/111101.tex","探索任务：采集古生物的蛋","为了进行博物学研究，希望冒险者能帮我们采集古生物的蛋。但那些蛋被藏得很严密，不容易找到。因此，我们决定利用一种喜欢吃蛋的老鼠魔物。
你们可以先在周围狩猎以及探索，等想要偷蛋的老鼠出现后就立即赶往那里打倒它们，把蛋抢过来并运到回收地点。

另外，在执行任务的过程中，也希望你们能够在目标地区附近进行探索，以提高“活动评价”。

※参加危命任务等可提升活动评价。","已确认目标到达回收地点……
只要运到那里就好，接下来我们会进行回收的。","感谢各位冒险者的大力协助。
我们已经准备了相应的报酬。","今后你们可以随时利用以太洞前往另一侧进行自由探索。
祝你们探索顺利！"
