key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1216,2447,60,0,"ui/icon/061000/061412.tex",0,"リセの案内","ex2/stmact/stmact01040/stmact01040","","","","","","","","","","","","","","","","","","","","","","",""
1217,2448,60,0,"ui/icon/061000/061412.tex",0,"エオルゼア同盟軍の提案","ex2/stmact/stmact01050/stmact01050","","","","","","","","","","","","","","","","","","","","","","",""
1218,2449,60,0,"ui/icon/061000/061412.tex",0,"壊神の拳が届く場所","","","","","","","","","","","","","","","","","","","","","","","",""
1219,2450,60,0,"ui/icon/061000/061412.tex",0,"コンラッドの決断","ex2/stmact/stmact01060/stmact01060","","","","","","","","","","","","","","","","","","","","","","",""
1220,2451,60,0,"ui/icon/061000/061412.tex",0,"メ・ナーゴの任務","","","","","","","","","","","","","","","","","","","","","","","",""
1221,2452,60,0,"ui/icon/061000/061412.tex",0,"親書を届けて","ex2/stmact/stmact01070/stmact01070","","","","","","","","","","","","","","","","","","","","","","",""
1222,2453,60,0,"ui/icon/061000/061412.tex",0,"新型魔導兵器を撃破せよ","ex2/stmact/stmact01080/stmact01080","ex2/stmact/stmact01090/stmact01090","","","","","","","","","","","","","","","","","","","","","",""
1223,2454,60,0,"ui/icon/061000/061412.tex",0,"伝令の使命","","","","","","","","","","","","","","","","","","","","","","","",""
1224,2455,60,0,"ui/icon/061000/061412.tex",0,"メッフリッドの任務","ex2/stmact/stmact01100/stmact01100","","","","","","","","","","","","","","","","","","","","","","",""
1225,2456,60,0,"ui/icon/061000/061412.tex",0,"ある娘の帰郷","","","","","","","","","","","","","","","","","","","","","","","",""
1226,2954,60,0,"ui/icon/061000/061412.tex",0,"動かない脚","","","","","","","","","","","","","","","","","","","","","","","",""
1227,2955,60,0,"ui/icon/061000/061412.tex",0,"燻る落とし物","","","","","","","","","","","","","","","","","","","","","","","",""
1228,2457,60,0,"ui/icon/061000/061412.tex",0,"アラガーナの人々","","","","","","","","","","","","","","","","","","","","","","","",""
1229,2458,60,0,"ui/icon/061000/061412.tex",0,"赤のジグラート","","","","","","","","","","","","","","","","","","","","","","","",""
1230,2459,60,0,"ui/icon/061000/061412.tex",0,"その名は髑髏連隊","ex2/stmact/stmact01110/stmact01110","","","","","","","","","","","","","","","","","","","","","","",""
1231,2460,60,0,"ui/icon/061000/061412.tex",0,"対立を越えて征け","","","","","","","","","","","","","","","","","","","","","","","",""
1232,2461,60,0,"ui/icon/061000/061412.tex",0,"今こそ反抗の刻","ex2/stmact/stmact01115/stmact01115","ex2/stmact/stmact01120/stmact01120","","","","","","","","","","","","","","","","","","","","","",""
1233,2635,60,0,"ui/icon/061000/061412.tex",0,"叙述すべき現在","","","","","","","","","","","","","","","","","","","","","","","",""
1234,2636,60,0,"ui/icon/061000/061412.tex",0,"スープの隠し味","","","","","","","","","","","","","","","","","","","","","","","",""
1235,2637,60,0,"ui/icon/061000/061412.tex",0,"新兵たちへの召集令","","","","","","","","","","","","","","","","","","","","","","","",""
1236,2638,60,0,"ui/icon/061000/061412.tex",0,"ラールガーの神符","","","","","","","","","","","","","","","","","","","","","","","",""
1237,2462,61,0,"ui/icon/061000/061412.tex",0,"ラウバーンの決断","","","","","","","","","","","","","","","","","","","","","","","",""
1238,2463,61,0,"ui/icon/061000/061412.tex",0,"紅蓮の炎","ex2/stmact/stmact01130/stmact01130","ex2/stmact/stmact01140/stmact01140","ex2/stmact/stmact01150/stmact01150","ex2/stmact/stmact01160/stmact01160","ex2/stmact/stmact01170/stmact01170","ex2/stmact/stmact01180/stmact01180","","","","","","","","","","","","","","","","","",""
1239,2464,61,0,"ui/icon/061000/061412.tex",0,"生存者と犠牲者と","","","","","","","","","","","","","","","","","","","","","","","",""
1240,2465,61,0,"ui/icon/061000/061412.tex",0,"負傷者搬送","","","","","","","","","","","","","","","","","","","","","","","",""
1241,2466,61,0,"ui/icon/061000/061412.tex",0,"その声に押されて","ex2/stmact/stmact01190/stmact01190","","","","","","","","","","","","","","","","","","","","","","",""
1242,2467,61,0,"ui/icon/061000/061412.tex",0,"船主との取引","","","","","","","","","","","","","","","","","","","","","","","",""
1243,2468,61,0,"ui/icon/061000/061412.tex",0,"ドマの語り部たち","","","","","","","","","","","","","","","","","","","","","","","",""
1244,2469,61,0,"ui/icon/061000/061412.tex",0,"大洋を征く","ex2/stmact/stmact01200/stmact01200","ex2/stmact/stmact01210/stmact01210","ex2/stmact/stmact01220/stmact01220","ex2/stmact/stmact01230/stmact01230","","","","","","","","","","","","","","","","","","","",""
1245,2470,61,0,"ui/icon/061000/061412.tex",0,"クガネで待ち受ける者","ex2/stmact/stmact02010/stmact02010","","","","","","","","","","","","","","","","","","","","","","",""
1246,2471,61,0,"ui/icon/061000/061412.tex",0,"黄金を生む港街","","","","","","","","","","","","","","","","","","","","","","","",""
1247,2472,61,0,"ui/icon/061000/061412.tex",0,"ウルダハ商館へようこそ","ex2/stmact/stmact02020/stmact02020","","","","","","","","","","","","","","","","","","","","","","",""
1248,2473,61,0,"ui/icon/061000/061412.tex",0,"ふたりの足取り","","","","","","","","","","","","","","","","","","","","","","","",""
1249,2474,61,0,"ui/icon/061000/061412.tex",0,"ギョドウ現る！","ex2/stmact/stmact02030/stmact02030","ex2/stmact/stmact02080/stmact02080","ex2/stmact/stmact02040/stmact02040","ex2/stmact/stmact02050/stmact02050","","","","","","","","","","","","","","","","","","","",""
1250,2475,61,0,"ui/icon/061000/061412.tex",0,"吐けよナマズ","ex2/stmact/stmact02060/stmact02060","","","","","","","","","","","","","","","","","","","","","","",""
1251,2476,62,0,"ui/icon/061000/061412.tex",0,"再会と旅立ち","ex2/stmact/stmact02070/stmact02070","","","","","","","","","","","","","","","","","","","","","","",""
1252,2477,62,0,"ui/icon/061000/061412.tex",0,"水をかきわけて","","","","","","","","","","","","","","","","","","","","","","","",""
1253,2478,62,0,"ui/icon/061000/061412.tex",0,"海賊衆の苦境","ex2/stmact/stmact03010/stmact03010","","","","","","","","","","","","","","","","","","","","","","",""
1254,2479,62,0,"ui/icon/061000/061412.tex",0,"オサード小大陸にて","ex2/stmact/stmact03015/stmact03015","ex2/stmact/stmact03020/stmact03020","","","","","","","","","","","","","","","","","","","","","",""
1255,2480,62,0,"ui/icon/061000/061412.tex",0,"砦に集いし無頼漢","","","","","","","","","","","","","","","","","","","","","","","",""
1256,2681,62,0,"ui/icon/061000/061412.tex",0,"船酔い海賊","","","","","","","","","","","","","","","","","","","","","","","",""
1257,2953,62,0,"ui/icon/061000/061412.tex",0,"あれもこれも糧","","","","","","","","","","","","","","","","","","","","","","","",""
1258,2679,62,0,"ui/icon/061000/061412.tex",0,"御霊の出航","","","","","","","","","","","","","","","","","","","","","","","",""
1259,2481,62,0,"ui/icon/061000/061412.tex",0,"打ち寄せる波瀾","ex2/stmact/stmact03030/stmact03030","","","","","","","","","","","","","","","","","","","","","","",""
1260,2482,62,0,"ui/icon/061000/061412.tex",0,"ああ美しき玉水","ex2/stmact/stmact03040/stmact03040","","","","","","","","","","","","","","","","","","","","","","",""
1261,2483,62,0,"ui/icon/061000/061412.tex",0,"碧甲羅と八百万の神","ex2/stmact/stmact03050/stmact03050","","","","","","","","","","","","","","","","","","","","","","",""
1262,2484,63,0,"ui/icon/061000/061412.tex",0,"大海原に泳ぎ出せ！","ex2/stmact/stmact03060/stmact03060","","","","","","","","","","","","","","","","","","","","","","",""
1263,2485,63,0,"ui/icon/061000/061412.tex",0,"秘色に暮らす民","ex2/stmact/stmact03080/stmact03080","","","","","","","","","","","","","","","","","","","","","","",""
1264,2486,63,0,"ui/icon/061000/061412.tex",0,"海底探索","","","","","","","","","","","","","","","","","","","","","","","",""
1265,2487,63,0,"ui/icon/061000/061412.tex",0,"縁に結ばれて","","","","","","","","","","","","","","","","","","","","","","","",""
1266,2488,63,0,"ui/icon/061000/061412.tex",0,"宝物殿を目指せ","ex2/stmact/stmact03090/stmact03090","","","","","","","","","","","","","","","","","","","","","","",""
1267,2489,63,0,"ui/icon/061000/061412.tex",0,"豪神スサノオ","ex2/bosssn/bosssn00010/bosssn00010","ex2/bosssn/bosssn00020/bosssn00020","ex2/stmact/stmact03100/stmact03100","ex2/stmact/stmact03110/stmact03110","ex2/stmact/stmact03120/stmact03120","","","","","","","","","","","","","","","","","","",""
1268,2490,63,0,"ui/icon/061000/061412.tex",0,"ひとときの凪","ex2/stmact/stmact03130/stmact03130","","","","","","","","","","","","","","","","","","","","","","",""
1269,2491,63,0,"ui/icon/061000/061412.tex",0,"静かなるヤンサ","ex2/stmact/stmact03140/stmact03140","ex2/stmact/stmact03150/stmact03150","","","","","","","","","","","","","","","","","","","","","",""
1270,2492,64,0,"ui/icon/061000/061412.tex",0,"ドマの民の今","ex2/stmact/stmact03160/stmact03160","","","","","","","","","","","","","","","","","","","","","","",""
1271,2934,64,0,"ui/icon/061000/061412.tex",0,"烈士庵の反乱軍","ex2/stmact/stmact03170/stmact03170","","","","","","","","","","","","","","","","","","","","","","",""
1272,2493,64,0,"ui/icon/061000/061412.tex",0,"我らよろず屋","","","","","","","","","","","","","","","","","","","","","","","",""
1273,2494,64,0,"ui/icon/061000/061412.tex",0,"声なき痛哭","","","","","","","","","","","","","","","","","","","","","","","",""
1274,2495,64,0,"ui/icon/061000/061412.tex",0,"終わらぬ狼藉","ex2/stmact/stmact03180/stmact03180","","","","","","","","","","","","","","","","","","","","","","",""
1275,2496,64,0,"ui/icon/061000/061412.tex",0,"カストルム・フルーミニスに躍る","ex2/stmact/stmact03190/stmact03190","","","","","","","","","","","","","","","","","","","","","","",""
1276,2497,64,0,"ui/icon/061000/061412.tex",0,"ユウギリの心","ex2/stmact/stmact03200/stmact03200","ex2/stmact/stmact03210/stmact03210","","","","","","","","","","","","","","","","","","","","","",""
1277,2935,64,0,"ui/icon/061000/061412.tex",0,"互いの往く道","","","","","","","","","","","","","","","","","","","","","","","",""
1278,2498,64,0,"ui/icon/061000/061412.tex",0,"ゼノス暗殺計画","ex2/stmact/stmact03220/stmact03220","ex2/stmact/stmact03230/stmact03230","","","","","","","","","","","","","","","","","","","","","",""
1279,2499,64,0,"ui/icon/061000/061412.tex",0,"踏み出す一歩","ex2/stmact/stmact03240/stmact03240","ex2/stmact/stmact03250/stmact03250","ex2/stmact/stmact03260/stmact03260","","","","","","","","","","","","","","","","","","","","",""
1280,2630,65,0,"ui/icon/061000/061412.tex",0,"風駆けるアジムステップ","ex2/stmact/stmact03270/stmact03270","","","","","","","","","","","","","","","","","","","","","","",""
1281,2500,65,0,"ui/icon/061000/061412.tex",0,"市を賑わす部族たち","","","","","","","","","","","","","","","","","","","","","","","",""
1282,2501,65,0,"ui/icon/061000/061412.tex",0,"戦の季節","ex2/stmact/stmact04010/stmact04010","","","","","","","","","","","","","","","","","","","","","","",""
1283,2502,65,0,"ui/icon/061000/061412.tex",0,"ひとりの同志","ex2/stmact/stmact04020/stmact04020","","","","","","","","","","","","","","","","","","","","","","",""
1284,2503,65,0,"ui/icon/061000/061412.tex",0,"神託とともに","ex2/stmact/stmact04030/stmact04030","","","","","","","","","","","","","","","","","","","","","","",""
1285,2504,65,0,"ui/icon/061000/061412.tex",0,"英雄に必要なもの","","","","","","","","","","","","","","","","","","","","","","","",""
1286,2505,65,0,"ui/icon/061000/061412.tex",0,"モルの家族","ex2/stmact/stmact04040/stmact04040","","","","","","","","","","","","","","","","","","","","","","",""
1287,2506,65,0,"ui/icon/061000/061412.tex",0,"草原横断","","","","","","","","","","","","","","","","","","","","","","","",""
1288,2507,65,0,"ui/icon/061000/061412.tex",0,"試練のバルダム覇道","","","","","","","","","","","","","","","","","","","","","","","",""
1289,2508,65,0,"ui/icon/061000/061412.tex",0,"玉座からの招喚","ex2/stmact/stmact04050/stmact04050","ex2/stmact/stmact04060/stmact04060","","","","","","","","","","","","","","","","","","","","","",""
1290,2509,66,0,"ui/icon/061000/061412.tex",0,"オロニル流の難題","","","","","","","","","","","","","","","","","","","","","","","",""
1291,2510,66,0,"ui/icon/061000/061412.tex",0,"陽と月をめぐる異説","","","","","","","","","","","","","","","","","","","","","","","",""
1292,2511,66,0,"ui/icon/061000/061412.tex",0,"青き宿敵","","","","","","","","","","","","","","","","","","","","","","","",""
1293,2512,66,0,"ui/icon/061000/061412.tex",0,"勇猛なるドタール","ex2/stmact/stmact04070/stmact04070","","","","","","","","","","","","","","","","","","","","","","",""
1294,2513,66,0,"ui/icon/061000/061412.tex",0,"命を焦がす夢","ex2/stmact/stmact04080/stmact04080","ex2/stmact/stmact04090/stmact04090","","","","","","","","","","","","","","","","","","","","","",""
1295,2514,66,0,"ui/icon/061000/061412.tex",0,"迫る開戦","","","","","","","","","","","","","","","","","","","","","","","",""
1296,2515,66,0,"ui/icon/061000/061412.tex",0,"終節の合戦","ex2/stmact/stmact04100/stmact04100","ex2/stmact/stmact04140/stmact04140","ex2/stmact/stmact04110/stmact04110","ex2/stmact/stmact04120/stmact04120","","","","","","","","","","","","","","","","","","","",""
1297,2516,66,0,"ui/icon/061000/061412.tex",0,"歓声は遠く高く","","","","","","","","","","","","","","","","","","","","","","","",""
1298,2517,66,0,"ui/icon/061000/061412.tex",0,"その赤に祈りをこめて","","","","","","","","","","","","","","","","","","","","","","","",""
1299,2518,66,0,"ui/icon/061000/061412.tex",0,"再び動乱の地へ","ex2/stmact/stmact04130/stmact04130","","","","","","","","","","","","","","","","","","","","","","",""
1300,2519,67,0,"ui/icon/061000/061412.tex",0,"解放への道のり","ex2/stmact/stmact05010/stmact05010","","","","","","","","","","","","","","","","","","","","","","",""
1301,2946,67,0,"ui/icon/061000/061412.tex",0,"必中仕事人タタル","","","","","","","","","","","","","","","","","","","","","","","",""
1302,2520,67,0,"ui/icon/061000/061412.tex",0,"少女ノ目","ex2/stmact/stmact05015/stmact05015","","","","","","","","","","","","","","","","","","","","","","",""
1303,2521,67,0,"ui/icon/061000/061412.tex",0,"ドマ民一揆","","","","","","","","","","","","","","","","","","","","","","","",""
1304,2947,67,0,"ui/icon/061000/061412.tex",0,"生き続けるために","","","","","","","","","","","","","","","","","","","","","","","",""
1305,2522,67,0,"ui/icon/061000/061412.tex",0,"もののふ、今はなく","","","","","","","","","","","","","","","","","","","","","","","",""
1306,2523,67,0,"ui/icon/061000/061412.tex",0,"最後の余白","ex2/stmact/stmact05020/stmact05020","ex2/stmact/stmact05030/stmact05030","","","","","","","","","","","","","","","","","","","","","",""
1307,2524,67,0,"ui/icon/061000/061412.tex",0,"いざ、解放決戦へ","ex2/stmact/stmact05040/stmact05040","ex2/stmact/stmact05050/stmact05050","ex2/stmact/stmact05060/stmact05060","ex2/stmact/stmact05070/stmact05070","ex2/stmact/stmact05080/stmact05080","ex2/stmact/stmact05090/stmact05090","","","","","","","","","","","","","","","","","",""
1308,2525,67,0,"ui/icon/061000/061412.tex",0,"ドマという国","ex2/stmact/stmact05100/stmact05100","","","","","","","","","","","","","","","","","","","","","","",""
1309,2526,67,0,"ui/icon/061000/061412.tex",0,"別れと帰還","ex2/stmact/stmact05110/stmact05110","ex2/stmact/stmact05120/stmact05120","","","","","","","","","","","","","","","","","","","","","",""
1310,2527,67,0,"ui/icon/061000/061412.tex",0,"待っていた者、いない者","","","","","","","","","","","","","","","","","","","","","","","",""
1311,2528,67,0,"ui/icon/061000/061412.tex",0,"ラールガーの軍星","ex2/stmact/stmact06010/stmact06010","ex2/stmact/stmact06020/stmact06020","ex2/stmact/stmact06030/stmact06030","","","","","","","","","","","","","","","","","","","","",""
1312,2529,67,0,"ui/icon/061000/061412.tex",0,"残敵を蹴散らせ","","","","","","","","","","","","","","","","","","","","","","","",""
1313,2530,67,0,"ui/icon/061000/061412.tex",0,"メ族の里へ","ex2/stmact/stmact06040/stmact06040","","","","","","","","","","","","","","","","","","","","","","",""
1314,2531,67,0,"ui/icon/061000/061412.tex",0,"ウィルラの神、カリヤナの神","","","","","","","","","","","","","","","","","","","","","","","",""
1315,2532,67,0,"ui/icon/061000/061412.tex",0,"美神ラクシュミ","ex2/stmact/stmact06050/stmact06050","ex2/boslxm/boslxm00010/boslxm00010","ex2/boslxm/boslxm00020/boslxm00020","ex2/stmact/stmact06060/stmact06060","ex2/stmact/stmact06070/stmact06070","","","","","","","","","","","","","","","","","","",""
1316,2533,67,0,"ui/icon/061000/061412.tex",0,"温かな歓待","","","","","","","","","","","","","","","","","","","","","","","",""
1317,2534,68,0,"ui/icon/061000/061412.tex",0,"いざ山岳地帯へ","ex2/stmact/stmact06080/stmact06080","","","","","","","","","","","","","","","","","","","","","","",""
1318,2535,68,0,"ui/icon/061000/061412.tex",0,"アラギリでの軍議","ex2/stmact/stmact06090/stmact06090","","","","","","","","","","","","","","","","","","","","","","",""
1319,2536,68,0,"ui/icon/061000/061412.tex",0,"与えられた支援任務","ex2/stmact/stmact06100/stmact06100","ex2/stmact/stmact06110/stmact06110","ex2/stmact/stmact06120/stmact06120","","","","","","","","","","","","","","","","","","","","",""
1320,2537,68,0,"ui/icon/061000/061412.tex",0,"混乱のスペキュラ","ex2/stmact/stmact06130/stmact06130","ex2/stmact/stmact06140/stmact06140","","","","","","","","","","","","","","","","","","","","","",""
1321,2538,68,0,"ui/icon/061000/061412.tex",0,"悲しみの退路","","","","","","","","","","","","","","","","","","","","","","","",""
1322,2539,68,0,"ui/icon/061000/061412.tex",0,"悲しみと痛み噛みしめて","","","","","","","","","","","","","","","","","","","","","","","",""
1323,2540,68,0,"ui/icon/061000/061412.tex",0,"箱船からの眺め","ex2/stmact/stmact06145/stmact06145","","","","","","","","","","","","","","","","","","","","","","",""
1324,2541,68,0,"ui/icon/061000/061412.tex",0,"次なる一手は……","","","","","","","","","","","","","","","","","","","","","","","",""
1325,2542,68,0,"ui/icon/061000/061412.tex",0,"魂を売った村","","","","","","","","","","","","","","","","","","","","","","","",""
1326,2543,68,0,"ui/icon/061000/061412.tex",0,"心に勇気を","","","","","","","","","","","","","","","","","","","","","","","",""
1327,2544,69,0,"ui/icon/061000/061412.tex",0,"カストルム・アバニア潜入作戦","ex2/stmact/stmact06150/stmact06150","ex2/stmact/stmact06160/stmact06160","","","","","","","","","","","","","","","","","","","","","",""
1328,2545,69,0,"ui/icon/061000/061412.tex",0,"ラウバーンの一計","","","","","","","","","","","","","","","","","","","","","","","",""
1329,2546,69,0,"ui/icon/061000/061412.tex",0,"自由か死か","ex2/stmact/stmact06170/stmact06170","","","","","","","","","","","","","","","","","","","","","","",""
1330,2547,69,0,"ui/icon/061000/061412.tex",0,"拳交えて","ex2/stmact/stmact06180/stmact06180","ex2/stmact/stmact06185/stmact06185","","","","","","","","","","","","","","","","","","","","","",""
1331,2548,69,0,"ui/icon/061000/061412.tex",0,"塩の湖畔地帯","ex2/stmact/stmact07010/stmact07010","","","","","","","","","","","","","","","","","","","","","","",""
1332,2549,69,0,"ui/icon/061000/061412.tex",0,"若者との再会","","","","","","","","","","","","","","","","","","","","","","","",""
1333,2550,69,0,"ui/icon/061000/061412.tex",0,"ウリエンジェの秘策","ex2/stmact/stmact07150/stmact07150","ex2/stmact/stmact07020/stmact07020","","","","","","","","","","","","","","","","","","","","","",""
1334,2551,69,0,"ui/icon/061000/061412.tex",0,"自由への進軍","ex2/stmact/stmact07030/stmact07030","","","","","","","","","","","","","","","","","","","","","","",""
1335,2552,70,0,"ui/icon/061000/061412.tex",0,"アラミゴ正門の攻防","ex2/stmact/stmact07035/stmact07035","ex2/stmact/stmact07040/stmact07040","","","","","","","","","","","","","","","","","","","","","",""
1336,2553,70,0,"ui/icon/061000/061412.tex",0,"紅蓮のリベレーター","ex2/stmact/stmact07050/stmact07050","ex2/stmact/stmact07060/stmact07060","ex2/bossin/bossin00010/bossin00010","ex2/bossin/bossin00020/bossin00020","ex2/stmact/stmact07070/stmact07070","ex2/stmact/stmact07080/stmact07080","ex2/stmact/stmact07100/stmact07100","ex2/stmact/stmact07110/stmact07110","ex2/stmact/stmact07120/stmact07120","ex2/stmact/stmact07130/stmact07130","ex2/stmact/stmact07140/stmact07140","","","","","","","","","","","","",""
1337,2962,70,0,"ui/icon/061000/061412.tex",0,"新たなる冒険","ex2/stmbdb/stmbdb10110/stmbdb10110","","","","","","","","","","","","","","","","","","","","","","",""
1338,2963,70,0,"ui/icon/061000/061412.tex",0,"伝説を追って","","","","","","","","","","","","","","","","","","","","","","","",""
1339,2964,70,0,"ui/icon/061000/061412.tex",0,"廃王の黄金","ex2/stmbdb/stmbdb10310/stmbdb10310","","","","","","","","","","","","","","","","","","","","","","",""
1340,2965,70,0,"ui/icon/061000/061412.tex",0,"復讐と正義","ex2/stmbdb/stmbdb10410/stmbdb10410","ex2/stmbdb/stmbdb10420/stmbdb10420","ex2/stmbdb/stmbdb10430/stmbdb10430","ex2/stmbdb/stmbdb10440/stmbdb10440","","","","","","","","","","","","","","","","","","","",""
1341,2966,70,0,"ui/icon/061000/061412.tex",0,"超越者の影","","","","","","","","","","","","","","","","","","","","","","","",""
1342,2967,70,0,"ui/icon/061000/061412.tex",0,"ナナモの決意","ex2/stmbdb/stmbdb10610/stmbdb10610","ex2/stmbdb/stmbdb10620/stmbdb10620","","","","","","","","","","","","","","","","","","","","","",""
1343,2968,70,0,"ui/icon/061000/061412.tex",0,"ナナモの本気","","","","","","","","","","","","","","","","","","","","","","","",""
1344,2969,70,0,"ui/icon/061000/061412.tex",0,"吹っ切れナナモ様","ex2/stmbdb/stmbdb10810/stmbdb10810","","","","","","","","","","","","","","","","","","","","","","",""
1345,2970,70,0,"ui/icon/061000/061412.tex",0,"ソルトリーの未来","","","","","","","","","","","","","","","","","","","","","","","",""
1346,2971,70,0,"ui/icon/061000/061412.tex",0,"波乱の徴候","ex2/stmbdb/stmbdb11010/stmbdb11010","","","","","","","","","","","","","","","","","","","","","","",""
1347,2972,70,0,"ui/icon/061000/061412.tex",0,"英雄の帰還","ex2/stmbdb/stmbdb11110/stmbdb11110","ex2/stmbdb/stmbdb11120/stmbdb11120","ex2/stmbdb/stmbdb11130/stmbdb11130","ex2/stmbdb/stmbdb11140/stmbdb11140","ex2/stmbdb/stmbdb11150/stmbdb11150","ex2/stmbdb/stmbdb11160/stmbdb11160","ex2/stmbdb/stmbdb11170/stmbdb11170","ex2/stmbdb/stmbdb11180/stmbdb11180","ex2/stmbdb/stmbdb11190/stmbdb11190","","","","","","","","","","","","","","",""
1348,3022,70,0,"ui/icon/061000/061412.tex",0,"風雲急を告げる報せ","ex2/stmbdc/stmbdc10110/stmbdc10110","","","","","","","","","","","","","","","","","","","","","","",""
1349,3023,70,0,"ui/icon/061000/061412.tex",0,"質屋を探して","","","","","","","","","","","","","","","","","","","","","","","",""
1350,3024,70,0,"ui/icon/061000/061412.tex",0,"再会信じ紅玉海へ","ex2/stmbdc/stmbdc10310/stmbdc10310","ex2/stmbdc/stmbdc10320/stmbdc10320","ex2/stmbdc/stmbdc10330/stmbdc10330","","","","","","","","","","","","","","","","","","","","",""
1351,3025,70,0,"ui/icon/061000/061412.tex",0,"喜ぶ者と、慄く者","ex2/stmbdc/stmbdc10410/stmbdc10410","ex2/stmbdc/stmbdc10420/stmbdc10420","","","","","","","","","","","","","","","","","","","","","",""
1352,3026,70,0,"ui/icon/061000/061412.tex",0,"さらなる暗雲","ex2/stmbdc/stmbdc10510/stmbdc10510","ex2/stmbdc/stmbdc10520/stmbdc10520","","","","","","","","","","","","","","","","","","","","","",""
1353,3027,70,0,"ui/icon/061000/061412.tex",0,"アサヒとドマ","ex2/stmbdc/stmbdc10610/stmbdc10610","ex2/stmbdc/stmbdc10620/stmbdc10620","","","","","","","","","","","","","","","","","","","","","",""
1354,3028,70,0,"ui/icon/061000/061412.tex",0,"罪がいずる場所","ex2/stmbdc/stmbdc10710/stmbdc10710","","","","","","","","","","","","","","","","","","","","","","",""
1355,3029,70,0,"ui/icon/061000/061412.tex",0,"暁光の刻","ex2/stmbdc/stmbdc10810/stmbdc10810","ex2/stmbdc/stmbdc10820/stmbdc10820","ex2/stmbdc/stmbdc10830/stmbdc10830","ex2/stmbdc/stmbdc10840/stmbdc10840","ex2/stmbdc/stmbdc10850/stmbdc10850","ex2/stmbdc/stmbdc10855/stmbdc10855","ex2/stmbdc/stmbdc10860/stmbdc10860","ex2/stmbdc/stmbdc10870/stmbdc10870","","","","","","","","","","","","","","","",""
1356,3070,70,0,"ui/icon/061000/061412.tex",0,"ゴウセツとツユ","ex2/stmbdd/stmbdd10110/stmbdd10110","","","","","","","","","","","","","","","","","","","","","","",""
1357,3071,70,0,"ui/icon/061000/061412.tex",0,"ツユの行方","ex2/stmbdd/stmbdd10210/stmbdd10210","","","","","","","","","","","","","","","","","","","","","","",""
1358,3072,70,0,"ui/icon/061000/061412.tex",0,"柿と白銅鏡","ex2/stmbdd/stmbdd10310/stmbdd10310","ex2/stmbdd/stmbdd10320/stmbdd10320","ex2/stmbdd/stmbdd10330/stmbdd10330","ex2/stmbdd/stmbdd10340/stmbdd10340","ex2/stmbdd/stmbdd10350/stmbdd10350","","","","","","","","","","","","","","","","","","",""
1359,3073,70,0,"ui/icon/061000/061412.tex",0,"捕虜交換に備え","","","","","","","","","","","","","","","","","","","","","","","",""
1360,3074,70,0,"ui/icon/061000/061412.tex",0,"十六夜の月","ex2/stmbdd/stmbdd10510/stmbdd10510","ex2/bostku/bostku00010/bostku00010","ex2/bostku/bostku00020/bostku00020","ex2/stmbdd/stmbdd10520/stmbdd10520","ex2/stmbdd/stmbdd10530/stmbdd10530","ex2/stmbdd/stmbdd10540/stmbdd10540","ex2/stmbdd/stmbdd10550/stmbdd10550","","","","","","","","","","","","","","","","",""
1361,3075,70,0,"ui/icon/061000/061412.tex",0,"月下の華","ex2/stmbdd/stmbdd10610/stmbdd10610","ex2/stmbdd/stmbdd10630/stmbdd10630","ex2/stmbdd/stmbdd10620/stmbdd10620","","","","","","","","","","","","","","","","","","","","",""
1362,3076,70,0,"ui/icon/061000/061412.tex",0,"「暁」の少年","ex2/stmbdd/stmbdd10640/stmbdd10640","ex2/stmbdd/stmbdd10650/stmbdd10650","ex2/stmbdd/stmbdd10660/stmbdd10660","","","","","","","","","","","","","","","","","","","","",""
1363,3143,70,0,"ui/icon/061000/061412.tex",0,"アルフィノの行方","ex2/stmbde/stmbde10110/stmbde10110","","","","","","","","","","","","","","","","","","","","","","",""
1364,3144,70,0,"ui/icon/061000/061412.tex",0,"永久なる焦土","ex2/stmbde/stmbde10120/stmbde10120","","","","","","","","","","","","","","","","","","","","","","",""
1365,3145,70,0,"ui/icon/061000/061412.tex",0,"帝都に潜む影","ex2/stmbde/stmbde10210/stmbde10210","ex2/stmbde/stmbde10310/stmbde10310","","","","","","","","","","","","","","","","","","","","","",""
1366,3146,70,0,"ui/icon/061000/061412.tex",0,"草原に眠る力","ex2/stmbde/stmbde10410/stmbde10410","","","","","","","","","","","","","","","","","","","","","","",""
1367,3147,70,0,"ui/icon/061000/061412.tex",0,"楔石の虚","ex2/stmbde/stmbde10420/stmbde10420","ex2/stmbde/stmbde10430/stmbde10430","ex2/stmbde/stmbde10440/stmbde10440","ex2/stmbde/stmbde10450/stmbde10450","","","","","","","","","","","","","","","","","","","",""
1368,3148,70,0,"ui/icon/061000/061412.tex",0,"響き渡る声","ex2/stmbde/stmbde10460/stmbde10460","ex2/stmbde/stmbde10510/stmbde10510","ex2/stmbde/stmbde10520/stmbde10520","","","","","","","","","","","","","","","","","","","","",""
1369,3149,70,0,"ui/icon/061000/061412.tex",0,"狂乱の前奏曲","ex2/stmbde/stmbde10610/stmbde10610","ex2/stmbde/stmbde10620/stmbde10620","ex2/stmbde/stmbde10630/stmbde10630","ex2/stmbde/stmbde10640/stmbde10640","","","","","","","","","","","","","","","","","","","",""
