key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
303,"e0058","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"黑衣森林","黑衣森林","黑衣森林东部林区","f1f2/00","LoadingImage#3",3,9,"",False,4,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#57","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
304,"e0059","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"库尔札斯","库尔札斯","库尔札斯中央高地","r1f1/00","LoadingImage#5",3,9,"",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#62","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
305,"e0060","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Treacherous.scd",,,,"QuestBattle#65","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
306,"e0061","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"萨纳兰","萨纳兰","南萨纳兰","w1f4/01","LoadingImage#4",3,9,"",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#58","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
307,"e0062","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"拉诺西亚","拉诺西亚","拉诺西亚低地","s1f2/00","LoadingImage#2",3,9,"",False,17,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#59","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
308,"e0065","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Teikoku.scd",,,,"QuestBattle#63","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
309,"e0066","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#64","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
310,"e0067","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"拉诺西亚","拉诺西亚","东拉诺西亚","s1f3/01","LoadingImage#2",3,9,"",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#66","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
311,"e0068","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"拉诺西亚","拉诺西亚","东拉诺西亚","s1f3/01","LoadingImage#2",3,9,"",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#67","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
312,"e0069","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"萨纳兰","萨纳兰","南萨纳兰","w1f4/01","LoadingImage#4",3,9,"",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#68","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
313,"e0070","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"库尔札斯","库尔札斯","库尔札斯中央高地","r1f1/00","LoadingImage#5",3,9,"",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#69","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
314,"e0071","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"萨纳兰","萨纳兰","中萨纳兰","w1f2/00","LoadingImage#4",3,9,"",False,10,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#70","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
315,"e0072","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#71","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
316,"e0073","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"库尔札斯","库尔札斯","库尔札斯中央高地","r1f1/00","LoadingImage#5",3,9,"",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#72","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
317,"e0074","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"黑衣森林","黑衣森林","黑衣森林南部林区","f1f3/00","LoadingImage#3",3,9,"",False,5,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#73","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
318,"e0075","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"萨纳兰","萨纳兰","南萨纳兰","w1f4/01","LoadingImage#4",3,9,"",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#74","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
319,"e0076","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黑衣森林","黑衣森林","黑衣森林中央林区","f1f1/00","LoadingImage#3",3,9,"",False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#75","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
320,"e0077","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"黑衣森林","黑衣森林","黑衣森林中央林区","f1f1/00","LoadingImage#3",3,9,"",False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#76","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
321,"e0078","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"黑衣森林","黑衣森林","黑衣森林北部林区","f1f4/00","LoadingImage#3",3,9,"",False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#77","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
322,"e0079","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"库尔札斯","库尔札斯","库尔札斯中央高地","r1f1/00","LoadingImage#5",3,9,"",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#78","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
323,"e0080","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"萨纳兰","萨纳兰","南萨纳兰","w1f4/01","LoadingImage#4",3,9,"",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Ifrit.scd",,,,"QuestBattle#79","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
324,"e0081","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"黑衣森林","黑衣森林","黑衣森林北部林区","f1f4/00","LoadingImage#3",3,9,"",False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Titan_pre1.scd",,,,"QuestBattle#80","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
325,"e0082","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"拉诺西亚","拉诺西亚","拉诺西亚外地","s1f6/00","LoadingImage#2",3,9,"",False,24,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Garuda.scd",,,,"QuestBattle#81","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
326,"e0083","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#82","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
327,"e0084","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"拉诺西亚","拉诺西亚","东拉诺西亚","s1f3/01","LoadingImage#2",3,9,"",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#83","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
328,"e0085","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"拉诺西亚","拉诺西亚","拉诺西亚高地","s1f5/00","LoadingImage#2",3,9,"",False,20,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#84","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
329,"e0086","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"拉诺西亚","拉诺西亚","放浪神古神殿","s1d3/00","LoadingImage#2",3,9,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#85","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
330,"e0087","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"拉诺西亚","拉诺西亚","西拉诺西亚","s1f4/00","LoadingImage#2",3,9,"",False,19,False,0,True,False,False,False,"music/ffxiv/BGM_Event_DarknessLullaby.scd",,,,"QuestBattle#86","",100,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
331,"r1fa_event","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"库尔札斯","库尔札斯","呼啸眼外围","r1fa/02","LoadingImage#5",0,7,"",False,26,False,0,True,False,False,False,"BGMSituation#1001",,,"ArrayEventHandler#853854","QuestBattle#0","巨龙首营地",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
332,"w1f1_battle","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"萨纳兰","萨纳兰","西萨纳兰","w1f1/00","LoadingImage#4",2,10,"里塔提恩强攻战",False,9,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,34,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
333,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
334,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
335,"l1f1_event","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",0,15,"",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Teikoku_01.scd",,,,"QuestBattle#0","丧灵钟",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
336,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
337,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"萨纳兰","萨纳兰","艾欧泽亚地下空间","default/00","LoadingImage#4",0,12,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Bahamut.scd",,,,"QuestBattle#0","青磷精炼所",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"拉诺西亚","拉诺西亚","海雾村","s1h1/01","LoadingImage#2",0,13,"",False,32,True,0,True,False,True,False,"BGMSituation#1083",,,"ArrayEventHandler#852431","QuestBattle#0","利姆萨·罗敏萨下层甲板",-1,78,-1,False,"重生之境",0,0,0,"超越幻想，究极神兵",False,False,0,False,False,False,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"黑衣森林","黑衣森林","薰衣草苗圃","f1h1/01","LoadingImage#3",0,13,"",False,34,True,0,True,False,True,False,"BGMSituation#1110",,,"ArrayEventHandler#852427","QuestBattle#0","格里达尼亚新街",-1,78,-1,False,"重生之境",0,0,0,"超越幻想，究极神兵",False,False,0,False,False,False,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"萨纳兰","萨纳兰","高脚孤丘","w1h1/01","LoadingImage#4",0,13,"",False,33,True,0,True,False,True,False,"BGMSituation#1109",,,"ArrayEventHandler#852430","QuestBattle#0","乌尔达哈现世回廊",-1,78,-1,False,"重生之境",0,0,0,"超越幻想，究极神兵",False,False,0,False,False,False,False
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"黑衣森林","黑衣森林","薰衣草苗圃私人小屋","f1i1/01","LoadingImage#3",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","格里达尼亚新街",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"黑衣森林","黑衣森林","薰衣草苗圃私人公馆","f1i2/01","LoadingImage#3",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","格里达尼亚新街",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"黑衣森林","黑衣森林","薰衣草苗圃私人别墅","f1i3/01","LoadingImage#3",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","格里达尼亚新街",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"萨纳兰","萨纳兰","高脚孤丘私人小屋","w1i1/01","LoadingImage#4",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","乌尔达哈现世回廊",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"萨纳兰","萨纳兰","高脚孤丘私人公馆","w1i2/01","LoadingImage#4",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","乌尔达哈现世回廊",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"萨纳兰","萨纳兰","高脚孤丘私人别墅","w1i3/01","LoadingImage#4",0,14,"",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","乌尔达哈现世回廊",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"萨纳兰","萨纳兰","后营门","w1fb/00","LoadingImage#4",2,10,"究极神兵破坏作战",False,31,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,17,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
349,"w1d6","ffxiv/wil_w1/dun/w1d6/level/w1d6",1,"萨纳兰","萨纳兰","铜铃铜山","w1d6/01","LoadingImage#4",2,3,"骚乱坑道铜铃铜山",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
350,"f1d4","ffxiv/fst_f1/dun/f1d4/level/f1d4",1,"黑衣森林","黑衣森林","静语庄园","f1d4/01","LoadingImage#3",2,3,"恶灵府邸静语庄园",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
351,"l1e1","ffxiv/lak_l1/evt/l1e1/level/l1e1",1,"摩杜纳","摩杜纳","石之家","l1e1/01","LoadingImage#6",0,15,"",False,0,False,0,True,False,False,False,"BGMSituation#1114",,,"ArrayEventHandler#852110","QuestBattle#0","丧灵钟",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
352,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
353,"z1z1","ex2/02_est_e3/fld/e3ff/level/e3ff",1,"奥萨德","奥萨德","黄金大桥","e3ff/00","LoadingImage#10",2,10,"活动挑战2",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,327,-1,False,"红莲之狂潮",0,0,0,"",False,False,0,False,False,False,False
354,"z1z2","ex3/01_nvt_n4/fld/n4fa/level/n4fa",1,"诺弗兰特","诺弗兰特","妖灵王舞场","n4fa/00","LoadingImage#16",2,10,"活动挑战3",False,103,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,418,-1,False,"暗影之逆焰",0,0,0,"",False,False,0,False,False,False,False
355,"f1b1","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黑衣森林","黑衣森林","陨石背阴地","f1b1/00","LoadingImage#3",2,16,"巴哈姆特大迷宫 入侵之章1",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,39,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
356,"f1b2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黑衣森林","黑衣森林","拘束舰外围","f1b2/01","LoadingImage#3",2,16,"巴哈姆特大迷宫 入侵之章2",False,28,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,40,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
357,"f1b3","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黑衣森林","黑衣森林","诸神黄昏级三号舰舰体中央","f1b3/01","LoadingImage#3",2,16,"巴哈姆特大迷宫 入侵之章3",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,41,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
358,"f1b4","ffxiv/fst_f1/bah/f1b4/level/f1b4",1,"黑衣森林","黑衣森林","诸神黄昏级三号舰作战室","f1b4/00","LoadingImage#3",2,17,"巴哈姆特大迷宫 入侵之章4",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,42,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
359,"o1fa_2","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"拉诺西亚","拉诺西亚","对利维亚桑双体船","o1fa/00","LoadingImage#2",2,10,"利维亚桑歼殛战",False,38,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,37,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
360,"w1d7","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"萨纳兰","萨纳兰","日影地修炼所","w1d7/00","LoadingImage#4",2,3,"剑斗领域日影地修炼所",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
361,"s1d5","ffxiv/sea_s1/dun/s1d5/level/s1d5",1,"拉诺西亚","拉诺西亚","破舰岛","s1d5/00","LoadingImage#2",2,3,"财宝传说破舰岛",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,50,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
362,"s1d6","ffxiv/sea_s1/dun/s1d6/level/s1d6",1,"拉诺西亚","拉诺西亚","布雷福洛克斯野营地","s1d6/00","LoadingImage#2",2,3,"纷争要地布雷福洛克斯野营地",False,37,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,43,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
363,"f1d5","ffxiv/fst_f1/dun/f1d5/level/f1d5",1,"黑衣森林","黑衣森林","无限城市街古迹","f1d5/01","LoadingImage#3",2,3,"腐坏遗迹无限城市街古迹",False,40,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,38,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
364,"f1fa_2","ffxiv/fst_f1/fld/f1fa/level/f1fa",1,"黑衣森林","黑衣森林","荆棘之园","f1fa/00","LoadingImage#3",2,10,"莫古力贤王歼殛战",False,30,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
365,"r1d2","ffxiv/roc_r1/dun/r1d2/level/r1d2",1,"库尔札斯","库尔札斯","石卫塔","r1d2/00","LoadingImage#5",2,3,"激战城塞石卫塔",False,42,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,45,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
366,"r1fb","ffxiv/roc_r1/fld/r1fb/level/r1fb",1,"库尔札斯","库尔札斯","狮鹫大桥","r1fb/00","LoadingImage#5",2,3,"大桥上的决斗",False,0,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,44,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
367,"w1d8","ffxiv/wil_w1/dun/w1d8/level/w1d8",1,"萨纳兰","萨纳兰","喀恩埋没圣堂","w1d8/01","LoadingImage#4",2,3,"苏醒遗迹喀恩埋没圣堂",False,41,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
368,"r1f1_battle","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"库尔札斯","库尔札斯","圣人泪","r1f1/00","LoadingImage#5",2,10,"死化奇美拉讨伐战",False,21,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
369,"w1d2_battle","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"萨纳兰","萨纳兰","兽斗间","w1d2/00","LoadingImage#4",2,10,"海德拉讨伐战",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
370,"f1b5","ffxiv/fst_f1/bah/f1b5/level/f1b5",1,"黑衣森林","黑衣森林","诸神黄昏级三号舰第一舰桥","default/00","LoadingImage#3",0,12,"",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,"ArrayEventHandler#852619","QuestBattle#0","青磷精炼所",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
371,"r1d3","ffxiv/roc_r1/dun/r1d3/level/r1d3",1,"库尔札斯","库尔札斯","披雪大冰壁","r1d3/00","LoadingImage#5",2,3,"凛冽洞天披雪大冰壁",False,42,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,64,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
372,"l1r2","ffxiv/lak_l1/rad/l1r2/level/l1r2",1,"摩杜纳","摩杜纳","希尔科斯塔","l1r2/01","LoadingImage#6",2,8,"水晶塔 希尔科斯塔",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,51,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
373,"f1d6","ffxiv/fst_f1/dun/f1d6/level/f1d6",1,"黑衣森林","黑衣森林","塔姆·塔拉墓园","f1d6/00","LoadingImage#3",2,3,"惨剧灵殿塔姆·塔拉墓园",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
374,"f1fb","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黑衣森林","黑衣森林","神判古树","f1fb/00","LoadingImage#3",2,10,"拉姆歼灭战",False,43,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
375,"f1fb_2","ffxiv/fst_f1/fld/f1fb/level/f1fb",1,"黑衣森林","黑衣森林","神判古树","f1fb/00","LoadingImage#3",2,10,"拉姆歼殛战",False,43,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
376,"l1p1","ffxiv/lak_l1/pvp/l1p1/level/l1p1",4,"摩杜纳","摩杜纳","加尔提诺平原周边遗迹群","l1p1/00","LoadingImage#6",2,18,"周边遗迹群 (阵地战)",False,0,False,0,True,False,True,True,"BGMSituation#1001",,,,"QuestBattle#0","",-1,58,-1,True,"重生之境",0,0,0,"",False,False,0,False,False,False,False
377,"r1fc","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"库尔札斯","库尔札斯","无尽轮回剧场","r1fc/00","LoadingImage#5",2,10,"希瓦歼灭战",False,46,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,65,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
378,"r1fc_2","ffxiv/roc_r1/fld/r1fc/level/r1fc",1,"库尔札斯","库尔札斯","无尽轮回剧场","r1fc/00","LoadingImage#5",2,10,"希瓦歼殛战",False,46,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,66,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
379,"e0090","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"摩杜纳","摩杜纳","摩杜纳","l1f1/01","LoadingImage#6",3,9,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#89","",-1,0,-1,False,"重生之境",0,0,0,"",False,False,0,False,True,False,False
380,"f1b1_2","ffxiv/fst_f1/bah/f1b1/level/f1b1",1,"黑衣森林","黑衣森林","陨石背阴地","f1b1/00","LoadingImage#3",2,16,"巴哈姆特零式大迷宫 入侵之章1",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,46,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
381,"f1b2_2","ffxiv/fst_f1/bah/f1b2/level/f1b2",1,"黑衣森林","黑衣森林","拘束舰外围","f1b2/01","LoadingImage#3",2,16,"巴哈姆特零式大迷宫 入侵之章2",False,28,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,47,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
382,"f1b3_2","ffxiv/fst_f1/bah/f1b3/level/f1b3",1,"黑衣森林","黑衣森林","诸神黄昏级三号舰舰体中央","f1b3/01","LoadingImage#3",2,16,"巴哈姆特零式大迷宫 入侵之章3",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,48,-1,False,"重生之境",0,0,0,"",False,False,0,False,False,False,False
