key,0,1,2,3,4,5,6,7,8,9,10,11
173,1,0,0,0,0,"/shutdown","","/shutdown
ログアウトして、ゲームを終了する。","","","pack",0
174,3,0,0,0,0,"/partysort","/psort","/partysort(/psort) サブコマンド
パーティリストを指定した順番に並び替える。
>>サブコマンド
番号1 番号2
　…指定したパーティ番号(2-8)のメンバーを入れ替える。
※サブコマンド省略
　…キャラクターコンフィグ＞ユーザーインターフェース設定＞パーティリスト＞パーティリストの並び順設定で設定された順番に並び替える。

実行例
/partysort 2 3
　…パーティリストの2番目と3番目のメンバーを入れ替える。","","","head",0
175,1,0,0,0,0,"/readycheck","/rcheck","/readycheck(/rcheck)
レディチェックを開始する。","","","pack",0
176,1,0,0,0,0,"/ready","/rd","/readyok(/rok,/ready,/rd)
レディチェックが行われている場合、「OK」と回答する。","/readyok","/rok","head",0
177,1,0,0,0,0,"/notready","/nr","/readyng(/rng,/notready,/nr)
レディチェックが行われている場合、「NG」と回答する。","/readyng","/rng","head",0
178,3,2,2,2,0,"/waymark","/wmark","/fieldmarking(/fmk,/waymark,/wmark) サブコマンド
フィールドマーカーを設置する。

>>サブコマンド
“マーカー名(A,B,C,D,1,2,3,4)”
　…マーカーを設置する。設置済みの場合は解除し、代名詞指定の場合は上書きする。
“マーカー名(A,B,C,D,1,2,3,4)” 代名詞
　…マーカーを指定対象の足元に直接設置する。
“マーカー名(A,B,C,D,1,2,3,4)” gtoff
　…マーカーを現在のカーソル位置に直接設置する
clear(off)
　…マーカーをすべて解除する。
save スロット番号(1-5)
　…設置状態のマーカー情報を保存する。
preset スロット番号(1-5)
　…保存されたマーカー情報を復元する。
※マーカー名省略
　…Aから順番に、未使用のマーカーを設置する。すべてのマーカーが設置済みの場合は使用できない。代名詞が指定されている場合は、マーカー名は省略できない。

実行例
/fieldmarking A
　…「マーカーA」を設置するグラウンドターゲットモードを起動する。
/fieldmarking A <t>
　…「マーカーA」を選択した対象の位置に設置する。
/fieldmarking A gtoff
　…「マーカーA」を現在のカーソル位置に設置する。","/fieldmarking","/fmk","pack",0
179,1,0,0,0,0,"/fishguide","/fg","/fishguide(/fg)
魚類図鑑のメニューを開く。","","","pack",0
180,1,0,0,0,0,"/housing","/hou","/housing(/hou)
ハウジングのメニューを開く。","","","pack",0
181,1,0,0,0,0,"/minionguide","","/minionlist(/minionguide)
ミニオンリストのメニューを開く。ロード・オブ・ヴァーミニオン対戦中はLoVMリストを開く。","/minionlist","","feet",0
182,1,0,0,0,0,"/mountguide","","/mountlist(/mountguide)
マウントリストのメニューを開く。","/mountlist","","pack",0
183,1,0,0,0,0,"/partyfinder","/pfinder","/partyfinder(/pfinder)
パーティ募集のメニューを開く。","","","on",0
184,1,0,0,0,0,"/pvpprofile","/pvppro","/pvpprofile(/pvppro)
PvPプロフィールのメニューを開く。","","","on",0
185,1,0,0,0,0,"/companion","/comp","/buddy(/companion,/comp)
バディのメニューを開く。","/buddy","","pack",0
186,1,0,0,0,0,"/keyitem","/kitem","/eventitem(/eitem,/keyitem,/kitem)
イベントアイテムのメニューを開く。","/eventitem","/eitem","pack",0
187,1,0,0,0,0,"/challengelog","","/challengelog
攻略手帳のメニューを開く。","","","pack",0
188,1,0,0,0,0,"/sightseeinglog","","/sightseeinglog
探検手帳のメニューを開く。","","","pack",0
189,1,0,0,0,0,"/goldsaucer","/saucer","/goldsaucer(/saucer)
ゴールドソーサーのメニューを開く。","","","pack",0
190,1,0,0,0,0,"/currency","","/currency
通貨リストのメニューを開く。","","","pack",0
191,1,0,0,0,0,"/aethercurrent","/acurrent","/aethercurrent(/acurrent)
風脈の泉交感情報のメニューを開く。","","","pack",0
192,1,0,0,0,0,"/logcolor","/lcolor","/logcolor(/lcolor)
ログカラー設定のメニューを開く。","","","pack",0
193,1,0,0,0,0,"/playguide","/pguide","/playguide(/pguide)
プレイガイドメニューを開く。","","","pack",0
194,1,0,0,0,0,"/generaldutykey","/gdutykey","/contentskey(/generaldutykey,/gdutykey)
コンテンツ汎用キーを実行する。

実行例
F.A.T.E.範囲内
　…レベルシンクの切り替え。","/contentskey","","body",0
195,1,0,0,0,0,"/raidfinder","/rfinder","/raidfinder(/rfinder)
レイドファインダーのメニューを開く。","","","on",0
196,1,0,0,0,0,"/orchestrion","","/orchestrion
オーケストリオン譜面帳を開く。","","","pack",0
197,2,1,0,0,0,"/countdown","/cd","/countdown(/cd) サブコマンド
戦闘開始カウントの操作を行う。
>>サブコマンド
“秒数(5-30)”
　…指定した時間で戦闘開始カウントを実行する。テキストコマンドからの実行の場合、指定秒数の保存は行わず、5秒毎のログへの通知メッセージも表示しない。
※サブコマンド省略
　…戦闘開始カウントのメニューを開く。

実行例
/countdown 10
　…10秒指定で戦闘開始カウントを実行する。","","","pack",0
198,1,0,0,0,0,"/contactlist","","/contactlist
コンタクトリストのメニューを開く。","","","pack",0
199,1,0,0,0,0,"/mountspeed","","/mountspeed
マウントスピードのメニューを開く。","","","pack",0
201,2,1,1,0,0,"/?","","/? コマンド名
指定したコマンドの説明文を表示する。","","","oth",0
202,2,1,0,0,0,"/wait","","/wait 時間
マクロ専用。指定した時間だけマクロの実行を一時停止する。時間「1」は、約1秒に相当する。整数のみ指定可能。最大で60で、それを超える値は60とみなされる。","","","l",0
204,2,1,2,0,0,"/legacymark","/lmark","/legacymark(/lmark) サブコマンド
自分に十二神の印を表示するかを設定する。
>>サブコマンド
on 
　…十二神の印を表示する。
off 
　…十二神の印を表示しない。
※サブコマンド省略
　…表示状態のスイッチ切り替え。","","","L.wrist",0
206,2,1,2,0,0,"/gcsalute","","/gcsalute サブコマンド
所属グランドカンパニーの敬礼をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。","","","物理基本性能",0
207,3,3,0,2,7,"/macroicon","/micon","/macroicon(/micon) アイコン名 カテゴリー名
マクロ専用。指定したアイコン名をホットバー上のアイコンとして表示する。同じマクロ内に2回以上、このコマンドが使われている場合、最初の指定のみが有効になる。
>>カテゴリー名
action
　…アイコン名に、アクション名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
blueaction
　…アイコン名に青魔法名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
pvpaction
　…アイコン名に、PvPアクション名を指定すると、そのアイコンとリキャスト時間や消費MPの情報を表示する。
general
　…アイコン名に、ジェネラルアクション名を指定すると、そのアイコンとリキャスト時間を表示する。
emote
　…アイコン名に、エモート名を指定すると、そのアイコンを表示する。
buddy バディ名
　…アイコン名に、バディアクション名を指定すると、そのアイコンを表示する。バディ名は省略可能。
pet
　…アイコン名に、ペットアクション名を指定すると、そのアイコンを表示する。
minion
　…アイコン名に、ミニオン名を指定すると、そのアイコンを表示する。
mount
　…アイコン名に、マウント名を指定すると、そのアイコンを表示する。
item
　…アイコン名に、自分が所持しているアイテム名を指定すると、そのアイコンと所持数を表示する。
marking
　…アイコン名に、マーカー名を指定すると、そのアイコンを表示する。
fieldmarking(waymark)
　…アイコン名に、フィールドマーカー名を指定すると、そのアイコンを表示する。
gearset
　…アイコン名に、ギアセット番号を指定すると、そのアイコンを表示する。
classjob
　…アイコン名に、クラス・ジョブ名を指定すると、そのアイコンを表示する。
quickchat
　…アイコン名に、クイックチャット名を指定すると、そのアイコンを表示する。
※カテゴリー省略
　…アクション（action）のカテゴリーとして扱う。","","","head",0
208,2,1,3,0,0,"/recast","","/recast “アクション名”
指定したアクションが使用可能になるまでの残り時間をログに表示する。

実行例
/recast エーテルフロー
　…「エーテルフロー」の再使用可能までの時間を表示する。","","","head",0
209,4,1,2,0,0,"/gearset","/gs","/gearset(/gs) サブコマンド
ギアセットに関する操作を行う。
>>サブコマンド
change ギアセット名／番号 ミラージュプレート番号(1-20)
　…指定したギアセットに保存した装備に変更する。ミラージュプレートの設定がされていたらあわせて投影する。ミラージュプレート番号は省略可能。
view ギアセット名／番号
　…指定したギアセットに保存した装備アイテムのリストを表示する。
save ギアセット名／番号
　…指定したギアセットに、現在の装備アイテムを保存する。ギアセット名／番号を省略した場合は、未登録で最も小さいギアセット番号に保存する。登録済みのギアセット番号を指定した場合は上書きで保存する。
delete ギアセット名／番号
　…指定したギアセットの情報を削除する。装備アイテム自体は削除されない。
※サブコマンド省略
　…ギアセットリストを開く。
※ギアセット名は前方一致で指定が可能。ギアセット番号が若い順に検索をかけて一致したギアセットを対象とする。

実行例
/gearset change 1 1
　…ギアセット1に装備変更し、ミラージュプレート1を投影する。
/gearset change 戦士 1
　…「戦士」と記載のあるギアセットに変更し、ミラージュプレート1を投影する。","","","pack",0
210,4,2,2,2,0,"/itemsort","/isort","/itemsort(/isort) サブコマンド
所持品などのアイテムを「せいとん」よりも、さらに細かく並び替えの条件を設定して、アイテムの並び替えを実行する。このコマンドで設定した条件は、通常の「せいとん」には影響せず、このコマンドでのアイテムの並び替え実行のみに影響する。

>>サブコマンド
condition 対象 条件 順
　…指定した対象内で、指定した順でアイテム並び替え条件を設定する。
execute 対象
　…指定した対象内で、設定した条件にしたがって、アイテム並び替えを実行する。
clear 対象
　…指定した対象内に設定したアイテム並び替え条件なしにする。この状態でアイテム並び替えを実行しても条件がないので動作しない。

>>対象指定
所持品(inventory) リテイナー所持品(retainer) アーマリーチェスト(armourychest) チョコボかばん(saddlebag) チョコボかばん2(rightsaddlebag) メインアーム(main) サブアーム(sub) 頭(head) 胴(body) 手(hands) 脚(legs) 足(feet) 首(neck) 耳(ears) 腕(wrists) 指(rings) ソウルクリスタル(soul)
※リテイナー所持品およびチョコボかばんは該当画面を開いている時のみ実行可能。

>>条件指定
アイテムID(id) 錬精度(spiritbond) アイテムカテゴリー(category) 装備レベル(level) アイテムレベル(itemlevel) スタック数(stack) HQ付き(hq) マテリア数(materia) 物理基本性能(physicaldamage) 魔法基本性能(magicdamage) 攻撃間隔(delay) 物理オートアタック(physicalautoattack) ブロック発動力(blockrate) ブロック性能(blockstrength) 物理防御力(defense) 魔法防御力(magicdefense) STR DEX VIT INT MND 作業精度(craftsmanship) 加工精度(control) 獲得力(gathering) 技術力(perception) block(tab)
※block(tab)は収納ブロックごとに配分を指定。

>>順指定
昇順(asc) 降順(des)
※省略した場合は昇順として扱う。
※条件指定が「block(tab)」の場合は指定不要。

実行例
/itemsort condition メインアーム 錬精度 昇順
/itemsort condition メインアーム アイテムレベル 降順
/itemsort execute メインアーム
　…メインアームの並び替えの条件を、錬精度で昇順、アイテムレベルで降順にする設定で並び替えを実行する。","","","head",0
211,2,1,2,0,0,"/random","","/random 上限値
0～999の数字の1つをランダムに抽選して、ログに表示する。この表示はSayの範囲のPCに届く。
>>上限値(2-999)
ランダムな数字を抽選する際の上限値を指定する。上限値が指定された場合、値の範囲は「1～上限値」の範囲になる。省略した場合は「0～999」の範囲での抽選となる。

実行例
/random
　…0～999の間でランダムな数字のダイスメッセージを発言する。
/random 16
　…1～16の間でランダムな数字のダイスメッセージを発言する。","","","head",0
212,1,0,0,0,0,"/instance","","/instance
自分が現在いるエリアがインスタンスエリアかどうかをログに表示する。","","","L.wrist",0
213,1,0,0,0,0,"/cleartellhistory","/cth","/cleartellhistory(/cth)
Tellのリプライをする宛先履歴を全件消去する。","","","L.wrist",0
214,1,0,0,0,0,"/macrolock","/mlock","/macrolock(/mlock)
マクロ専用。これを実行した行以降、マクロの実行が終わるまで、他のマクロの実行を禁止する。","","","head",0
215,2,1,2,0,0,"/macroerror","/merror","/macroerror(/merror) サブコマンド
マクロ専用。テキストコマンドの記述の間違いなどで発生するエラー表示の状態を設定する。マクロ実行開始時は表示する状態。マクロ実行終了後、非表示にする状態であっても、自動的に表示する状態へ戻る。
サブコマンド
on 
　…エラーを表示する。
off 
　…エラーを非表示にする。
※サブコマンド省略
　…エラー表示状態のスイッチ切り替え。","","","head",0
216,1,0,0,0,0,"/clearlog","/cl","/clearlog(/cl)
ログの内容をすべて消去する。","","",,0
217,0,0,0,0,0,"/macrocancel","/mcancel","/macrocancel(/mcancel)
チャット入力欄からの実行専用。実行中のマクロを停止する。","","","RA4",0
218,1,0,0,0,0,"/playtime","/ptime","/playtime(/ptime)
現在のキャラクターの累積プレイ時間を表示する。","","","L.wrist",0
219,1,0,0,0,0,"/grouppose","/gpose","/grouppose(/gpose)
グループポーズ（フォトモード）を実行する。

>>機能内操作
カメラ設定ウィンドウの表示
　…<CommandIcon(10)/>／【R】キー、テンキー【*】／ホイールボタン
カメラ方向への視線送りON/OFF
　…<CommandIcon(11)/>／【Space】キー
カメラ位置に照明を設置
　…<CommandIcon(13)/>／【X】キー
モーションストップ（全体）
　…<CommandIcon(14)/>／【1】キー
モーションストップ（選択対象）
　…<CommandIcon(15)/>／【2】キー
注視キャラクターの切り替え
　…<CommandIcon(6)/>／【Tab,Shift+Tab】キー
カメラの操作
　…<CommandIcon(20)/>／【W,A,S,D,Q,E】キー
カメラリセット
　…<Gui(16)/>／【Z】キー ","","","RAU",0
220,2,0,0,0,0,"/itemsearch","/isearch","/itemsearch(/isearch) 文章
入力された文章から所持品検索を実行する。チャット入力欄からの実行専用。
検索の対象は装備中のアイテム、所持品、アーマリーチェスト、チョコボかばん、リテイナー所持品、リテイナー装備品、愛蔵品キャビネット、ミラージュドレッサー。

実行例
/itemsearch ポーション
　…所持品に「ポーション」が含まれるアイテムがあるか検索する。","","","pack",3000
221,2,0,0,0,0,"/idlingcamera","/icam","/idlingcamera(/icam) 代名詞
景観カメラを実行する。
代名詞は省略可能。
代名詞を指定した場合は、被写体を指定したキャラクターに絞ってカメラアングルを切り替える。指定したキャラクターが被写体指定できない対象だった場合は被写体をランダムに選択する。

>>機能内操作
カメラ設定ウィンドウの表示
　…<CommandIcon(10)/>／【R】キー、テンキー【*】／ホイールボタン
カメラアングル切り替え一時停止・再開
　…<CommandIcon(8)/>／テンキー【0】／左クリック 
シーンスキップ
　…<CommandIcon(6)/>／【Tab,Shift+Tab】キー
カメラの操作
　…<CommandIcon(20)/>／【W,A,S,D,Q,E】キー
カメラリセット
　…<Gui(16)/>／【Z】キー

実行例
/idlingcamera
　…被写体をランダムに選択して実行する。
/idlingcamera <t>
　…被写体を指定した対象に絞って実行する。","","","body",0
223,2,1,2,0,0,"/duelswitch","","/duelswitch サブコマンド
デュエル申請の受付設定を変更する。
本設定はデュエル申請可能エリアでのみ有効。
>>サブコマンド
on
　…デュエルの申請を強制的に断る。
off
　…デュエルの申請を受け付ける。
※サブコマンド省略
　…設定のスイッチ切り替え。

実行例
/duelswitch on
　…デュエルの申請を強制的に断る。","","","add",0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","/beginnerchannelinvitation(/bchannelinvitation) サブコマンド
ビギナーチャンネル勧誘の受付設定を変更する。
>>サブコマンド
on
　…勧誘を受け付ける。
off
　…勧誘を自動で断る。
※サブコマンド省略
　…設定のスイッチ切り替え。

実行例
/beginnerchannelinvitation on
　…勧誘を受け付ける。","/beginnerchannelinvitation","/bchannelinvitation","oth",1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/beginnerchannelleave(/bchannelleave)
ビギナーチャンネルから退室する。
※ビギナー・リターナー専用。","/beginnerchannelleave","/bchannelleave","oth",1000
226,3,2,7,15,0,"/egiglamour","","/egimirage(/petmirage) ペットの名前 見た目
次以降に召喚するペットの見た目を変更する。
ただし、PvPコンテンツ内では無効。
>>ペットの名前
カーバンクル
ガルーダ・エギ
タイタン・エギ
イフリート・エギ
>>見た目
カーバンクル
カーバンクル・エメラルド
カーバンクル・トパーズ
カーバンクル・ルビー
イフリート・エギ
タイタン・エギ
ガルーダ・エギ
※設定ペット名省略(clear)
　…ペットの見た目を元に戻す。

実行例
/egimirage ガルーダ・エギ カーバンクル・ルビー
　…ガルーダ・エギの見た目をカーバンクル・ルビーに変更する。","/egimirage","","head",0
227,3,1,2,0,0,"/title","","/title サブコマンド
称号を変更する。
>>サブコマンド
set “称号名”
　…設定した称号に切り替える。
clear
　…称号を解除する。
※サブコマンド省略
　…取得済みの称号をランダムで設定する。

実行例
/title set ""Heart of the Party""
　…称号を『Heart of the Party』に切り替える。","","","head",1000
228,2,1,2,0,0,"/bahamutsize","","/bahamutsize
デミ・バハムートの表示サイズを変更できると信じられていた機能。
※本コマンドは/petsizeに統合されたため、今後はそちらをご利用ください。","","","head",0
229,6,3,2,2,2,"/alarm","","/alarm サブコマンド
アラームの設定をする。
>>サブコマンド
""アラーム名"" 時間タイプ(lt,st,et) repeat(rp) 時間(0000-2400) 何分前(0-60)
　…指定した時間で再生されるアラームを設定する。repeat(rp)を設定した場合は毎時繰り返しアラームを実行する。「repeat(rp)」および「何分前」は省略可能。
clear
　…設定中のアラームを全削除する。
※サブコマンド省略
　…アラーム画面を開く。

>>時間タイプ
lt ローカル時間
st サーバー時間
et エオルゼア時間

実行例
/alarm ""集合時間"" lt 2000 10
　…ローカル時間の20時の10分前に実行する「集合時間」のアラームを設定する。
/alarm ""休憩"" lt rp 30
　…ローカル時間の毎時30分に実行する「休憩」のアラームを設定する。","","","pack",0
231,2,1,2,0,0,"/busy","","/busy サブコマンド
オンラインステータスを「取り込み中(Busy)」に設定する。
>>サブコマンド
on 
　…「取り込み中(Busy)」にする。
off 
　…「オンライン」にする。
※サブコマンド省略
　…「取り込み中(Busy)」と「オンライン」のスイッチ切り替え。","","","head",0
232,2,1,2,0,0,"/away","/afk","/away(/afk) サブコマンド
オンラインステータスを「離席」に設定する。
>>サブコマンド
on 
　…「離席」にする
off 
　…「オンライン」にする
※サブコマンド省略
　…「離席」と「オンライン」のスイッチ切り替え。","","","head",0
233,1,0,0,0,0,"/lookingforparty","/lfp","/lookingforparty(/lfp) サブコマンド クラス・ジョブ
指定したクラス・ジョブで、オンラインステータスを「パーティ希望」に設定する。
>>サブコマンド
on 
　…「パーティ希望」にする
off 
　…「オンライン」にする
※サブコマンド省略
　…「パーティ希望」と「オンライン」のスイッチ切り替え。
>>クラス・ジョブ（※順不同で複数指定可能）
剣術士(GLA)　格闘士(PGL)　斧術士(MRD)　槍術士(LNC)　弓術士(ARC)　双剣士(ROG)　幻術士(CNJ)　呪術士(THM)　巴術士(ACN)　木工師(CRP)　鍛冶師(BSM)　甲冑師(ARM)　彫金師(GSM)　革細工師(LTW)　裁縫師(WVR)　錬金術師(ALC)　調理師(CUL)　採掘師(MIN)　園芸師(BTN)　漁師(FSH)　ナイト(PLD)　モンク(MNK)　戦士(WAR)　竜騎士(DRG)　吟遊詩人(BRD)　忍者(NIN)　白魔道士(WHM)　黒魔道士(BLM)　召喚士(SMN)　学者(SCH)　暗黒騎士(DRK)　機工士(MCH)　占星術師(AST)　侍(SAM)　赤魔道士(RDM)　青魔道士(BLU)　ガンブレイカー(GNB)　踊り子(DNC)　賢者(SGE)　リーパー(RPR)
※省略した場合は、現在のクラス・ジョブを指定。","","","head",0
234,2,1,2,0,0,"/lookingformeld","/lfm","/lookingformeld(/lfm) サブコマンド
オンラインステータスを「マテリア装着請負中」に設定する。
>>サブコマンド
on 
　…「装着請負中」にする
off 
　…「オンライン」にする
指定なし
※サブコマンド省略
　…「マテリア装着請負中」と「オンライン」のスイッチ切り替え。","","","head",0
235,1,0,0,0,0,"/searchcomment","/scomment","/searchcomment(/scomment) 文章
指定した文章をサーチコメントとして設定する。","","","head",0
236,2,1,2,0,0,"/beginnerstatus","/bstatus","/beginnerstatus(/bstatus) サブコマンド
ビギナーステータスを変更する。
>>サブコマンド
on
　…ビギナーステータスを有効にする。
off
　…ビギナーステータスを解除する。
※サブコマンド省略
　…ビギナーステータスのスイッチ切り替え。

実行例
/beginnerstatus on
　…ビギナーステータスを有効にする。
","","","head",1000
237,2,1,2,0,0,"/beginnerchannel","/bchannel","/beginnerchannel(/bchannel) サブコマンド
メンターのビギナーチャンネルへの自動参加設定を変更する。
>>サブコマンド
on
　…自動参加設定を有効にし、ビギナーチャンネルへの参加を試みる。
off
　…自動参加設定を解除し、ビギナーチャンネルに参加している場合は退出する。
※サブコマンド省略
　…自動参加設定のスイッチ切り替え。

実行例
/beginnerchannel on
　…自動参加設定を有効にする。
","/beginnerchannel","/bchannel","head",1000
238,1,0,0,0,0,"/returnerstatusoff","","/returnerstatusoff
リターナーステータスを無効にする。","/returnerstatusoff","","head",1000
239,2,1,2,0,0,"/roleplaying","","/roleplaying サブコマンド
オンラインステータスを「ロールプレイ中」に設定する。
>>サブコマンド
on
　…「ロールプレイ中」にする。
off
　…「オンライン」にする。
※サブコマンド省略
　…「ロールプレイ中」と「オンライン」のスイッチ切り替え。","","","head",0
251,3,2,3,2,0,"/action","/ac","/action(/ac) “アクション名” 代名詞
指定したキャラクターに指定したアクションを実行する。アクションが行えない環境のとき、あるいは覚えていないアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/action ヘヴィスウィング <t>
　…選択した対象に「ヘヴィスウィング」を実行する。
/action ケアル <2>
　…パーティリストの2番目のPCに「ケアル」を実行する。
/action 縮地 <t>
　…選択した対象の位置に「縮地」を実行する。
/action 縮地 gtoff
　…カーソルの位置に対して「縮地」を直接実行する。","","","head",0
252,2,1,2,0,0,"/battlemode","/bm","/battlemode(/bm) サブコマンド
武器を納刀／抜刀する。
>>サブコマンド
on 
　…武器を抜刀する。
off 
　…武器を納刀する。
※サブコマンド省略
　…武器の納刀／抜刀をスイッチ切り替え。","","","head",0
253,2,0,0,0,0,"/target","/ta","/target(/ta) 代名詞
指定したキャラクターをターゲットする。一定範囲に存在しない場合はターゲットできない。

実行例
/target <2>
　…パーティリストの2番目のPCをターゲットする。","","","head",0
254,1,0,0,0,0,"/targetpc","/tpc","/targetpc(/tpc)
ターゲット可能範囲にいるPCで、一番近い位置にいるPCをターゲットする。","","","head",0
255,1,0,0,0,0,"/targetnpc","/tnpc","/targetnpc(/tnpc)
ターゲット可能範囲にいるNPCで、一番近い位置にいるキャラクターをターゲットする。","","","head",0
256,1,0,0,0,0,"/targetenemy","/tenemy","/targetenemy(/tenemy)
ターゲット可能範囲にいる敵で、一番近い位置にいるキャラクターをターゲットする。","","","head",0
257,1,0,0,0,0,"/battletarget","/bt","/battletarget(/bt)
自分を敵視している敵で、一番近い位置にいるキャラクターをターゲットする。","","","head",0
258,2,0,0,0,0,"/assist","/as","/assist(/as) 代名詞
指定したキャラクターが現在ターゲットしているキャラクターを、自分のターゲットにする。

実行例
/assist <t>
　…選択中の対象がターゲットしている対象をターゲットする。
/assist <2>
　…パーティリストの2番目のPCがターゲットしている対象をターゲットする。","","","head",0
259,1,0,0,0,0,"/facetarget","/ft","/facetarget(/ft)
自分の向いている方向を、ターゲットしているキャラクターへ向ける。","","","head",0
260,1,0,0,0,0,"/nexttarget","/nt","/nexttarget(/nt)
自分から画面右側の敵を順番にターゲットする。","","","head",0
261,1,0,0,0,0,"/previoustarget","","/previoustarget
自分から画面左側の敵を順番にターゲットする。","","","head",0
262,1,0,0,0,0,"/targetlasttarget","/tlt","/targetlasttarget(/tlt)
最後にターゲットしたキャラクターをターゲットする。","","","head",0
263,1,0,0,0,0,"/targetlastenemy","/tle","/targetlastenemy(/tle)
最後にターゲットした敵をターゲットする。","","","head",0
264,2,1,2,0,0,"/lockon","/lo","/lockon(/lo) サブコマンド
ターゲットしているキャラクターをロックオン／ロックオン解除する。
>>サブコマンド
on 
　…ロックオンを設定する。
off 
　…ロックオンを解除する。
※サブコマンド省略
　…ロックオンの設定／解除をスイッチ切り替え。","","","head",0
265,2,0,0,0,0,"/focustarget","","/focustarget 代名詞
指定したキャラクターをフォーカスターゲットする。代名詞を省略した場合は、ターゲットしたキャラクターをフォーカスターゲットにする。

実行例
/focustarget <t>
　…選択した対象をフォーカスターゲットに設定する。","","","head",0
267,3,2,5,2,0,"/petaction","/pac","/petaction(/pac) “ペットアクション名” 代名詞
指定したキャラクターに指定したペットアクションを実行する。自分、またはペットを対象にできるアクションの場合は、代名詞を省略可能。ペットアクションが行えない環境のとき、ペットアクション以外を指定したとき、あるいは修得していないペットアクションのときは実行できない。

実行例
/petaction ピース
　…ペットに「ピース」の命令をする。","","","head",0
268,2,1,6,0,0,"/companionaction","/cac","/buddyaction(/bac,/companionaction,/cac) “バディアクション名”
指定したバディアクションを実行する。バディアクションは対象のキャラクターの指定が不要。バディアクションが行えない環境のとき、バディアクション以外を指定したとき、あるいは修得していないバディアクションのときは実行できない。

実行例
/buddyaction フリーファイト
　…バディに「フリーファイト」の命令をする。","/buddyaction","/bac","head",0
269,1,0,0,0,0,"/facecamera","/fcam","/facecamera(/fcam)
カメラ目線をし続ける。もう一度実行すると解除する。","","","head",0
270,2,1,2,0,0,"/levelsync","/lsync","/levelsync(/lsync) サブコマンド
F.A.T.E.などのコンテンツで、レベルシンク可能な状況のとき、レベルシンクを実行する。
>>サブコマンド
on 
　…レベルシンクを実行する。
off 
　…レベルシンクを解除する。
※サブコマンド省略
　…レベルシンクの実行／解除をスイッチ切り替え。","","","head",0
271,2,1,9,0,0,"/mount","","/mount “マウント名”
指定したマウントに騎乗する。
騎乗中の場合は、騎乗を止める。マウント名を省略した場合も、騎乗を止める。飛行中の場合は、急降下を実行する。

実行例
/mount マイチョコボ
　…マウント「マイチョコボ」に騎乗する。","","","head",0
272,3,2,3,2,0,"/additionalaction","/aaction","/additionalaction(/aaction) “アクション名” サブコマンド
指定したアクションを「アディショナルアクション」として設定する。ギャザラーのみ使用可能。アクション名の代わりに“clear”を指定した場合、現在設定しているすべての選択アクションを解除する。
>>サブコマンド
on 
　…指定したアクションを設定する。
off 
　…指定したアクションを解除する。
※サブコマンド省略
　…設定／解除のスイッチ切り替え。

実行例
/additionalaction トライアングレート on
　…アディショナルアクションに「トライアングレート」を設定する。
/additionalaction clear
　…アディショナルアクションに設定したアクションを解除する。","","","head",1000
273,3,2,10,2,0,"/generalaction","/gaction","/generalaction(/gaction) “ジェネラルアクション名” 代名詞
指定したキャラクターに指定したジェネラルアクションを実行する。ジェネラルアクションが行えない環境のとき、あるいは覚えていないジェネラルアクションのときは実行できない。

グラウンドターゲットを用いるアクションの場合、アクション名の後に以下のサブコマンド設定をすることで操作モードの制御を指定することができる。
代名詞
　…グラウンドターゲットモードをスキップして指定した対象に向けてグラウンドターゲットアクションを直接実行する。
gtoff
　…グラウンドターゲットモードをスキップしてアクションを直接実行する。

実行例
/generalaction マウント・ルーレット
　…「マウント・ルーレット」を実行する。
/generalaction コンテンツアクション1 <t>
　…選択した対象に「コンテンツアクション1」を実行する。","","","head",0
274,2,1,8,0,0,"/minion","","/minion “ミニオン名”
指定したミニオンを呼び出す。すでに呼び出しているミニオンを指定した場合、またはミニオン名を省略した場合、そのミニオンを帰す。

実行例
/minion チョコチョコボ
　…ミニオン「チョコチョコボ」を呼び出す。","","","head",0
275,2,0,0,0,0,"/statusoff","","/statusoff “バフステータス名”
指定したバフステータスを解除する。

実行例
/statusoff 捨身
　…バフステータス「捨身」を解除する。","","","head",0
276,3,0,0,0,0,"/addpvpaction","/apa","/addpvpaction(/apa) 
PvPアディショナルアクションを設定できると信じられていた機能。
※システム改修により現在は利用できません。","","","head",1000
