key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
591202,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"仲間が増えるのは歓迎だけど、
その分、不穏分子が紛れ込みやすくなるだろう。
警戒を強めた方がいいかもしれないね。","0","0"
591203,0,1,2,0,0,"event/event_talk_forefinger","","",1,1,1,0,0,0,0,0,0,False,False,False,"ドマの方々を統括するのは、冒険者ギルドでっす。
「暁」にも、人員の情報を知らせていただけるよう、
頼んでみるでっす！","0","0"
591204,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"エオルゼアも、ガレマール帝国の侵攻を防いだとはいえ、
部族間の抗争など、多くの問題を抱えているようだな……。","0","0"
591205,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"郷土を守るため戦い続けてきたエオルゼアは、
帝国支配下の属州で暮らす者にとっては希望なのです。
だからこそ、我々はこの地を目指して来たのですよ。","0","0"
591206,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"悲願であった安住の地が、ようやく見つかりました。
……ですが、ユウギリ様のことです。
次の動きを視野に入れ始めたことでしょう。","0","0"
591207,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"蛮神「リヴァイアサン」の討伐で、みんな浮足立ってるね。
不安に押しつぶされそうな時こそ、余裕が大事だよ。","0","0"
591208,0,1,0,0,0,"event/event_talk_big","","",1,1,1,0,0,0,0,0,0,False,False,False,"しっかりと鍛えてくれよ！
今回みたいに、任務に多くの人員が駆り出された時に、
留守を守ることも、重要な責務なんだから。","0","0"
591209,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"サンクレッドさんがついているとはいえ、
ミンフィリアさんが蛮神討伐に同行するなんて……。
……やっぱり心配でっす。","0","0"
591210,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"ミンフィリアが蛮神討伐に同行するなんて……。
指導者が使命のため、危険を顧みず行動するところは、
育ての親としても誇りに思うけど、やっぱり心配だわ……。","0","0"
591211,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"イダさんがいない間、励みに励んだ鍛錬の成果！
見ていてくださいよ！
うぉぉぉぉぉ！","0","0"
591212,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"ご心配は無用です……。
皆さんの力になれるよう鍛えているところですから。","0","0"
591213,0,1,2,0,0,"","event/event_think","",1,1,1,0,0,0,0,0,0,False,False,False,"ようやく、「超える力」の真実が見え始めてきたわ。
でも、考えを整理するにはもう少し時間がかかりそうね。","0","0"
591214,0,1,0,0,0,"event/event_add_talk","event/event_add_talk","",1,1,1,0,0,0,0,0,0,False,False,False,"実は15年前、ウルダハに仕事で行ったとき、
ラミンさんを見かけたんですよ。
あまりの美しさに、目が釘付けでした。","あの頃は、俺も未熟だったし、
こうやってラミンさんとお近づきになる日がくるなんて、
想像もしてなかったなぁ、はっはっはっ。","0"
591215,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"パパリモは、過保護すぎだよー。
あの子、抜群の平衡感覚だからダイジョーブだよ。
……まだ子どもなのに、どうやって鍛えたんだろ！？","0","0"
591216,0,1,0,0,0,"event/event_talk_angry","","",1,1,1,0,0,0,0,0,0,False,False,False,"おい、君、危ないぞ！
降りなさい！","0","0"
591217,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"問題の解決法は、歴史の中に隠れていることが多いもの。
時には過去を探ることも大切よ。","0","0"
591218,0,1,0,2,0,"event/event_add_talk","event/event_talk_forefinger","",1,1,1,0,0,0,0,0,0,False,False,False,"ドマのみなさん、いらっしゃいませでっす。
石の家は、いつでも歓迎するでっす。","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さんも、おかえりなさいでっす。
わたし、本格的に採掘師のベンキョウを始めようと思いまっす。","0"
591219,0,1,0,0,0,"emote/u_laugh","","",1,1,1,0,0,0,0,0,0,False,False,False,"フフフ、お上手ね。
でも、ちょっと飲みすぎなんじゃなくて？","0","0"
591220,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"開拓団の有志を募って、戦闘の稽古をすることになりましてね。
指南役として、彼らが使いやすい装備品を
見繕っているんですよ。","0","0"
591221,0,1,0,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"冒険者というのは、権力に屈することなく、
己の意思で己の生きる道を切り開く存在なんです。","0","0"
591222,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"「石の家」という名のとおり、見事な石造りをしているな。
しかし、ほかの建物も石造りのようだったが……
すべてが「石の家」なのか？","0","0"
591223,0,1,1,0,0,"event/event_chair_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"ドマでいうところの、「士道」のようなものだろうか。
……だが、仕えるべき主なくして、
どうして正しき道が解るのだ？","0","0"
591224,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"ここで、お手伝いさせてもらえることになりました。
いずれは、ドマのお料理も出せたらなって思ってます。","0","0"
591225,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"ヘイキ、ヘイキ！
ドマでは、木の枝を走る「シュギョー」もしてたんだから！","0","0"
591226,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"歴史って、凄いんだね！
私も歴史を勉強してれば、ドマを捨てずにすんだのかな……。","0","0"
591227,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"引き続き、クリスタル消失事件の処理にあたるよう
盟主さまから仰せつかったものでね。
しばらくは、フフルパくんと動き回ることになるよ。","0","0"
591228,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"ひとまず、ドマの方々の第一陣の受け入れは完了した。
しかし、まだベスパーベイやウルダハで待つ人も多い。
彼らの受け入れを円滑に導くのが、目下の使命さ。","それに、ドマを脱出した船は、
ユウギリたちの一隻ではないという。
今後も、別の難民船が到着する可能性もあるだろうね。","0"
591229,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"この辺りは、ずいぶんと様変わりしてしまったもんだ。
俺がリムサ・ロミンサにいたころの面影は、かけらもない……。","0","0"
591230,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"ここ最近は、サハギン族の動きが特に活発化していて、
黒渦団との小競り合いが頻発しているそうよ。","0","0"
591231,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"敵地となるサプサ産卵地の地形については、
黒渦団の方に説明を受け、おおかた把握したところだ。
これで、同行しても荷物になることはなかろう。","0","0"
591232,0,1,2,0,0,"","emote/upset","",1,1,1,0,0,0,0,0,0,False,False,False,"祖国からの逃避行では、食事にも事欠き、
体がすっかり弱り細ってしまった。","野良仕事で鍛えた頑丈な身体だけが、
自慢の種だったんだがな。","0"
591233,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"エオルゼアの噂は何度となく聞いていたが、
実際に訪れてみると、想像とは異なることばかりだのう。","0","0"
591234,0,1,2,0,0,"event/event_talk_big","","",1,1,1,0,0,0,0,0,0,False,False,False,"植物も、建物も、洋服も……街のにおいも！
何もかもがドマと違うから、面白いよ！","0","0"
591235,0,1,2,0,0,"emote/psych","","",1,1,1,0,0,0,0,0,0,False,False,False,"難民の移送は、任せておけ！
結婚式の資金を稼ぐためにも、働くぞ！","0","0"
591236,0,1,2,0,0,"emote/salute_gca","","",1,1,1,0,0,0,0,0,0,False,False,False,"海そのものは御せずとも、
海上を制するのが、我ら黒渦団の役目。
いかなる荒波にも負けず、任務を遂行いたしますッ！","0","0"
591237,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"敵地への侵入は、もっとも重要で危険な任務。
でも、あなたならやってくれると信じているわ。","0","0"
591238,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"私は、ミンフィリアとともに、ここから全体を指揮する。
後ほど、現地へ駆けつけよう。","0","0"
591239,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"私たちの第一目標は、蛮神「リヴァイアサン」の召喚が行われる、
サプサ産卵地の最奥部、蛮風エーテライトへの到達よ。","目的地までには、いくつかの関門がある……。
警備は厳重だから、もしも敵兵に発見されたら、
後続部隊のためにも、残らず討伐しておきましょう。","私は、あなたと別のルートを進むわ。
目的地で落ち合いましょう。"
591240,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"ジジルン　まいにち　がんばってるっちゃ。
ジジルン　メメルン　まいにち　おしゃべり　してるっちゃ。
むかしみたいに　とてとて　ニコニコっちゃ！","0","0"
591241,0,1,2,0,0,"event/event_think","","",1,1,1,0,0,0,0,0,0,False,False,False,"蛮神「リヴァイアサン」の召喚を許してしまうなんて……。
急いで対策を考えなくては……。","0","0"
591242,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"ミンフィリアを守りぬけたのはよかったが、
召喚阻止は失敗か……。","0","0"
591243,0,1,2,0,0,"event/event_think","","",1,1,1,0,0,0,0,0,0,False,False,False,"相手は水神、海で待ち構えられたら、
近づくこともままならない……。
……何か方法を模索しなければ。","0","0"
591244,0,1,2,0,0,"event/event_talk2","event/event_add_yes","",1,1,1,0,0,0,0,0,0,False,False,False,"エオルゼアの「神」とは、
なんという荒々しい存在なのか……。","ガレマール帝国が「神」を目の敵にするのも、
頷けるというものだ……。","0"
591245,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"やっほー、零組の特別名誉組員、調子はいかが！？
私は、次のランベルタン先生との研究会の準備で大忙しー！","でも、でも～！
シアーナちゃんの笑顔が恋しくなったら、
いつでもエールポートに来ていいからね！","0"
591246,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"はァん……誰だい、君は……？
……零組の特別名誉組員だって？","……なーんて、君のことを忘れるわけないじゃないか～！
さあ、エーテルに関する新たな仮説を聞かせてあげよう。
え、先を急ぐって？　それじゃ、またの機会に……ふゥ～。","0"
591247,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"ランベルタン先生が発表した「属性転移理論」を元に、
偏属性クリスタルの属性変換の境界条件を導くには、
属性相関係数の確率計算を……あ。","……あ、特別名誉組員さんではないですか……。
僕は、新たな仮説の証明に挑んでいるところです。
次の研究会に間に合うといいのですが……ハイ。","0"
591248,0,1,2,0,0,"emote/joy","","",1,1,1,0,0,0,0,0,0,False,False,False,"エグ、エグ、エグル、エッグルルルゥ～ッ♪
みんなで、いっしょに集めましょう！
飾りタマゴを集めましょう！","今回のエッグハントは、特別になるってお告げがあったよ。
さあ、みなさん誘い合わせの上、「飾りタマゴ」を集めてね！","0"
591249,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"エグ、エグ、エグル、エッグルルルゥ～ッ♪
みんなで、いっしょに集めましょう！
飾りタマゴを集めましょう！","エッグハントは、皆で楽しむお祭りだよ！
知ってるあの子や、知らないこの子と
手を取り合って盛り上げてね！","0"
591250,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"……エグ、エグ、エグル……エッグルルルゥ……。
みんなで、いっしょに集めましょう……。
飾りタマゴを集めましょう……。","このお囃子は、少々品格にかけるのが難点です……。
吟遊詩人である私が、新しいお囃子を作曲したいぐらいです。","0"
591251,0,1,1,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"ここは、ノフィカの井戸である。
豊穣の女神ノフィカが与えてくれた、貴重な水源だ。
罰当たりなことをするんじゃないぞ。","0","0"
591252,0,1,2,0,0,"event/event_talk2","event/event_think","event/event_add_yes",1,1,1,0,0,0,0,0,0,False,False,False,"ドリルダさんは、マリアちゃんとお出かけに行ったわ。
「契約の剣」のこと、もっと怒るかと思ったけど……
ちょっと意外だったわね。","……さて、「武器怪盗ギルガメッシュ」の敗走と、
新たな敵「怪盗白仮面」の予告状！
今度の記事も、盛り上がりそうね♪","そうそう、予告状に書かれていた、
「るり色の乙女」についての調査も調べておくわ。
一体、どんな人なのかしら……。"
591253,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"エリクサーちょうだい！","0","0"
591254,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"この船は、「ラベンダーベッド」行きです。
お乗りになられますか？","0","0"
591255,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらの船は、「グリダニア」方面、
および「ラベンダーベッドの別地区」行きです。
お乗りになりますか？","0","0"
591256,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"この船は、「ミスト・ヴィレッジ」行きだよ。
乗ってくかい？","0","0"
591257,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらの船は、「リムサ・ロミンサ」方面、
および「ミスト・ヴィレッジの別地区」行きです。
お乗りになりますか？","0","0"
591258,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらでは、「ゴブレットビュート」へご案内しています。
ご案内いたしますか？","0","0"
591259,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらでは、「ウルダハ：ザル回廊」方面、
および「ゴブレットビュートの別地区」へご案内しています。
ご案内いたしますか？","0","0"
591260,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"この船は、「ラベンダーベッド」行きですが……
ただいま準備中ですので、しばらくお待ちください。","0","0"
591261,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらの船は、「グリダニア」方面、
および「ラベンダーベッドの別地区」行きです。
ただいま準備中ですので、しばらくお待ちください。","0","0"
591262,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"この船は、「ミスト・ヴィレッジ」行きだが……
今、準備してるところだから、終わるまで待っててくれ。","0","0"
591263,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらの船は、「リムサ・ロミンサ」方面、
および「ミスト・ヴィレッジの別地区」行きです。
ただいま準備中ですので、しばらくお待ちください。","0","0"
591264,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらでは、「ゴブレットビュート」へご案内しています。
ただいま準備中ですので、しばらくお待ちください。","0","0"
591265,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"こちらでは、「ウルダハ：ザル回廊」方面、
および「ゴブレットビュートの別地区」へご案内しています。
ただいま準備中ですので、しばらくお待ちください。","0","0"
591266,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"コロセウム財団は、腕利きの闘士を常に求めている。
ここハラタリ修練所も、もともとは、
集めた闘士を鍛えるための施設だったのだ。","0","0"
591267,0,1,0,0,0,"","","",1,1,1,0,0,0,0,0,0,False,False,False,"ちょっとしっかりしてよね。
大きいくせに、船酔いだなんて情けない！","0","0"
591268,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"村のみんなも言ってると思うが……
霊災で潮の流れが変わって、漁獲高は激減さ。
なんとか、次の生き方を考えなくっちゃね。","0","0"
591269,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"一流の冒険者が集うレヴナンツトールには、
最先端の情報や、希少な商材が集うのです。
冒険商人であるワガハイとしては、見逃せませんな。","0","0"
591270,0,1,2,0,0,"event/event_trouble","","",1,1,1,0,0,0,0,0,0,False,False,False,"ハラがへったーど！　ペコペコだーど！　何かくれだーど！
ヒトの作った食いモンは　あんまりウマくないけーど
オイーラ　食べてやってもいいーど？","0","0"
591271,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"ワガハイたち「第789洞穴団」は　コボルド族の中でも
愛想をつかされ　追い出されたモノたちが集まった
いわゆーる　クズテツどもの掃き溜めなのですーぞ！","でも　ワガハイは無能ではなく　あーえーてー働かないだーけ。
つまり　甘んじて　この境遇を受け入れているワケだからしーて
ほかの者とは　ぜんぜん違うのですーぞ！","0"
591272,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"労働なーど　愚か者のすることなのであーる。
だからワガハイのことは　より格調高く
「下等遊民」と　呼んでもらいたいのであーる！","0","0"
591273,0,1,2,0,0,"event/event_add_no","","",1,1,1,0,0,0,0,0,0,False,False,False,"ヒトがこんなとこーに　いたーら
いじめられるーよ……コワイーよ……。
早く立ち去った方がいいーよ……。","0","0"
591274,0,1,2,0,0,"event/event_think","","",1,1,1,0,0,0,0,0,0,False,False,False,"ここーは　何もない採掘地だけーど
冒険者さーんが　僕たちのために働いてくれるなーら
いろいろ　売ってあげてもいーよ？","0","0"
591275,0,1,2,0,0,"emote/salute_gca","","",1,1,1,0,0,0,0,0,0,False,False,False,"伝統ある「黒渦団：軍令部」に、ようこそいらっしゃいました。
さぁ、中へとお入りください！","0","0"
591276,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……小難しいことはわからねぇが、
親父のいいつけに従って、この育成地を守るだけだ。
バカな弟どもの尻を拭くのが、俺の役目だからよぉ。","0","0"
591277,0,1,2,0,0,"event/event_talk1","event/event_add_no","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……お前たちは水中に潜ると……
息ができなくなって、死んでしまうようだな……。
難儀な体だな……フスィーッ……。","肌もカサカサに乾いて……毛が生えている……。
ヒレナシは俺たちとは違う……
まったく不思議な生き物だ……フスィーッ……。","0"
591278,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……ノォヴの親父は誰よりも強く、
勇敢で、そして思慮深い。
俺の夢は、親父のような立派なサハギン族になることだ！","0","0"
591279,0,1,2,0,0,"event/event_talk_forefinger","","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……ヒレナシよ。
世界の海で仕入れた、珍しい物品を売ってやるぞ。
……お前がノォヴの親父に認められた者なら、な。","0","0"
591280,0,1,2,0,0,"event/event_talk1","event/event_add_no","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……。
俺は親父に「エルブスト」の飼育を任されている、
「海獣使いのパァア」だ。","俺の育てた「エルブスト」は、
岩砕く荒波にも、逆巻く潮流にも負けない。
そんじょそこらにいる海獣とは、ワケが違う。","0"
591281,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"ここレヴナンツトールの冒険者だって、
美味い料理を食いたいはずだ。","冒険で疲れた身体に、染み入るような料理を
食べさせてやりたくって、俺はこの地にやってきたのさ。","0"
591282,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"戦うだけが冒険者の仕事じゃない。
このレヴナンツトールに集った腕利きの職人たちと切磋琢磨し、
製作や採集の技を高めたいと思っているのさ。","0","0"
591283,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"この大封扉の先は、第五星暦時代、
魔法文明を礎に繁栄した都市の遺跡ですが……
霊災時に土属性の力が弱まり、腐り果ててしまった不浄の地……。","大扉を開けば、おぞましい粘菌におかされた
異様な光景がひろがり、危険な魔物が跋扈しています。
それゆえ、許可なき者の立ち入りを禁じています。","0"
591284,0,1,2,0,0,"event/event_add_no","","",1,1,1,0,0,0,0,0,0,False,False,False,"掘ってーも　掘ってーも　なーんも出てこないーよ。
だかーら　仕事するだけムダだーよ。
明日から本気出すーよ。","0","0"
591285,0,1,2,0,0,"event/event_talk1","","",1,1,1,0,0,0,0,0,0,False,False,False,"フスィーッ……ここは「ノォヴの育成地」。
ここにいるサハギン族は皆、私の子どもたちだ。
丈夫な子を育み、平和に暮す……それが私の目的なのだ。","0","0"
591286,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"帝国の重要拠点が目と鼻の先で、緊張する……。
うう……入団早々こんなところに回されるなんて、
運が良いのか、悪いのか……。","0","0"
591287,0,1,0,0,0,"emote/point","","",1,1,1,0,0,0,0,0,0,False,False,False,"ええい！　もう、こうなったら乗りかかった船よ！
こいつらの捻じくれ曲がった根性、叩き直してやるわっ！","0","0"
591288,0,1,1,0,0,"event/event_talk_forefinger","","",1,1,1,0,0,0,0,0,0,False,False,False,"オイラは、すっごい格好いいウィスカード様の使用人。
すっごい商品を売ってるんだけど……
一見さんお断りなんだな。","0","0"
591289,0,1,1,0,0,"emote/welcome","","",1,1,1,0,0,0,0,0,0,False,False,False,"……すっごい格好いいウィスカード様のお知り合い？
なら、すっごい商品を売っちゃうんだな。","0","0"
591290,0,1,1,0,0,"event/event_add_no","","",1,1,1,0,0,0,0,0,0,False,False,False,"……わしゃ、よく知らんモンとは取引しとらん。
解ったら、さっさと帰れ……。","0","0"
591291,0,1,1,0,0,"event/event_add_yes","","",1,1,1,0,0,0,0,0,0,False,False,False,"……紹介があるなら、取引してやろう。
わしが求める品物を、集めてこれるならな……。","0","0"
591292,0,1,1,0,0,"","event/event_add_no","",1,1,1,0,0,0,0,0,0,False,False,False,"最近、斧術士を志す者が増えている。
あんたのように、誰かを守れる力が欲しいんだろう。
さながら、斧術士ギルドの象徴だな、あんたは。","0","0"
591293,0,1,1,0,0,"event/event_add_yes","","",1,1,1,0,0,0,0,0,0,False,False,False,"今や、お前も立派な斧術士。
これからは、成長途中の後進たちのために、
斧術士たるものこうあるべし、という姿を見せてくれ！","0","0"
591294,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"おうおう、零組の特別名誉組員じゃねーか！
よく来てくれたなっ、調子はどうだい？
俺は、つぎの研究会の準備で大忙しってもんよ！","ものすごい論文ぶちまけて、
ランベルタン先生を驚かしてさしあげたいんだ！
俺が「零組」のリーダーだってことを思い知らしてやるぜ！","0"
591295,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"はいは～い！　こちらは剣術士ギルドですぅ！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さんのおかげで、
剣術士ギルドも、一段と結束が固まった気がしますぅ！","ミラさんもなんだか、張り切ってるし～。
こりゃ、ギルド所属の剣闘士さんたちも白星が増えて、
賞金ガッポガポ、ウッハウハですぅ～！","0"
591296,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"よくぞ、ギルドを訪れてくれました。
勇気を磨きあげたあなたの姿は、
修行の道中にあるギルド員たちの希望となるでしょう。","0","0"
591297,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"おや、噂の<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さま。
格闘士ギルドでは、貴方の噂をよく聞きます。
そうだ、ギルドマスターの職にご興味は……コホン。","0","0"
591298,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"格闘士の道は、鍛錬有るのみっ！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、一緒に頑張りましょうね♪","0","0"
591299,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"いらっしゃい。
あなたの活躍は、この弓術士ギルドにも伝わっているわ。","おかげで、弓術士を目指す人も増えているのよ。
これからも活躍して、弓術士の素晴らしさを広めてね。","0"
591300,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"よお、来てくれたんだね。
……安心しなって、もう出ていこうだなんて、
勝手なまねをするつもりはないんだからさ。","0","0"
591301,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"誇り高き弓術を守るには、
伝えることも大切だと、気付かされた。
それが今の自分の役目でもあるとな。","0","0"
591302,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"これはこれは、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さま。
破壊の化身たる覚醒を得た……と聞き及んでおります。
やはり貴方の運命は、呪術士ギルドとともにあるのです！","0","0"
591303,0,1,1,0,0,"event/event_add_talk","","",1,1,1,0,0,0,0,0,0,False,False,False,"あ～、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>だ～！
どう？　破壊の力で焼き尽くしてる～？","0","0"
591304,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"あぁ！？　なめてんじゃねぇぞぉ！？
スリプルかまして、ウルヴズジェイルに置き去りにするぞ！
……って、なんだ<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>かぁ。","0","0"
591305,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>のおかげで、
ココブシが、すごく素直になったんだ……。
コ、ココブキ兄ちゃんも……ね。","0","0"
591306,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>か。
私が指南した、例の秘技は活用できているか？
そう……困ったときは「泣き落とし」だ。","0","0"
591307,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"おや、お帰りなさい。
現在もギルドには、新たな幻術士が増えております。
先達として、自然と精霊に調和した振る舞いを示してください。","0","0"
591308,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"目を閉じて、耳を澄ませてごらんなさい。
シルフィーを導いたあなたならば、
精霊たちの喜びの声が聞こえるのではないでしょうか？","0","0"
591309,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"ごきげんよう。
その後、シルフィーはめきめきと力をつけているそうです。
人の成長を後押しするあなたの存在は、精霊のようですね。","0","0"
591310,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"受付にも声をかけていただけるとは、うれしいです。
デュースマガ逮捕の件はお手柄でしたね。
同じギルド員として、鼻が高いですよ。","0","0"
591311,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"ようこそ、革細工師ギルドの恩人さん。
あなたが素晴らしい革製品を披露してくれたおかげで、
ギルドの名が高まり、加入希望者が増えていますよ。","0","0"
591312,0,1,2,0,0,"event/event_talk2","","",1,1,1,0,0,0,0,0,0,False,False,False,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さん、こんにちは。
ベアティヌ先生は、いつも貴方の話をしていますよ。
あんなに嬉しそうな先生は、久しぶりに見ました。","0","0"
591313,0,1,2,1,0,"event/event_talk2","event/event_talk1","",1,1,1,0,0,0,0,0,0,False,False,False,"おや、ファッション界の新星のご登場ですね。
あなたが縫い上げる品々は、
おしゃれ上級者の注目の的になっていますよ。","0","0"
