key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
652,"閃光の影向：巨獣迎撃戦","正体不明の魔物が確認された
謎の女騎士、ライトニングと協力し
未知なる巨獣を倒せ","","","","",0,1,"FateRuleEx#0",4387971,26,31,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
653,"閃光の影向：機獣討伐戦","魔導アーマーに似た機械が暴れている
謎の女騎士、ライトニングと協力し
ドレッドノートを倒せ","","","","",0,4,"FateRuleEx#0",4378219,38,43,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXIII01.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
654,"閃光の影向：機獣討伐戦","魔導アーマーに似た機械が暴れている
謎の女騎士、ライトニングと協力し
ドレッドノートを倒せ","","","","",0,4,"FateRuleEx#0",4387303,38,43,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXIII01.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
655,"閃光の影向：アヌビス殲滅戦","混沌の力がエオルゼアを蝕もうとしている
異邦の女騎士、ライトニングと協力し
押し寄せるアヌビスを倒せ","","","","",0,1,"FateRuleEx#0",4378050,45,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_FFXIII01.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
656,"閃光の影向：アヌビス殲滅戦","混沌の力がエオルゼアを蝕もうとしている
異邦の女騎士、ライトニングと協力し
押し寄せるアヌビスを倒せ","","","","",0,1,"FateRuleEx#0",4388466,45,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_FFXIII01.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
657,"閃光の影向：屍竜討滅戦","混沌の力がエオルゼアを蝕もうとしている
異邦の女騎士、ライトニングと協力し
混沌の屍竜を倒せ","","","","",0,4,"FateRuleEx#0",4378050,45,50,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXIII02.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
658,"閃光の影向：屍竜討滅戦","混沌の力がエオルゼアを蝕もうとしている
異邦の女騎士、ライトニングと協力し
混沌の屍竜を倒せ","","","","",0,4,"FateRuleEx#0",4388466,45,50,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXIII02.scd",0,"ScreenImage#104","ScreenImage#105","ScreenImage#106",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
659,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
660,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4505554,7,12,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
661,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4505554,7,12,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
662,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",0,29,34,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
663,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",0,29,34,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
664,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",0,29,34,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
665,"不思議な魔物「ゴールドマン」","ストーンマンが　あらわれた！
ゴールドマンが　あらわれた！
ガンガンいこうぜ　まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",0,29,34,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
666,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4509087,7,12,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
667,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4509087,7,12,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
668,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4305992,30,35,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
669,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4305992,30,35,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
670,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4305992,30,35,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
671,"不思議な魔物「ゴールドマン」","ストーンマンが　あらわれた！
ゴールドマンが　あらわれた！
ガンガンいこうぜ　まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4305992,30,35,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
672,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4544306,7,12,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
673,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4544306,7,12,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
674,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4510404,28,33,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
675,"不思議な魔物「ストーンマン」","ストーンマンが　あらわれた！
みんながんばれ
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4510404,28,33,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
676,"不思議な魔物「ゴーレム」","ゴーレムが　あらわれた！
いのちだいじに
まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4510404,28,33,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#134","ScreenImage#135","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
677,"不思議な魔物「ゴールドマン」","ストーンマンが　あらわれた！
ゴールドマンが　あらわれた！
ガンガンいこうぜ　まものを　やっつけろ！","","","","",0,1,"FateRuleEx#0",4510404,28,33,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Bouei2.scd",0,"ScreenImage#157","ScreenImage#158","ScreenImage#136",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
678,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
679,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",4105481,11,16,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
680,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",4105481,11,16,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
681,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",3922888,33,38,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
682,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",3922888,33,38,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
683,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",4103575,10,15,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
684,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",4103575,10,15,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
685,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",4108107,31,36,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
686,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",4108107,31,36,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
687,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",4176089,12,17,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
688,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",4176089,12,17,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
689,"黒い悪魔：実験の成果","何者かの魔法実験により
スプリガンが驚異の力を得た
マジケッド・スプリガンを倒せ","","","","",0,1,"FateRuleEx#0",4516038,32,37,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
690,"黒い悪魔：過激な淑女","次元を超越した謎の存在が
エオルゼアの地で暴れ回っている
過激な淑女、黒い悪魔を倒せ","","","","",0,1,"FateRuleEx#0",4516038,32,37,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_FFXI01.scd",0,"ScreenImage#129","ScreenImage#130","ScreenImage#131",2,,False,True,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
691,"高機動試作機「プロトアーマー」","機動性を向上させた試作型魔導兵器が
黒衣森にて不整地走行試験に臨んでいる
プロトアーマーを倒せ","","","","",0,1,"FateRuleEx#0",4507107,42,47,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
692,"狂乱の闘猪「カフレ」","シルフ族が闘猪のために育てた凶暴な猪が
同族相手に暴れ回り、森を荒らしている
荒れ狂う闘猪、カフレを倒せ","","","","",0,1,"FateRuleEx#0",4507193,49,52,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
693,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325162,5,10,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
694,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325183,13,18,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
695,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325194,5,10,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
696,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325207,15,20,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
697,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325219,11,16,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
698,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4325231,6,11,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
699,"星芒祭：魔法の雪だるま","星芒祭をブチ壊しにしようとする
いたずら者のインプから雪だるまを守れ
雪の加護を受け、イグナイター・インプを倒せ","","雪だるま","","",0,4,"FateRuleEx#0",4285072,47,50,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
700,"妖異殺し「ラウンズマン59 ゲ・ガ」","発掘された石像型妖異を制圧するため
荒くれ揃いの第59洞穴団が出撃した
ラウンズマン59 ゲ・ガを倒せ","","","","",0,1,"FateRuleEx#0",4627302,47,50,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
701,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627586,32,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
702,"賢者のタマゴ「ジョーカー・エッガー」","飾りタマゴの力で賢者になろうと企む
盗人スプリガンのリーダーを発見した
ジョーカー・エッガーを倒せ","","","","",0,1,"FateRuleEx#0",4627603,41,46,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
703,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627606,23,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
704,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627410,23,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
705,"賢者のタマゴ「ジョーカー・エッガー」","飾りタマゴの力で賢者になろうと企む
盗人スプリガンのリーダーを発見した
ジョーカー・エッガーを倒せ","","","","",0,1,"FateRuleEx#0",4627371,44,49,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
706,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627400,31,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
707,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627609,14,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
708,"狂乱のエッグハント","飾りタマゴを盗み出した
盗人スプリガンの集団を発見した
スプリガン・エッガーを倒せ","","","","",0,5,"FateRuleEx#0",4627615,34,50,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
709,"賢者のタマゴ「ジョーカー・エッガー」","飾りタマゴの力で賢者になろうと企む
盗人スプリガンのリーダーを発見した
ジョーカー・エッガーを倒せ","","","","",0,1,"FateRuleEx#0",4627623,46,50,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#123","ScreenImage#124","ScreenImage#125",2,,False,False,"",0,False,False,False,0,34,0,,0,,,0,0,0,,,,,,,,,0,0
710,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
711,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
712,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
713,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
714,"","","","","","",0,0,"FateRuleEx#0",0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",0,,False,False,"",0,False,False,False,0,0,0,,0,,,0,0,0,,,,,,,,,0,0
