key,0,1,2,3,4,5,6,7,8,9,10,11
131307,,"f1t1",,,,"WarpCondition#1","","","",False,"","Leave the Howling Eye?"
131308,,"z3e2","DefaultTalk#596781",,,"WarpCondition#1","","","",False,"","Enter the tiring room?"
131309,,"z3e2_2",,,,"WarpCondition#1","","","",False,"","Board the <Emphasis>Prima Vista</Emphasis>?"
131310,,"z3fd",,,,"WarpCondition#1","","","",False,"","Travel to the Val River source?"
131311,,"n4t1",,,,"WarpCondition#1","","","",False,"","Exit the Ocular?"
131312,,"n4t1",,,,"WarpCondition#1","","","",False,"","Exit room?"
131313,,"n4t2","DefaultTalk#596477",,,"WarpCondition#1","","","",False,"","Proceed to the Canopy?"
131314,,"n4t2","DefaultTalk#596478",,,"WarpCondition#1","","","",False,"Enter the Buttress","Proceed to the Buttress?"
131315,,"n4e1","DefaultTalk#596475","DefaultTalk#596176",,"WarpCondition#43","","","",False,"","Enter the Ocular?"
131316,,"n4ti",,,,"WarpCondition#41","WarpInnCrystarium","","",False,"Inquire Within",""
131317,,"n4gz",,,,"WarpCondition#1","","","",False,"","Journey into the Empty?"
131318,,"n4f3",,,,"WarpCondition#1","","","",False,"","Return to Amh Araeng?"
131319,,"n4gy",,,,"WarpCondition#1","","","",False,"","Proceed to Eden's core?"
131320,,"n4gz",,,,"WarpCondition#1","","","",False,"","Return to the camp?"
131321,,"n4f2",,"DefaultTalk#595193",,"WarpCondition#42","","","",False,"","Return to the soft-faced bloke?"
131322,,"l1e5","DefaultTalk#596573",,,"WarpCondition#1","","","",False,"","Travel to the Syrcus Trench?"
131323,,"l1f1",,,,"WarpCondition#1","","","",False,"","Travel to north Silvertear?"
131324,,"n4e1","DefaultTalk#596472",,,"WarpCondition#1","","","",False,"","Travel to the First?"
131325,,"l1e5",,,,"WarpCondition#1","","","",False,"","Return to the Source?"
131326,,"n4f2",,,,"WarpCondition#1","","","",False,"","Travel to Kholusia?"
131327,,"n4f6",,,,"WarpCondition#1","","","",False,"","Travel to the Tempest?"
131328,,"l1e5","DefaultTalk#596473",,,"WarpCondition#1","","","",False,"","Travel to the Source?"
131329,,"n4f2","DefaultTalk#596474",,,"WarpCondition#1","","","",False,"Enter Kholusia","Travel to Kholusia?"
131330,,"n4f2","DefaultTalk#596479",,,"WarpCondition#1","","","",False,"","Proceed to Top Rung?"
131331,,"n4f2","DefaultTalk#596480",,,"WarpCondition#1","","","",False,"","Proceed to Bottom Rung?"
131332,,"n4t1","DefaultTalk#596482",,,"WarpCondition#1","","","",False,"","Travel to the Crystarium?"
131333,,"n4f6","DefaultTalk#596481",,,"WarpCondition#1","","","",False,"","Travel to the Tempest?"
131334,,"n4f2",,,,"WarpCondition#1","","","",False,"","Travel to Kholusia?"
131335,,"n4f3","DefaultTalk#596476",,,"WarpCondition#1","","","",False,"","Travel to Amh Araeng?"
131336,,"n4t1","DefaultTalk#595595",,,"WarpCondition#1","","","",False,"","Travel to the Crystarium?"
131337,,"n4t1","DefaultTalk#596533",,,"WarpCondition#1","","","",False,"Enter the Crystarium","Travel to the Crystarium?"
131338,,"n4f3","DefaultTalk#596572",,,"WarpCondition#1","","","",False,"","Travel to the Southern Hills of Amber?"
131339,,"n4f3",,,,"WarpCondition#1","","","",False,"","Travel to Twine?"
131340,,"n4f6",,,,"WarpCondition#1","","","",False,"","Descend to the ground floor of Achora Heights?"
131341,,"n4f6",,,,"WarpCondition#1","","","",False,"","Ascend to the top floor of Achora Heights?"
131342,,"r1hx","DefaultTalk#596705","DefaultTalk#596704",,"WarpCondition#45","","","",False,"Enter the Firmament","Proceed to the Firmament?"
131343,,"r2t1","DefaultTalk#596706",,,"WarpCondition#1","","","",False,"","Proceed to the Brume?"
131344,,"n4f4","DefaultTalk#596692",,,"WarpCondition#1","","","",False,"","Return to Il Mheg?"
131345,,"n4e9_2","DefaultTalk#596691",,,"WarpCondition#1","","","",False,"","Enter Lyhe Mheg?"
131346,,"n4e9_3","DefaultTalk#596691",,,"WarpCondition#1","","","",False,"","Enter Lyhe Mheg?"
131347,,"n4e9_4","DefaultTalk#596691",,,"WarpCondition#1","","","",False,"","Enter Lyhe Mheg?"
131348,,"n4f2",,,,"WarpCondition#1","","","",False,"","Exit the excavation tunnels?"
131349,,"n4e8",,,,"WarpCondition#1","","","",False,"","Enter the excavation tunnels?"
131350,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Enter the Copied Factory?"
131351,,"n4e8",,,,"WarpCondition#1","","","",False,"","Exit the Copied Factory?"
131352,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Proceed to zone 1?"
131353,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Proceed to zone 4?"
131354,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Proceed to zone 2?"
131355,,"n4t1","DefaultTalk#595630","DefaultTalk#595631",,"WarpCondition#44","","","",False,"Enter the Crystarium","Travel to the Crystarium?"
131356,,"n4t2","DefaultTalk#595632",,,"WarpCondition#44","","","",False,"Enter Eulmore","Travel to Eulmore?"
131357,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Proceed to zone 5?"
131358,,"n4r1_event",,,,"WarpCondition#1","","","",False,"","Proceed to zone 4?"
131359,,"n4ea","DefaultTalk#596734",,,"WarpCondition#1","","","",False,"","Travel to Gangos?"
131360,,"e3ec","DefaultTalk#596735",,,"WarpCondition#1","","","",False,"","Travel to the Doman Enclave?"
131361,,"w1ef_2","DefaultTalk#596820","DefaultTalk#596819",,"WarpCondition#46","","","",False,"","Enter the children's ward?"
131362,,"w1t2",,,,"WarpCondition#1","","","",False,"","Leave the children's ward?"
131363,,"n4f2",,,,"WarpCondition#1","","","",False,"","Travel to Kholusia?"
131364,,"g3f3","DefaultTalk#596931",,,"WarpCondition#1","","","",False,"","Travel to Gyr Abania?"
131365,,"n4eb","DefaultTalk#596932",,,"WarpCondition#1","","","",False,"","Travel to Terncliff?"
131366,,"l1e1",,,,"WarpCondition#1","","","",False,"","Leave Dawn's Respite?"
131367,,"l1e1",,,,"WarpCondition#1","","","",False,"","Enter Dawn's Respite?"
131368,,"n4f2",,,,"WarpCondition#1","","","",False,"","Leave Noesis?"
131369,,"n4da_event","DefaultTalk#596922","DefaultTalk#596923",,"WarpCondition#48","","","",False,"","Enter Noesis?"
131370,,"n4e1","DefaultTalk#596924","DefaultTalk#596925",,"WarpCondition#47","","","",False,"","Enter the Ocular?"
131371,,"n4e8",,,,"WarpCondition#1","","","",False,"","Enter Anogg's lair?"
131372,,"n4e8",,,,"WarpCondition#1","","","",False,"","Return to the excavation tunnels?"
131373,,"n4r2_event",,,,"WarpCondition#1","","","",False,"","Enter the Puppets' Bunker?"
131374,,"n4f2",,,,"WarpCondition#1","","","",False,"","Exit to Kholusia?"
131375,,"r2t1",,,,"WarpCondition#1","WarpSystemEnterTerritory","","",False,"",""
131376,,"n4r2_event",,,,"WarpCondition#1","","","",False,"","Travel to the Duergar Mountains?"
131377,,,,,,"WarpCondition#0","","","",False,"",""
131378,,"n4t1",,,,"WarpCondition#1","","","",False,"","Leave the tower and travel to the Crystarium?"
131379,,"w1eb",,,,"WarpCondition#1","","","",False,"","Leave the Haunted Manor?"
131380,,"n4r2_event",,,,"WarpCondition#1","","","",False,"","Enter the Bunker?"
131381,,"n4r2_event",,,,"WarpCondition#1","","","",False,"","Enter the Alien Ship?"
131382,,"f1d9_event","DefaultTalk#597187","DefaultTalk#597188",,"WarpCondition#49","","","",False,"","Enter the Haunted Manor?"
131383,,,,,,"WarpCondition#0","","","",False,"",""
131384,,,,,,"WarpCondition#0","","","",False,"",""
