key,0,1,2,3,4,5,6,7,8,9,10,11,12
161,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
162,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
163,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
164,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
165,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
166,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
167,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
168,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
169,1,"アラグ白金貨",False,1,"WeeklyBingoRewardData#0",2,"アラガントームストーン:詩学",False,500,"WeeklyBingoRewardData#1","古ぼけた地図G14",False,1
170,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
171,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
172,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
173,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
174,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
175,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
176,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
177,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
178,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
179,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
180,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
181,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
182,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
183,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
184,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
185,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
186,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
187,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
188,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
189,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
190,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
191,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
192,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
193,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
194,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
195,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
196,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
197,1,"MGPプラチナカード",False,20,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,3,"WeeklyBingoRewardData#1","クロの賞状:金賞",False,1
198,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:詩学",False,1000
199,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#1","不活性樹枝状クラスター",False,8
200,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#1","不活性樹枝状クラスター",False,8
201,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
202,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
203,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
204,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
205,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
206,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
207,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
208,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
209,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
210,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
211,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
212,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
213,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
214,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
215,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
216,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
217,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
218,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
219,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
220,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
221,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
222,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
223,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
224,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
225,1,"MGPプラチナカード",False,2,"WeeklyBingoRewardData#0",1,"クロの賞状:銀賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,500
226,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:詩学",False,700
227,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:詩学",False,700
228,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:詩学",False,700
229,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,200
230,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:経典",False,200
231,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
232,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
233,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
234,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
235,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
236,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
237,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
238,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
239,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
240,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
241,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
242,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
243,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
244,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
245,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
246,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
247,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
248,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
249,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
250,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
251,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
252,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
253,1,"MGPゴールドカード",False,1,"WeeklyBingoRewardData#0",1,"クロの賞状:銅賞",False,1,"WeeklyBingoRewardData#2","アラガントームストーン:天文",False,50
254,0,,False,0,"WeeklyBingoRewardData#0",0,,False,0,"WeeklyBingoRewardData#0","",False,0
255,0,,False,0,"WeeklyBingoRewardData#0",0,,False,0,"WeeklyBingoRewardData#0","",False,0
