Index,0:？,1:？,2:？,3:？,4:？,5:？,6:？,7:？,8:？,9:？,10:？,11:？,12:？,13:？,14:？,15:？,16:？
273,1.0,1.0,1.0,200,600,66,100,66,83,0,0,3.0,3.0,0,0,False,1
274,2.5,1.0,1.0,200,600,100,100,83,83,0,0,3.0,3.0,0,0,False,1
275,1.0,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
276,5.300000190734863,4.0,3.0,200,600,100,100,83,83,0,0,3.0,3.0,0,1,False,1
277,5.5,4.0,4.0,200,500,80,143,80,143,0,0,3.0,3.0,0,1,False,2
278,1.0,1.0,1.0,200,600,100,100,83,83,0,0,3.0,3.0,0,0,False,1
279,0.4000000059604645,0.699999988079071,1.0,200,500,66,67,66,67,0,0,3.0,3.0,0,1,False,1
280,5.0,3.200000047683716,3.0,200,500,67,100,67,100,0,0,3.0,3.0,0,1,False,2
281,1.0,1.0,1.0,200,600,100,100,83,83,0,0,3.0,3.0,0,0,False,1
282,3.0,2.5,2.0,200,500,66,154,66,154,0,0,3.0,3.0,0,1,False,2
283,1.0,1.0,1.0,200,600,100,100,83,83,0,0,3.0,3.0,0,0,False,1
284,5.0,4.5,2.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
285,1.0,1.2000000476837158,1.2000000476837158,200,500,100,100,100,100,70,70,0.699999988079071,3.0,0,1,False,2
286,1.5,1.2999999523162842,1.2999999523162842,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,1
287,1.600000023841858,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
288,12.0,7.5,8.0,200,500,71,100,71,100,0,0,3.0,3.0,0,1,False,2
289,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
290,1.100000023841858,0.8999999761581421,0.800000011920929,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
291,1.0,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
292,1.0,1.0,1.0,320,900,100,100,100,100,10,10,3.0,3.0,25,1,False,1
293,9.0,4.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
294,5.0,3.0,3.0,200,500,67,67,67,67,0,0,3.0,3.0,0,1,False,1
295,4.5,5.0,4.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
296,4.0,2.799999952316284,2.5,200,500,100,100,100,100,60,60,0.699999988079071,3.0,60,1,False,1
297,16.0,12.0,15.0,800,3600,66,100,66,100,0,0,3.0,3.0,0,0,False,2
298,5.0,7.0,10.0,300,700,148,185,159,198,0,0,3.0,3.0,0,0,False,2
299,5.0,7.0,10.0,300,700,148,148,159,159,0,0,3.0,3.0,0,0,False,2
300,12.0,13.0,13.0,200,500,67,100,222,222,0,0,3.0,3.0,0,1,False,2
301,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
302,1.0,1.0,1.0,200,500,66,83,66,83,0,0,3.0,3.0,0,0,False,1
303,2.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
304,1.0,1.0,1.0,200,500,67,67,67,67,0,0,3.0,3.0,0,0,False,1
305,1.5,1.5,2.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,2
306,2.5,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,25,1,False,2
307,6.5,3.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,2
308,2.0,1.5,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
309,2.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
310,1.5,3.0,3.0,200,500,67,167,67,167,0,0,3.0,3.0,0,1,False,2
311,3.0,4.0,4.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,2
312,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,140,0,False,1
313,2.299999952316284,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
314,2.0,1.2999999523162842,1.2999999523162842,200,500,67,100,67,100,0,0,3.0,3.0,0,1,False,1
315,3.0,2.0,2.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
316,3.0,3.0,3.0,200,500,111,111,111,111,0,0,3.0,3.0,0,1,False,1
317,1.5,1.2000000476837158,2.0,300,900,66,300,66,300,0,0,3.0,3.0,200,1,False,1
318,8.0,9.0,5.0,200,500,100,167,100,167,0,0,3.0,3.0,0,0,False,1
319,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,65,0,False,1
320,0.5,0.6000000238418579,0.800000011920929,30,100,111,111,83,83,0,0,3.0,3.0,0,1,False,2
321,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
322,2.5,2.700000047683716,2.5,200,500,100,143,100,143,0,0,3.0,3.0,0,1,False,1
323,2.0,2.5,2.5,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
324,1.0,1.0,1.0,1200,1200,66,100,66,100,0,0,3.0,3.0,0,1,False,1
325,2.5,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,1,False,1
326,1.0,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
327,5.5,5.0,3.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
328,12.5,11.5,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
329,10.0,7.0,7.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
330,1.2999999523162842,1.5,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,1
331,1.0,0.5,0.30000001192092896,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
332,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
333,1.0,1.0,1.0,200,500,100,100,100,100,90,100,0.699999988079071,3.0,0,1,False,1
334,1.0,1.2000000476837158,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
335,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,50,0,False,1
336,3.0,3.4000000953674316,1.0,200,500,100,125,100,125,0,0,3.0,3.0,0,0,False,2
337,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,40,1,False,1
338,0.5,1.0,1.0,240,600,69,83,69,83,0,0,3.0,3.0,0,0,False,1
339,3.0,2.5,1.0,200,500,100,111,100,111,0,0,3.0,3.0,0,1,False,2
340,2.0,1.7999999523162842,1.0,200,500,67,100,67,100,0,0,3.0,3.0,0,1,False,2
341,1.2000000476837158,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,50,1,False,1
342,0.6000000238418579,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,50,1,False,1
343,1.7999999523162842,3.0,5.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,1
344,5.0,2.5,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
345,5.0,2.5,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
346,1.0,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,1
347,6.199999809265137,6.0,5.0,200,500,118,118,118,118,0,0,3.0,3.0,0,0,False,2
348,1.0,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
349,0.5,1.0,1.0,200,500,77,77,77,77,0,0,3.0,3.0,0,0,False,1
350,1.0,3.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
351,7.400000095367432,7.0,1.0,200,500,125,125,125,125,0,0,3.0,3.0,0,1,False,1
352,1.0,1.5,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,1
353,1.100000023841858,1.2999999523162842,1.0,200,500,77,300,77,300,0,0,3.0,3.0,0,1,False,1
354,8.0,5.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
355,1.5,1.0,1.0,200,500,100,100,100,100,45,45,2.0,1.0,0,1,False,2
356,1.100000023841858,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,80,1,False,1
357,1.0,3.5,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
358,4.800000190734863,1.0,1.0,200,500,66,91,66,91,0,0,3.0,3.0,0,1,False,1
359,3.5999999046325684,2.5999999046325684,1.0,200,500,100,100,100,100,70,70,6.0,10.0,0,1,False,2
360,1.0,1.0,1.0,200,500,118,118,118,118,0,0,3.0,3.0,0,1,False,1
361,5.880000114440918,5.300000190734863,5.0,200,500,118,118,118,118,0,0,3.0,3.0,0,1,False,1
362,1.5,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
363,1.0,1.0,1.0,200,500,100,100,100,100,60,60,1.0,3.0,0,1,False,1
364,4.5,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,90,1,False,1
365,1.2000000476837158,2.0,2.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,2
366,2.0999999046325684,2.200000047683716,6.0,200,500,71,100,71,100,0,0,3.0,3.0,150,0,False,1
367,6.0,5.0,5.0,200,600,67,67,66,100,0,0,3.0,3.0,0,1,True,1
368,1.7000000476837158,1.0,1.0,200,500,100,143,100,143,0,0,3.0,3.0,0,1,False,1
369,4.5,1.0,1.0,200,500,167,167,167,167,0,0,3.0,3.0,0,1,False,1
370,3.799999952316284,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
371,4.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
372,3.5,3.799999952316284,3.799999952316284,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,2
373,3.5,3.0,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
374,2.0,1.0,1.0,200,500,100,100,100,100,160,160,3.0,3.0,90,1,False,1
375,4.0,2.700000047683716,2.5,200,500,80,80,80,80,0,0,3.0,3.0,0,1,False,2
376,22.0,25.0,10.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,2
377,2.0,3.200000047683716,3.0,200,600,66,133,66,133,0,0,3.0,3.0,0,0,False,2
378,3.200000047683716,3.200000047683716,3.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
379,4.800000190734863,1.0,1.0,200,600,100,100,100,100,250,250,3.0,3.0,280,1,False,1
380,3.0,1.7000000476837158,1.0,200,600,100,100,100,100,10,10,0.032999999821186066,3.0,0,1,False,2
381,1.0,1.0,1.0,200,600,66,300,66,300,0,0,3.0,3.0,0,0,False,1
382,2.4000000953674316,3.0,3.0,200,600,71,71,71,71,0,0,3.0,3.0,0,1,False,1
383,2.700000047683716,1.7999999523162842,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,2
384,2.700000047683716,1.7999999523162842,1.7999999523162842,200,600,66,100,66,100,0,0,3.0,3.0,0,1,False,2
385,2.200000047683716,1.600000023841858,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,2
386,2.5,1.7999999523162842,2.5,200,600,66,100,66,100,0,0,3.0,3.0,0,1,False,2
387,2.5,2.0,1.5,200,600,66,100,66,100,0,0,3.0,3.0,0,1,False,2
388,5.0,5.0,5.0,200,600,111,111,111,111,0,0,3.0,3.0,0,0,False,2
389,5.0,4.5,4.0,200,600,70,70,100,100,0,0,3.0,3.0,0,1,False,1
390,1.0,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,2
391,13.5,11.5,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,1
392,1.899999976158142,2.0,2.299999952316284,200,600,67,120,67,120,0,0,3.0,3.0,0,1,False,1
393,0.699999988079071,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,1
394,1.2000000476837158,1.0,1.0,300,900,100,100,100,100,200,200,3.0,3.0,240,1,False,1
395,1.7999999523162842,2.9000000953674316,3.0,200,600,100,250,100,100,0,0,3.0,3.0,0,0,False,2
396,4.800000190734863,2.299999952316284,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
397,6.0,5.0,8.0,200,500,125,125,125,125,0,0,3.0,3.0,0,1,False,2
398,1.2999999523162842,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,80,1,False,1
399,1.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
400,1.100000023841858,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,80,1,False,1
401,0.800000011920929,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,70,1,False,1
402,0.8999999761581421,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,70,1,False,1
403,0.800000011920929,1.100000023841858,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,2
404,0.800000011920929,1.100000023841858,1.2000000476837158,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,2
405,0.30000001192092896,0.5,0.4000000059604645,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
406,0.6499999761581421,1.100000023841858,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
407,6.0,5.5,4.5,600,1200,100,100,100,100,0,0,3.0,3.0,0,1,False,2
408,0.699999988079071,0.800000011920929,0.800000011920929,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,2
409,1.5,0.8999999761581421,0.8999999761581421,200,600,66,300,90,100,0,0,3.0,3.0,0,0,False,1
410,4.0,3.700000047683716,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
411,3.200000047683716,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
412,2.0,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,0,False,1
413,6.199999809265137,1.0,1.0,200,500,83,83,83,83,0,0,3.0,3.0,0,0,False,2
414,1.0,1.0,1.0,300,900,66,300,66,300,0,0,3.0,3.0,100,1,False,1
415,3.5,1.0,1.0,200,500,66,100,66,100,0,0,3.0,3.0,0,1,False,2
416,1.7000000476837158,3.0,3.0,200,600,67,100,67,100,0,0,3.0,3.0,0,1,False,2
417,2.4000000953674316,1.0,1.0,200,600,100,120,100,120,0,0,3.0,3.0,0,1,False,1
418,6.0,10.0,5.0,200,600,67,67,67,67,0,0,3.0,3.0,0,1,False,2
419,3.0,3.299999952316284,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
420,7.0,5.0,4.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
421,3.5,4.0,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
422,2.0,2.4000000953674316,2.4000000953674316,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
423,1.2000000476837158,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
424,0.5,1.0,1.0,200,600,90,120,90,120,0,0,3.0,3.0,0,0,False,1
425,1.0,2.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
426,13.800000190734863,5.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
427,2.299999952316284,1.0,1.0,200,600,90,200,100,200,0,0,3.0,3.0,0,1,False,2
428,2.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
429,0.0,3.799999952316284,3.799999952316284,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
430,0.0,3.0,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
431,0.800000011920929,1.0,1.0,200,500,100,100,100,100,0,0,3.0,3.0,80,1,False,1
432,2.0,1.399999976158142,1.399999976158142,200,300,100,100,100,100,0,0,3.0,3.0,0,0,False,2
433,1.7999999523162842,2.0,2.0,200,600,100,100,80,100,0,0,3.0,3.0,0,1,False,1
434,1.0,1.100000023841858,1.100000023841858,200,500,66,300,66,300,0,0,3.0,3.0,0,0,False,1
435,2.0999999046325684,1.0,1.0,200,500,66,300,66,300,0,0,3.0,3.0,165,1,False,1
436,4.0,5.5,4.5,300,900,100,100,100,100,0,0,3.0,3.0,100,1,False,1
437,0.5,0.800000011920929,0.20000000298023224,200,500,100,100,100,100,0,0,3.0,3.0,70,1,False,1
438,1.7999999523162842,1.7999999523162842,1.7999999523162842,300,1200,100,200,100,200,0,0,3.0,3.0,75,1,False,1
439,0.25,0.5,0.5,106,300,85,180,85,200,0,0,3.0,3.0,80,1,False,1
440,2.5999999046325684,3.0,4.0,300,900,90,114,90,267,0,0,3.0,3.0,120,1,False,1
441,40.0,24.0,26.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
442,0.20000000298023224,1.0,1.0,200,600,66,300,66,300,0,0,3.0,3.0,0,0,False,1
443,0.20000000298023224,1.0,1.0,200,600,66,300,66,300,0,0,3.0,3.0,0,0,False,1
444,0.5,1.100000023841858,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
445,6.5,5.0,5.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
446,5.0,6.0,8.0,200,750,100,100,100,120,0,0,3.0,3.0,0,1,False,2
447,0.20000000298023224,0.30000001192092896,0.30000001192092896,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
448,2.5,2.200000047683716,1.0,200,500,100,100,100,100,0,0,3.0,3.0,0,1,False,1
449,0.699999988079071,0.800000011920929,1.7000000476837158,200,500,100,100,100,100,0,0,3.0,3.0,80,1,False,1
450,1.2000000476837158,1.100000023841858,1.0,200,600,100,100,100,100,110,110,3.0,3.0,110,1,False,1
451,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
452,1.0,1.7000000476837158,2.0,200,500,66,300,90,170,0,0,3.0,3.0,70,1,False,1
453,1.0,1.0,1.0,200,600,80,100,80,100,0,0,3.0,3.0,0,1,False,1
454,4.300000190734863,4.5,5.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
455,2.5,1.0,1.0,200,900,90,200,90,200,0,0,3.0,3.0,100,1,False,1
456,0.5,0.5,0.800000011920929,150,150,67,100,80,100,0,0,3.0,3.0,0,1,False,2
457,1.7999999523162842,2.200000047683716,2.0,200,600,100,100,100,100,0,0,3.0,3.0,260,1,False,1
458,4.5,6.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
459,1.0,1.2000000476837158,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
460,2.0999999046325684,2.0,4.0,200,500,71,100,71,100,0,0,3.0,3.0,0,0,False,1
461,1.0,1.2999999523162842,1.2999999523162842,200,500,66,100,66,100,0,0,3.0,3.0,0,0,False,1
462,0.8999999761581421,1.2000000476837158,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
463,1.0,0.800000011920929,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
464,2.5,2.0,2.0,200,600,66,100,66,83,0,0,3.0,3.0,0,0,False,1
465,0.699999988079071,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
466,1.0,0.800000011920929,1.0,200,600,100,100,100,100,0,0,3.0,3.0,70,1,False,1
467,1.7999999523162842,1.5,1.0,200,600,100,100,100,100,180,180,12.0,3.0,200,1,False,1
468,1.5,4.0,3.0,200,600,100,100,100,100,0,0,3.0,3.0,60,1,False,1
469,0.800000011920929,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,90,1,False,1
470,0.800000011920929,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,90,1,False,1
471,3.0,2.4000000953674316,2.4000000953674316,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,2
472,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
473,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
474,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
475,0.30000001192092896,0.5,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
476,1.0,1.2000000476837158,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
477,0.800000011920929,1.100000023841858,1.2000000476837158,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
478,0.20000000298023224,1.0,1.0,100,300,100,100,100,100,0,0,3.0,3.0,0,1,False,1
479,0.800000011920929,1.0,1.0,170,400,100,150,80,130,0,0,3.0,3.0,130,1,False,1
480,1.7000000476837158,1.7000000476837158,4.0,200,200,100,100,100,130,0,0,3.0,3.0,0,1,False,1
481,3.5999999046325684,2.200000047683716,3.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
482,2.5,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
483,4.199999809265137,5.0,8.0,200,1133,100,100,100,100,0,0,3.0,3.0,0,1,False,2
484,0.5,1.0,1.0,160,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
485,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
486,23.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
487,1.2999999523162842,1.100000023841858,1.100000023841858,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
488,0.800000011920929,1.0,1.0,200,220,90,120,90,140,0,0,3.0,3.0,0,1,False,1
489,3.5,4.5,5.0,350,900,70,120,80,120,0,0,3.0,3.0,0,1,False,2
490,0.8999999761581421,1.0,1.0,126,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
491,4.5,5.5,5.5,200,500,70,100,100,130,0,0,3.0,3.0,0,1,False,2
492,5.0,5.0,5.0,200,300,100,100,100,150,0,0,3.0,3.0,0,1,False,2
493,2.0,2.700000047683716,5.0,200,600,100,100,100,130,0,0,3.0,3.0,0,1,False,1
494,0.30000001192092896,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
495,0.30000001192092896,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
496,4.199999809265137,4.0,6.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
497,4.199999809265137,3.0,6.0,350,1200,80,150,80,150,0,0,3.0,3.0,160,1,False,1
498,3.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,60,1,False,1
499,2.0999999046325684,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
500,0.6000000238418579,1.0,1.0,200,600,66,100,66,100,0,0,3.0,3.0,0,0,False,1
501,10.0,9.0,12.0,200,900,100,100,100,100,0,0,3.0,3.0,0,1,False,2
502,3.0,2.5,2.0,280,900,66,120,66,300,0,0,3.0,3.0,140,1,False,1
503,1.5,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
504,1.2000000476837158,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
505,0.30000001192092896,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
506,0.4000000059604645,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
507,2.0999999046325684,2.200000047683716,6.0,200,500,71,100,71,100,0,0,3.0,3.0,150,0,False,1
508,0.4000000059604645,1.0,1.0,200,200,100,100,100,100,0,0,3.0,3.0,0,0,False,1
509,0.4000000059604645,1.0,1.0,200,200,100,100,100,130,0,0,3.0,3.0,0,0,False,1
510,0.4000000059604645,1.0,1.0,200,200,100,100,100,130,0,0,3.0,3.0,0,0,False,1
511,1.0,1.0,1.0,200,900,66,300,90,170,0,0,3.0,3.0,70,1,False,1
512,0.800000011920929,0.5,1.0,300,900,66,300,66,300,0,0,3.0,3.0,60,1,False,1
513,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
514,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
515,4.0,4.599999904632568,5.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
516,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
517,5.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
518,1.7999999523162842,2.0,1.0,200,600,66,300,66,300,0,0,3.0,3.0,60,1,False,1
519,9.5,7.0,7.0,300,900,66,300,66,300,0,0,3.0,3.0,20,1,False,1
520,3.200000047683716,3.5,4.0,320,900,66,300,66,300,0,0,3.0,3.0,90,1,False,1
521,1.5,2.0,1.0,300,900,100,100,100,100,0,0,3.0,3.0,5,1,False,1
522,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
523,2.0,1.399999976158142,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
524,1.2000000476837158,1.2000000476837158,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
525,4.800000190734863,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
526,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
527,3.4000000953674316,3.5,3.5,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
528,2.0,1.399999976158142,2.0,200,600,80,130,80,130,0,0,3.0,3.0,0,1,False,2
529,2.5,1.5,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
530,8.0,7.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
531,2.0,1.600000023841858,3.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
532,2.0,2.0,3.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
533,2.4000000953674316,3.0,1.5,300,900,100,100,100,100,0,0,3.0,3.0,100,1,False,1
534,0.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,0,False,1
535,1.0,3.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
536,24.0,11.5,1.0,200,600,100,100,100,100,0,0,3.0,3.0,60,1,False,1
537,1.4199999570846558,1.2000000476837158,1.2999999523162842,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
538,2.0,1.7000000476837158,2.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
539,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
540,2.0,1.2999999523162842,1.399999976158142,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
541,7.0,5.0,8.0,200,600,100,100,83,100,0,0,3.0,3.0,0,1,False,2
542,1.1399999856948853,1.0,1.0,200,450,66,100,66,111,0,0,3.0,3.0,0,0,False,1
543,0.699999988079071,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
544,8.0,7.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
545,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
546,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
547,3.4000000953674316,3.0,1.0,300,900,100,100,100,100,0,0,3.0,3.0,40,1,False,1
548,1.0,1.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,1
549,2.0,1.7000000476837158,1.0,100,500,66,300,66,300,0,0,3.0,3.0,0,0,False,2
550,1.7000000476837158,1.899999976158142,1.0,200,500,100,125,100,125,0,0,3.0,3.0,0,1,False,2
551,4.0,3.5,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
552,8.0,4.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
553,1.7999999523162842,1.399999976158142,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
554,7.5,5.0,1.0,200,600,100,100,100,100,0,0,3.0,3.0,0,1,False,2
