key,0,1,2,3,4,5,6,7,8,9
260021,"オーバーグロウン・アイビー","","","",4,0,0,0,6300,"巴術士21"
260022,"レッドコブラン","","","",4,0,0,0,6500,"巴術士22"
260023,"ケッドトラップ","","","",4,0,0,0,6700,"巴術士23"
260024,"クァール・パップ","","","",4,0,0,0,6900,"巴術士24"
260025,"アンテロープ・スタッグ","","","",4,0,0,0,7100,"巴術士25"
260026,"バルーン","キャズム・バザード","","",4,2,0,0,7600,"巴術士26"
260027,"アクスビーク","","","",4,0,0,0,8600,"巴術士27"
260028,"クレイゴーレム","サンドストーン・ゴーレム","","",4,2,0,0,9400,"巴術士28"
260029,"ブルード・ジズ","","","",4,0,0,0,9700,"巴術士29"
260030,"リンドヴルム","","","",4,0,0,0,10000,"巴術士30"
260031,"キキルン・ガルロースター","","","",4,0,0,0,11000,"巴術士31"
260032,"グラスラプトル","","","",4,0,0,0,12000,"巴術士32"
260033,"ギガントード","","","",4,0,0,0,12500,"巴術士33"
260034,"ドレイク","","","",4,0,0,0,13000,"巴術士34"
260035,"コリブリ","","","",4,0,0,0,13500,"巴術士35"
260036,"クァール","ミルデューグゥーブー","","",4,1,0,0,14000,"巴術士36"
260037,"スノウウルフ・パッブ","","","",4,0,0,0,14500,"巴術士37"
260038,"ワイルドダイル","ドライアド","","",4,2,0,0,15000,"巴術士38"
260039,"タウルス","","","",4,0,0,0,16000,"巴術士39"
260040,"モルテッド・ジズ","","","",4,0,0,0,16500,"巴術士40"
260041,"クォーツドブラン","","","",4,0,0,0,17000,"巴術士41"
260042,"ラマーガイアー","","","",4,0,0,0,17500,"巴術士42"
260043,"IIIコホルス・ラクエリウス","","","",2,0,0,0,18000,"巴術士43"
260044,"ニクス","マッドパピー","","",4,2,0,0,18500,"巴術士44"
260045,"ワイルドホッグ","","","",4,0,0,0,19000,"巴術士45"
260046,"ウォッチウルフ","Vコホルス・ラクエリウス","","",4,2,0,0,19500,"巴術士46"
260047,"スノウウルフ","","","",4,0,0,0,20000,"巴術士47"
260048,"ナタラン・ウォッチウルフ","アクソロトル","","",4,2,0,0,20500,"巴術士48"
260049,"ザハラク・バトルドレイク","","","",4,0,0,0,21000,"巴術士49"
260050,"IVコホルス・ヴァンガード","","","",4,0,0,0,21500,"巴術士50"
290001,"ラット","","","",3,0,0,0,75,"双剣士01"
290002,"シープ","","","",3,0,0,0,180,"双剣士02"
290003,"オーレリア","","","",3,0,0,0,360,"双剣士03"
290004,"ドードー","","","",3,0,0,0,410,"双剣士04"
290005,"プギル","ゴブリン・フィッシャー","","",2,1,0,0,530,"双剣士05"
290006,"タイニー・マンドラゴラ","","","",3,0,0,0,980,"双剣士06"
290007,"ケーブバット","","","",3,0,0,0,1100,"双剣士07"
290008,"ガラゴ","","","",3,0,0,0,1300,"双剣士08"
290009,"グラウンデッド・パイレーツ","グラウンデッド・レイダー","","",1,1,0,0,1600,"双剣士09"
290010,"メガロクラブ","","","",3,0,0,0,1700,"双剣士10"
290011,"ジャッカル","","","",3,0,0,0,2300,"双剣士11"
290012,"ローズリング","シュアモール","","",1,2,0,0,3200,"双剣士12"
290013,"ファットドードー","","","",3,0,0,0,4000,"双剣士13"
290014,"モラビーモール","","","",3,0,0,0,4500,"双剣士14"
290015,"キキルン・ビーチコンバー","","","",3,0,0,0,5000,"双剣士15"
290016,"プーク","","","",3,0,0,0,5300,"双剣士16"
290017,"ロズリトペリカン","","","",3,0,0,0,5500,"双剣士17"
290018,"キラーマンティス","ヘッジモール","","",2,1,0,0,5700,"双剣士18"
290019,"ワイルドウルフ","","","",3,0,0,0,5900,"双剣士19"
290020,"バンブルビートル","","","",3,0,0,0,6100,"双剣士20"
290021,"ブラックバット","","","",3,0,0,0,6300,"双剣士21"
290022,"ガルナット","","","",3,0,0,0,6500,"双剣士22"
290023,"オーバーグロウン・アイビー","","","",3,0,0,0,6700,"双剣士23"
290024,"バークエフト","","","",3,0,0,0,6900,"双剣士24"
290025,"レッドベリー・ラーセナー","レッドベリー・ルックアウト","","",2,2,0,0,7100,"双剣士25"
290026,"アンテロープ・スタッグ","","","",3,0,0,0,7600,"双剣士26"
290027,"リバー・ヤーゾン","","","",3,0,0,0,8600,"双剣士27"
290028,"骸旅団の格闘兵","骸旅団の魔術兵","","",2,2,0,0,9400,"双剣士28"
290029,"クァールクロウ・カッター","クァールクロウ・ハンター","","",2,2,0,0,9700,"双剣士29"
290030,"サンドストーン・ゴーレム","","","",3,0,0,0,10000,"双剣士30"
290031,"バッファロー","","","",3,0,0,0,11000,"双剣士31"
290032,"グラスラプトル","","","",3,0,0,0,12000,"双剣士32"
290033,"キキルン・ガルロースター","コリブリ","","",2,2,0,0,12500,"双剣士33"
290034,"クァール","ハイランド・コンドル","","",1,2,0,0,13000,"双剣士34"
290035,"バサルトゴーレム","","","",3,0,0,0,13500,"双剣士35"
290036,"ヴェロキラプトル","","","",4,0,0,0,14000,"双剣士36"
290037,"ハイランド・グゥーブー","ワイルドダイル","","",2,2,0,0,14500,"双剣士37"
290038,"レッドホーン・オーガ","","","",3,0,0,0,15000,"双剣士38"
290039,"タウルス","","","",3,0,0,0,16000,"双剣士39"
290040,"チンチラ","バテラー","","",2,2,0,0,16500,"双剣士40"
290041,"ゴールデンフリース","","","",4,0,0,0,17000,"双剣士41"
290042,"クォーツドブラン","","","",4,0,0,0,17500,"双剣士42"
290043,"ニクス","","","",4,0,0,0,18000,"双剣士43"
290044,"マッドパピー","","","",4,0,0,0,18500,"双剣士44"
290045,"デアリング・ハリアー","レイジング・ハリアー","","",2,2,0,0,19000,"双剣士45"
290046,"ギガース・シャモン","ギガース・ソーズ","","",2,2,0,0,19500,"双剣士46"
290047,"ヒッポグリフ","","","",4,0,0,0,20000,"双剣士47"
290048,"ハパリット","","","",4,0,0,0,20500,"双剣士48"
290049,"IIコホルス・エクエス","IIコホルス・シグニフェル","","",2,2,0,0,21000,"双剣士49"
290050,"IIコホルス・セクトール","IIコホルス・ヴァンガード","","",2,2,0,0,21500,"双剣士50"
1000001,"アマルジャ・ハンター","","","",3,0,0,0,240,"黒渦団01"
1000002,"ヘッケラー・インプ","","","",5,0,0,0,266,"黒渦団02"
1000003,"ドクトル","","","",3,0,0,0,287,"黒渦団03"
1000004,"赤熱のブッシュファイア","","","",1,0,0,0,311,"黒渦団04"
1000005,"シルヴァン・グローン","","","",3,0,0,0,345,"黒渦団05"
1000006,"シルヴァン・サウ","","","",3,0,0,0,357,"黒渦団06"
1000007,"コボルド・ピックマン","","","",3,0,0,0,388,"黒渦団07"
1000008,"アマルジャ・ブルーザー","","","",3,0,0,0,431,"黒渦団08"
1000009,"イクサル・ストレートビーク","","","",3,0,0,0,441,"黒渦団09"
1000010,"イクサル・ワイルドタロン","","","",1,0,0,0,478,"黒渦団10"
1000011,"アマルジャ・ディヴィネーター","","","",3,0,0,0,531,"黒渦団11"
1000012,"コボルド・ピットマン","","","",3,0,0,0,590,"黒渦団12"
1000013,"テンプルバット","","","",5,0,0,0,609,"黒渦団13"
1000014,"コンデム・ソウル","","","",6,0,0,0,629,"黒渦団14"
1000015,"テラトタウルス","","","",1,0,0,0,655,"黒渦団15"
1000016,"コボルド・ビーズマン","","","",3,0,0,0,632,"黒渦団16"
1000017,"コボルド・プリースト","","","",1,0,0,0,653,"黒渦団17"
1000018,"シルヴァン・サイ","","","",3,0,0,0,674,"黒渦団18"
1000019,"シェルフスケール・サハギン","","","",3,0,0,0,702,"黒渦団19"
1000020,"アマルジャ・ピュージャリスト","","","",3,0,0,0,749,"黒渦団20"
1000021,"イクサル・ボールドウィング","","","",3,0,0,0,774,"黒渦団21"
1000022,"シルフィード・スクリーチ","","","",3,0,0,0,799,"黒渦団22"
1000023,"ウ・ガマロ・ビーズマン","","","",3,0,0,0,832,"黒渦団23"
1000024,"トレンチトゥース・サハギン","","","",3,0,0,0,884,"黒渦団24"
1000025,"サプサ・シェルフクロウ","","","",3,0,0,0,913,"黒渦団25"
1000026,"ザハラク・アーチャー","","","",3,0,0,0,943,"黒渦団26"
1000027,"ナタラン・フォグコーラー","","","",4,0,0,0,982,"黒渦団27"
1000028,"ナタラン・ボールドウィング","","","",5,0,0,0,1506,"黒渦団28"
1000029,"トンベリ","","","",5,0,0,0,1555,"黒渦団29"
1000030,"ジャイアント・ババロア","","","",1,0,0,0,1619,"黒渦団30"
1000031,"","","","",0,0,0,0,0,"黒渦団31"
1000032,"","","","",0,0,0,0,0,"黒渦団32"
1000033,"","","","",0,0,0,0,0,"黒渦団33"
1000034,"","","","",0,0,0,0,0,"黒渦団34"
1000035,"","","","",0,0,0,0,0,"黒渦団35"
1000036,"","","","",0,0,0,0,0,"黒渦団36"
1000037,"","","","",0,0,0,0,0,"黒渦団37"
1000038,"","","","",0,0,0,0,0,"黒渦団38"
1000039,"","","","",0,0,0,0,0,"黒渦団39"
1000040,"","","","",0,0,0,0,0,"黒渦団40"
1000041,"","","","",0,0,0,0,0,"黒渦団41"
1000042,"","","","",0,0,0,0,0,"黒渦団42"
1000043,"","","","",0,0,0,0,0,"黒渦団43"
1000044,"","","","",0,0,0,0,0,"黒渦団44"
1000045,"","","","",0,0,0,0,0,"黒渦団45"
1000046,"","","","",0,0,0,0,0,"黒渦団46"
1000047,"","","","",0,0,0,0,0,"黒渦団47"
1000048,"","","","",0,0,0,0,0,"黒渦団48"
1000049,"","","","",0,0,0,0,0,"黒渦団49"
1000050,"","","","",0,0,0,0,0,"黒渦団50"
2000001,"アマルジャ・ジャベリナー","","","",3,0,0,0,240,"双蛇党01"
2000002,"ヘッケラー・インプ","","","",5,0,0,0,266,"双蛇党02"
2000003,"キラーカッター","","","",5,0,0,0,287,"双蛇党03"
2000004,"コロセウム・パイソン","","","",5,0,0,0,311,"双蛇党04"
2000005,"シルヴァン・スクリーム","","","",3,0,0,0,345,"双蛇党05"
2000006,"コボルド・ピックマン","","","",3,0,0,0,357,"双蛇党06"
2000007,"アマルジャ・ブルーザー","","","",3,0,0,0,388,"双蛇党07"
2000008,"イクサル・デフタロン","","","",3,0,0,0,431,"双蛇党08"
2000009,"アマルジャ・レンジャー","","","",3,0,0,0,441,"双蛇党09"
2000010,"イクサル・フィアコーラー","","","",1,0,0,0,478,"双蛇党10"
2000011,"アマルジャ・スナイパー","","","",3,0,0,0,531,"双蛇党11"
2000012,"コボルド・ミッションアリー","","","",3,0,0,0,590,"双蛇党12"
2000013,"コボルド・サイズマン","","","",3,0,0,0,609,"双蛇党13"
2000014,"テンプルビー","","","",4,0,0,0,629,"双蛇党14"
2000015,"テンプルガーディアン","","","",1,0,0,0,655,"双蛇党15"
2000016,"コボルド・ラウンズマン","","","",3,0,0,0,632,"双蛇党16"
2000017,"シルヴァン・スナール","","","",3,0,0,0,653,"双蛇党17"
2000018,"シェルフクロウ・サハギン","","","",3,0,0,0,674,"双蛇党18"
2000019,"アマルジャ・ランサー","","","",3,0,0,0,702,"双蛇党19"
2000020,"ウ・ガマロ・ラウンズマン","","","",3,0,0,0,749,"双蛇党20"
2000021,"イクサル・ウィンドタロン","","","",3,0,0,0,774,"双蛇党21"
2000022,"シルフィード・スナール","","","",3,0,0,0,799,"双蛇党22"
2000023,"ウ・ガマロ・クォリーマン","","","",3,0,0,0,832,"双蛇党23"
2000024,"サプサ・シェルフトゥース","","","",3,0,0,0,884,"双蛇党24"
2000025,"ザハラク・ピュージャリスト","","","",3,0,0,0,913,"双蛇党25"
2000026,"ナタラン・スウィフトビーク","","","",4,0,0,0,943,"双蛇党26"
2000027,"ナタラン・ボールドウィング","","","",5,0,0,0,982,"双蛇党27"
2000028,"トンベリ","","","",7,0,0,0,1506,"双蛇党28"
2000029,"ブロンズビートル","","","",6,0,0,0,1555,"双蛇党29"
2000030,"キーパー・オブ・ヘリダム","","","",1,0,0,0,1619,"双蛇党30"
2000031,"","","","",0,0,0,0,0,"双蛇党31"
2000032,"","","","",0,0,0,0,0,"双蛇党32"
2000033,"","","","",0,0,0,0,0,"双蛇党33"
2000034,"","","","",0,0,0,0,0,"双蛇党34"
2000035,"","","","",0,0,0,0,0,"双蛇党35"
2000036,"","","","",0,0,0,0,0,"双蛇党36"
2000037,"","","","",0,0,0,0,0,"双蛇党37"
2000038,"","","","",0,0,0,0,0,"双蛇党38"
2000039,"","","","",0,0,0,0,0,"双蛇党39"
2000040,"","","","",0,0,0,0,0,"双蛇党40"
2000041,"","","","",0,0,0,0,0,"双蛇党41"
2000042,"","","","",0,0,0,0,0,"双蛇党42"
2000043,"","","","",0,0,0,0,0,"双蛇党43"
2000044,"","","","",0,0,0,0,0,"双蛇党44"
2000045,"","","","",0,0,0,0,0,"双蛇党45"
2000046,"","","","",0,0,0,0,0,"双蛇党46"
2000047,"","","","",0,0,0,0,0,"双蛇党47"
2000048,"","","","",0,0,0,0,0,"双蛇党48"
2000049,"","","","",0,0,0,0,0,"双蛇党49"
2000050,"","","","",0,0,0,0,0,"双蛇党50"
3000001,"アマルジャ・ハンター","","","",3,0,0,0,240,"不滅隊01"
3000002,"ドクトル","","","",3,0,0,0,266,"不滅隊02"
3000003,"赤熱のブッシュファイア","","","",1,0,0,0,287,"不滅隊03"
3000004,"百雷のギーヴル","","","",1,0,0,0,311,"不滅隊04"
3000005,"シルヴァン・サウ","","","",3,0,0,0,345,"不滅隊05"
3000006,"コボルド・フットマン","","","",3,0,0,0,357,"不滅隊06"
3000007,"コボルド・ピックマン","","","",3,0,0,0,388,"不滅隊07"
3000008,"アマルジャ・シーア","","","",3,0,0,0,431,"不滅隊08"
3000009,"イクサル・ライトビーク","","","",3,0,0,0,441,"不滅隊09"
3000010,"イクサル・バウンドウィング","","","",1,0,0,0,478,"不滅隊10"
3000011,"アマルジャ・ハルバルディア","","","",3,0,0,0,531,"不滅隊11"
3000012,"コボルド・ミッションアリー","","","",3,0,0,0,590,"不滅隊12"
3000013,"コボルド・サイズマン","","","",3,0,0,0,609,"不滅隊13"
3000014,"サンドバット","","","",3,0,0,0,629,"不滅隊14"
3000015,"サボテンダーデゼルトル","","","",2,0,0,0,655,"不滅隊15"
3000016,"ミュルミドン・プリンセス","","","",1,0,0,0,632,"不滅隊16"
3000017,"コボルド・クォーリーマン","","","",3,0,0,0,653,"不滅隊17"
3000018,"シルヴァン・スクリーチ","","","",3,0,0,0,674,"不滅隊18"
3000019,"シェルフスパイン・サハギン","","","",3,0,0,0,702,"不滅隊19"
3000020,"アマルジャ・アーチャー","","","",3,0,0,0,749,"不滅隊20"
3000021,"イクサル・ウィンドタロン","","","",3,0,0,0,774,"不滅隊21"
3000022,"シルフィード・サイ","","","",3,0,0,0,799,"不滅隊22"
3000023,"ウ・ガマロ・プリースト","","","",3,0,0,0,832,"不滅隊23"
3000024,"サプサ・シェルフスパイン","","","",3,0,0,0,884,"不滅隊24"
3000025,"ザハラク・サーマタージ","","","",3,0,0,0,913,"不滅隊25"
3000026,"ナタラン・ウィンドタロン","","","",4,0,0,0,943,"不滅隊26"
3000027,"ナタラン・ボールドウィング","","","",5,0,0,0,982,"不滅隊27"
3000028,"トンベリ","","","",8,0,0,0,1506,"不滅隊28"
3000029,"コラプテッド・ニミアン","","","",3,0,0,0,1555,"不滅隊29"
3000030,"ニームの兵隊","","","",3,0,0,0,1619,"不滅隊30"
3000031,"","","","",0,0,0,0,0,"不滅隊31"
3000032,"","","","",0,0,0,0,0,"不滅隊32"
3000033,"","","","",0,0,0,0,0,"不滅隊33"
3000034,"","","","",0,0,0,0,0,"不滅隊34"
3000035,"","","","",0,0,0,0,0,"不滅隊35"
3000036,"","","","",0,0,0,0,0,"不滅隊36"
3000037,"","","","",0,0,0,0,0,"不滅隊37"
3000038,"","","","",0,0,0,0,0,"不滅隊38"
3000039,"","","","",0,0,0,0,0,"不滅隊39"
3000040,"","","","",0,0,0,0,0,"不滅隊40"
3000041,"","","","",0,0,0,0,0,"不滅隊41"
3000042,"","","","",0,0,0,0,0,"不滅隊42"
3000043,"","","","",0,0,0,0,0,"不滅隊43"
3000044,"","","","",0,0,0,0,0,"不滅隊44"
3000045,"","","","",0,0,0,0,0,"不滅隊45"
3000046,"","","","",0,0,0,0,0,"不滅隊46"
3000047,"","","","",0,0,0,0,0,"不滅隊47"
3000048,"","","","",0,0,0,0,0,"不滅隊48"
3000049,"","","","",0,0,0,0,0,"不滅隊49"
3000050,"","","","",0,0,0,0,0,"不滅隊50"
