key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
213,"Hyur",0,1,50,"Midlander",1,1,1,17,54,4,0,0,1,0,54,130,0,0,0,0,75,0,50,0,1
214,"Hyur",0,1,50,"Midlander",4,7,1,35,71,5,0,0,1,0,71,130,0,0,0,0,75,0,50,0,1
215,"Hyur",1,1,50,"Midlander",2,1,1,65,59,4,0,0,1,2,59,130,0,0,0,0,75,0,50,0,1
216,"Hyur",1,1,50,"Midlander",3,3,1,90,100,15,0,0,1,0,100,130,2,0,2,0,75,0,50,0,1
217,"Hyur",0,1,50,"Highlander",1,1,1,162,81,4,0,0,1,3,81,128,0,2,1,0,100,0,50,0,1
218,"Hyur",0,1,75,"Highlander",3,2,1,4,15,6,0,0,1,3,15,2,3,1,3,0,25,0,50,0,1
219,"Hyur",1,1,50,"Highlander",1,4,1,131,15,4,0,0,1,0,15,130,1,2,0,0,75,0,50,0,1
220,"Hyur",1,1,50,"Highlander",3,3,1,157,92,5,0,0,1,1,92,128,1,0,3,0,75,0,75,0,1
221,"Elezen",0,1,50,"Wildwood",1,4,1,10,38,5,0,0,1,0,38,130,0,0,0,0,50,1,50,0,1
222,"Elezen",0,1,50,"Wildwood",2,6,1,58,78,22,0,0,1,2,78,130,0,0,0,0,50,1,50,0,1
223,"Elezen",1,1,50,"Wildwood",3,5,1,66,38,5,0,0,1,2,38,132,0,1,3,0,50,1,50,0,1
224,"Elezen",1,1,50,"Wildwood",3,4,1,49,38,4,0,0,1,2,38,131,1,1,1,0,50,1,50,0,1
225,"Elezen",0,1,50,"Duskwight",1,1,1,98,6,3,0,0,1,2,6,130,3,0,3,0,50,1,75,0,1
226,"Elezen",0,1,50,"Duskwight",2,5,1,113,78,5,0,0,1,2,78,130,1,1,0,0,50,1,75,0,1
227,"Elezen",1,1,50,"Duskwight",3,6,1,41,77,22,0,0,1,3,77,128,5,0,0,0,50,1,75,0,1
228,"Elezen",1,1,50,"Duskwight",4,8,1,122,69,4,0,0,1,3,69,130,3,1,3,0,50,1,75,0,1
229,"Miqo'te",0,1,50,"Seeker of the Sun",1,3,1,65,12,3,0,0,1,2,12,130,5,1,0,0,50,1,75,0,1
230,"Miqo'te",0,1,50,"Seeker of the Sun",4,7,1,185,78,4,0,0,1,2,78,130,0,2,1,0,50,1,50,0,1
231,"Miqo'te",1,1,50,"Seeker of the Sun",2,2,1,1,61,52,0,0,1,0,61,128,2,1,2,0,50,1,50,0,1
232,"Miqo'te",1,1,50,"Seeker of the Sun",4,8,1,185,61,3,0,0,1,0,61,130,0,0,0,0,50,1,50,0,1
233,"Miqo'te",0,1,50,"Keeper of the Moon",1,4,1,137,12,31,0,0,1,4,12,4,1,3,3,0,50,1,50,0,1
234,"Miqo'te",0,1,50,"Keeper of the Moon",4,1,1,58,68,5,0,0,1,0,68,130,4,0,0,0,50,1,50,0,1
235,"Miqo'te",1,1,50,"Keeper of the Moon",1,5,1,35,4,15,0,0,1,0,4,130,4,3,1,0,50,1,50,0,1
236,"Miqo'te",1,1,50,"Keeper of the Moon",2,1,1,89,12,182,0,0,1,0,12,129,1,0,0,0,50,1,50,0,1
237,"Roegadyn",0,1,50,"Sea Wolf",3,1,1,50,38,3,0,0,1,3,38,130,0,0,1,0,75,0,50,0,1
238,"Roegadyn",0,1,50,"Sea Wolf",1,8,1,92,38,14,0,0,1,2,38,130,1,2,1,0,75,0,75,0,1
239,"Roegadyn",1,1,50,"Sea Wolf",2,1,1,59,3,21,0,0,1,1,3,130,1,0,0,0,75,0,50,0,1
240,"Roegadyn",1,1,50,"Sea Wolf",1,3,1,20,3,4,0,0,1,2,3,4,1,2,0,0,75,0,75,0,1
241,"Roegadyn",0,1,50,"Hellsguard",4,2,1,178,3,38,0,0,1,2,3,130,0,1,0,0,75,0,50,0,1
242,"Roegadyn",0,1,50,"Hellsguard",3,5,1,52,14,4,0,0,1,2,14,130,0,0,2,0,75,0,50,0,1
243,"Roegadyn",1,1,50,"Hellsguard",1,2,1,4,4,3,0,0,1,1,4,128,0,0,2,0,75,0,50,0,1
244,"Roegadyn",1,1,50,"Hellsguard",3,5,1,178,4,5,0,0,1,0,4,132,0,2,0,0,75,0,50,0,1
245,"Lalafell",0,1,50,"Plainsfolk",3,4,1,33,9,4,0,0,1,0,9,0,1,1,0,0,50,1,50,0,1
246,"Lalafell",0,1,50,"Plainsfolk",2,2,1,136,69,21,0,0,1,2,69,130,1,3,2,0,50,1,50,0,1
247,"Lalafell",1,1,50,"Plainsfolk",1,8,1,33,62,4,0,0,1,3,62,130,5,1,2,0,50,1,50,0,1
248,"Lalafell",1,1,50,"Plainsfolk",4,1,1,33,36,30,0,0,1,4,36,132,1,1,2,0,50,1,50,0,1
249,"Lalafell",0,1,50,"Dunesfolk",1,1,1,184,3,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
250,"Lalafell",0,1,50,"Dunesfolk",4,3,1,122,3,4,0,0,1,2,3,2,4,1,0,0,50,1,50,0,1
251,"Lalafell",1,1,50,"Dunesfolk",4,5,1,20,53,4,0,0,1,3,53,131,2,2,0,0,50,1,50,0,1
252,"Lalafell",1,1,50,"Dunesfolk",4,7,1,92,5,5,0,0,1,4,5,131,1,0,1,0,50,1,50,0,1
253,"Hyur",0,4,50,"Midlander",1,1,1,153,21,101,0,0,0,1,21,1,2,0,1,0,50,0,50,0,0
254,"Hyur",1,4,50,"Midlander",1,1,1,168,15,70,0,0,0,2,15,132,1,2,3,0,50,0,50,0,0
255,"Miqo'te",1,1,100,"Seeker of the Sun",4,8,129,99,21,43,19,2,0,2,21,5,3,0,2,0,50,1,0,19,33
256,"Miqo'te",1,1,50,"Seeker of the Sun",1,2,0,116,6,71,0,0,0,2,6,5,0,0,2,0,50,1,100,0,0
257,"Miqo'te",1,1,50,"Seeker of the Sun",1,9,1,34,36,70,18,0,0,3,36,1,1,3,1,0,50,1,100,12,53
258,"Miqo'te",1,1,50,"Seeker of the Sun",3,3,1,131,51,2,153,0,0,0,51,131,1,2,1,0,50,1,100,0,0
259,"Hyur",0,1,75,"Highlander",4,12,129,130,23,70,119,16,6,0,23,132,5,1,3,0,50,0,50,0,0
260,"Hyur",1,1,0,"Highlander",3,8,1,152,59,45,0,0,0,0,59,2,0,0,0,0,25,0,50,0,0
261,"Hyur",0,1,50,"Midlander",1,5,1,69,38,4,0,0,7,0,38,4,0,1,0,0,75,0,0,13,7
262,"Miqo'te",1,1,50,"Keeper of the Moon",1,4,129,109,72,171,137,0,0,0,72,0,0,0,0,0,50,1,75,0,0
263,"Hyur",0,1,50,"Midlander",1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
264,"Lalafell",0,1,50,"Dunesfolk",1,1,129,107,7,155,169,0,0,4,7,0,1,0,2,0,50,1,50,5,52
265,"Hyur",0,1,50,"Midlander",1,12,129,20,159,101,119,7,0,5,159,4,5,2,0,0,100,0,50,1,135
266,"Lalafell",0,1,50,"Dunesfolk",3,1,1,185,176,61,0,2,0,4,176,130,2,1,2,0,50,1,50,3,7
267,"Lalafell",0,1,100,"Dunesfolk",1,9,129,166,71,93,114,0,0,0,71,0,0,0,0,0,100,1,0,0,0
268,"Roegadyn",0,1,100,"Sea Wolf",4,5,1,92,1,74,0,0,1,1,1,0,0,0,0,0,50,0,50,0,1
269,"Roegadyn",0,1,25,"Sea Wolf",1,8,1,150,38,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
270,"Roegadyn",0,1,50,"Sea Wolf",3,6,0,26,2,37,0,17,0,3,2,130,2,0,2,0,75,0,50,0,0
271,"Hyur",0,1,100,"Midlander",5,7,1,1,1,4,176,64,5,5,1,128,1,3,0,3,100,0,0,0,0
272,"Hyur",0,1,50,"Midlander",4,5,1,5,59,55,0,0,1,1,59,130,3,3,1,0,50,0,50,0,1
273,"Hyur",0,1,50,"Midlander",1,10,1,5,57,55,0,0,1,0,57,133,2,1,3,0,25,0,50,0,1
274,"Hyur",0,1,50,"Midlander",2,6,1,92,59,149,0,0,1,2,59,129,0,1,2,0,50,0,50,0,1
275,"Hyur",0,1,50,"Midlander",6,11,1,85,59,4,0,0,1,2,59,1,3,3,2,0,50,0,25,0,1
276,"Hyur",0,1,50,"Midlander",5,4,1,93,15,4,0,0,0,3,15,133,5,1,130,30,25,0,50,0,0
277,"Hyur",0,1,50,"Midlander",2,12,1,5,59,6,0,0,0,0,59,4,5,2,1,30,25,0,50,0,0
278,"Roegadyn",0,1,100,"Sea Wolf",1,8,129,34,58,183,4,7,0,3,58,130,2,1,0,0,100,0,50,1,7
279,"Roegadyn",0,1,50,"Sea Wolf",4,8,1,36,38,2,0,7,0,1,38,129,2,1,0,0,50,0,50,0,0
280,"Roegadyn",1,1,25,"Sea Wolf",1,2,129,59,21,30,151,24,0,3,21,132,3,2,0,0,50,0,25,0,0
281,"Miqo'te",1,1,50,"Seeker of the Sun",2,7,129,1,155,43,7,0,0,0,155,129,2,3,0,0,50,1,25,0,0
282,"Hyur",0,1,50,"Midlander",5,1,1,152,107,47,0,0,1,3,107,130,4,0,0,0,100,0,75,18,69
283,"Hyur",1,1,50,"Midlander",3,3,1,152,0,30,0,0,1,2,0,131,4,0,1,0,100,0,75,18,69
284,"Roegadyn",1,1,50,"Sea Wolf",1,1,1,17,1,1,0,0,1,0,1,0,0,0,0,0,50,0,50,16,69
285,"Hyur",0,1,25,"Midlander",1,51,129,27,1,121,24,0,1,0,1,0,0,0,0,0,100,0,0,0,1
286,"Lalafell",1,1,25,"Plainsfolk",1,5,129,50,149,91,143,7,1,0,149,5,3,0,1,0,50,1,50,0,1
287,"Hyur",0,1,75,"Highlander",2,8,129,3,165,0,36,32,100,3,165,0,5,2,0,0,100,0,50,0,6
288,"Miqo'te",1,1,50,"Seeker of the Sun",2,9,128,42,99,7,103,1,1,2,99,3,2,2,129,44,50,1,50,1,71
289,"Miqo'te",1,1,50,"Seeker of the Sun",2,9,128,42,139,7,141,1,1,2,139,3,2,2,129,44,50,1,50,1,71
290,"Roegadyn",0,1,50,"Hellsguard",1,1,1,152,92,4,0,1,0,0,92,0,0,0,0,0,0,0,50,0,0
291,"Hyur",0,1,50,"Midlander",6,4,1,35,38,6,0,0,0,0,38,130,5,1,129,32,50,0,50,0,0
292,"Elezen",0,1,50,"Wildwood",203,202,1,56,136,42,0,0,0,0,136,0,0,0,0,0,50,1,50,0,0
293,"Elezen",1,1,50,"Wildwood",1,1,1,162,27,36,0,0,0,0,27,0,0,0,0,0,50,1,50,0,0
294,"Roegadyn",0,1,50,"Sea Wolf",1,1,1,42,57,37,0,0,0,0,57,0,0,0,0,0,50,0,50,0,0
295,"Elezen",0,1,50,"Wildwood",1,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,50,1,50,0,0
296,"Elezen",0,1,50,"Wildwood",1,10,1,1,1,1,0,0,0,0,1,0,0,0,0,0,50,1,50,0,0
297,"Hyur",0,4,50,"Midlander",1,1,1,116,7,7,0,0,1,3,7,1,1,1,1,0,50,0,50,0,1
298,"Miqo'te",1,1,50,"Seeker of the Sun",4,8,1,180,61,3,0,0,1,0,61,130,0,0,0,0,50,1,50,0,1
299,"Hyur",1,1,75,"Midlander",2,8,1,172,82,23,0,0,1,4,82,130,0,0,130,55,75,0,75,0,1
300,"Miqo'te",1,1,50,"Seeker of the Sun",4,1,0,5,6,96,0,0,0,0,6,4,2,3,1,0,50,1,50,0,0
301,"Roegadyn",0,1,50,"Sea Wolf",4,5,129,26,138,36,52,96,93,0,138,0,2,0,1,0,50,0,50,0,0
302,"Lalafell",0,1,50,"Plainsfolk",3,8,129,98,180,87,92,36,22,0,180,0,0,0,0,0,50,1,50,0,0
303,"Miqo'te",1,1,50,"Seeker of the Sun",2,3,0,24,189,83,0,0,0,1,189,129,0,1,1,0,50,1,50,0,0
304,"Elezen",0,1,75,"Wildwood",2,5,1,50,4,53,0,0,0,2,4,128,1,1,128,135,50,1,75,1,135
305,"Elezen",0,1,50,"Wildwood",4,7,1,17,28,24,0,99,1,2,28,133,4,3,1,0,50,1,50,0,1
306,"Elezen",0,1,50,"Wildwood",201,5,1,162,27,13,0,0,0,0,27,0,0,0,0,0,50,1,50,0,7
307,"Miqo'te",1,1,50,"Seeker of the Sun",3,12,1,12,169,49,16,0,0,1,169,129,3,1,131,171,50,1,25,0,0
308,"Hyur",0,1,75,"Midlander",6,11,129,5,83,2,4,0,1,3,83,130,0,0,0,0,50,0,50,3,7
309,"Hyur",0,1,50,"Midlander",4,7,1,0,145,58,0,3,0,4,145,133,2,2,0,0,75,0,50,0,0
310,"Roegadyn",0,1,50,"Hellsguard",3,4,1,240,2,5,0,15,1,0,2,128,2,0,3,0,50,0,50,0,1
311,"Roegadyn",0,1,50,"Sea Wolf",4,5,1,240,189,173,0,16,1,3,189,1,3,2,3,0,50,0,50,0,1
312,"Elezen",0,1,50,"Wildwood",1,5,1,74,6,161,0,0,1,2,6,129,4,0,1,0,50,1,50,0,1
313,"Lalafell",0,1,75,"Plainsfolk",1,3,1,136,20,59,0,16,1,0,20,128,3,0,0,0,50,1,75,0,1
314,"Hyur",0,1,50,"Highlander",4,3,1,4,4,70,0,64,1,3,4,2,1,2,3,0,50,0,50,0,1
315,"Hyur",1,4,100,"Midlander",201,201,1,202,173,76,0,0,0,0,173,0,0,0,0,0,50,128,50,0,0
316,"Hyur",0,4,50,"Midlander",201,201,1,203,173,76,0,0,0,0,173,0,0,0,0,0,50,128,50,0,0
317,"Hyur",0,4,75,"Midlander",1,202,129,254,145,0,152,0,0,2,145,129,3,1,0,0,50,128,50,1,7
318,"Hyur",0,1,75,"Midlander",3,3,0,26,61,86,0,3,0,3,61,4,0,1,0,0,75,0,50,0,0
319,"Hyur",1,1,50,"Midlander",1,1,0,0,152,61,0,0,0,1,152,0,3,0,0,0,0,0,100,0,0
320,"Hyur",0,1,50,"Midlander",203,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0
321,"Hyur",0,1,100,"Highlander",2,6,1,164,7,86,0,0,1,2,7,128,2,1,3,0,100,0,50,0,1
322,"Hyur",0,1,75,"Highlander",4,2,1,150,131,7,0,0,1,1,131,133,4,0,1,0,100,0,75,0,1
323,"Hyur",0,1,100,"Highlander",1,9,1,180,79,47,0,0,1,2,79,133,1,0,3,0,100,0,50,0,1
324,"Hyur",0,1,75,"Highlander",3,8,1,125,15,7,0,0,1,1,15,2,0,2,2,0,100,0,75,0,1
325,"Hyur",0,1,100,"Highlander",3,8,1,164,68,0,0,2,1,1,68,3,1,2,1,0,75,0,50,17,6
326,"Hyur",0,1,75,"Midlander",5,1,129,141,77,58,60,12,1,4,77,0,1,0,0,0,100,0,50,2,135
327,"Elezen",0,1,75,"Wildwood",2,2,1,0,146,154,25,96,6,2,146,2,5,3,0,0,50,1,50,0,0
328,"Elezen",0,1,50,"Wildwood",3,3,129,9,146,61,59,0,1,2,146,2,3,2,0,0,50,1,75,0,1
329,"Elezen",0,1,75,"Wildwood",4,5,1,96,145,44,0,111,100,4,145,4,2,1,0,0,50,1,50,0,1
330,"Hyur",0,1,25,"Midlander",5,13,1,98,22,70,0,23,1,0,22,132,5,1,0,0,100,0,50,3,14
331,"Hyur",0,1,50,"Midlander",6,6,1,169,75,23,0,0,1,0,75,1,4,3,0,0,50,0,25,0,1
332,"Miqo'te",1,1,0,"Seeker of the Sun",1,11,129,0,148,112,96,0,1,3,148,1,0,0,128,178,50,1,50,4,177
333,"Roegadyn",0,1,50,"Sea Wolf",4,2,1,17,147,70,0,5,1,1,147,1,0,0,2,0,50,0,50,0,1
334,"Roegadyn",1,1,50,"Sea Wolf",2,7,1,1,54,42,0,0,1,1,54,4,5,0,128,171,75,0,50,0,1
335,"Roegadyn",1,1,50,"Sea Wolf",4,3,129,33,138,101,135,0,93,1,138,1,0,1,128,44,50,0,100,4,70
336,"Hyur",0,1,75,"Highlander",3,6,1,179,108,5,7,0,0,0,108,5,2,2,1,0,75,0,75,0,0
337,"Roegadyn",0,1,50,"Sea Wolf",2,11,1,164,33,27,0,127,7,0,33,130,4,2,2,0,100,0,50,1,7
338,"Hyur",0,1,50,"Midlander",6,14,1,98,44,22,0,0,1,2,44,3,1,1,3,0,50,0,50,0,1
339,"Miqo'te",1,1,50,"Seeker of the Sun",4,8,1,4,36,52,0,0,1,1,36,1,5,2,0,0,50,1,50,0,1
340,"Roegadyn",0,1,50,"Sea Wolf",2,7,1,20,21,6,0,0,1,2,21,0,3,1,3,0,50,0,50,0,1
341,"Hyur",0,1,50,"Midlander",6,9,1,98,2,22,0,0,1,3,2,2,2,1,2,0,75,0,75,0,1
342,"Hyur",1,1,50,"Midlander",2,5,1,152,161,50,0,0,1,2,161,1,1,1,3,0,50,0,75,0,1
343,"Roegadyn",0,1,50,"Sea Wolf",4,1,1,50,4,180,0,0,1,3,4,3,1,0,2,0,50,0,50,0,1
344,"Roegadyn",1,1,50,"Sea Wolf",3,8,1,59,15,5,0,0,1,3,15,2,5,2,0,0,50,0,25,0,1
345,"Roegadyn",0,1,50,"Sea Wolf",1,8,1,59,21,4,0,0,1,0,21,3,3,1,2,0,50,0,75,0,1
346,"Hyur",0,1,25,"Midlander",6,5,1,152,168,22,0,0,1,3,168,133,5,3,2,0,50,0,50,0,1
347,"Roegadyn",1,1,25,"Sea Wolf",2,8,1,42,2,37,0,0,1,1,2,131,2,2,0,0,75,0,25,0,1
348,"Hyur",1,1,50,"Midlander",2,14,1,152,44,36,0,0,1,3,44,2,3,3,2,0,50,0,50,0,1
349,"Roegadyn",1,1,50,"Sea Wolf",2,1,1,26,146,37,0,0,1,1,146,131,0,2,0,0,50,0,25,0,1
350,"Roegadyn",0,1,50,"Sea Wolf",3,13,1,59,59,3,0,0,1,0,59,128,3,2,0,0,25,0,75,0,1
351,"Roegadyn",1,1,50,"Sea Wolf",2,6,1,50,21,6,0,0,1,2,21,128,0,0,3,0,50,0,50,0,1
352,"Hyur",0,1,75,"Midlander",4,8,1,98,4,36,0,0,1,0,4,0,1,0,0,0,50,0,50,0,1
353,"Hyur",1,1,50,"Midlander",4,12,1,152,21,36,0,0,1,0,21,132,1,3,1,0,50,0,50,0,1
354,"Hyur",0,1,50,"Midlander",3,11,1,98,44,4,0,0,1,4,44,131,2,0,0,0,50,0,25,0,1
355,"Miqo'te",1,1,50,"Seeker of the Sun",2,11,1,4,179,52,0,0,1,3,179,4,4,0,0,0,50,1,50,0,1
356,"Roegadyn",0,1,50,"Sea Wolf",3,2,1,26,138,6,0,0,1,1,138,130,5,2,1,0,50,0,50,0,1
357,"Roegadyn",1,1,25,"Sea Wolf",4,8,1,42,44,3,0,0,1,3,44,4,0,2,0,0,50,0,75,0,1
358,"Hyur",0,1,75,"Midlander",5,8,1,98,57,27,0,0,1,5,57,4,4,2,2,0,25,0,50,0,1
359,"Miqo'te",1,1,25,"Seeker of the Sun",4,6,1,185,13,103,0,0,1,1,13,5,2,0,2,0,50,1,75,0,1
360,"Hyur",1,1,25,"Midlander",3,9,1,152,44,55,0,0,1,1,44,2,0,0,3,0,50,0,25,0,1
361,"Hyur",0,1,50,"Midlander",5,11,1,152,59,50,0,0,1,5,59,131,3,3,0,0,25,0,75,0,1
362,"Roegadyn",0,1,75,"Sea Wolf",4,8,1,20,0,180,0,0,1,3,0,132,5,0,3,0,50,0,50,0,1
363,"Hyur",0,1,50,"Midlander",3,8,1,98,59,39,0,0,1,0,59,3,1,2,0,0,25,0,50,0,1
364,"Miqo'te",1,1,50,"Seeker of the Sun",3,6,1,4,90,43,0,0,1,0,90,128,0,2,2,0,50,1,50,0,1
365,"Miqo'te",1,1,50,"Seeker of the Sun",2,9,1,185,13,5,0,0,1,0,13,130,2,1,0,0,50,1,75,0,1
366,"Roegadyn",1,1,50,"Sea Wolf",2,6,1,26,57,179,0,0,1,1,57,2,4,2,2,0,25,0,25,0,1
367,"Roegadyn",0,1,50,"Sea Wolf",2,7,1,50,15,4,0,0,1,2,15,129,3,1,3,0,50,0,75,0,1
368,"Miqo'te",1,1,50,"Seeker of the Sun",4,9,1,185,178,69,0,0,1,2,178,128,1,0,2,0,50,1,50,0,1
369,"Hyur",0,1,50,"Midlander",4,2,1,98,38,23,0,0,1,3,38,0,2,1,1,0,50,0,25,0,1
370,"Hyur",0,1,50,"Midlander",5,4,1,98,146,4,0,0,1,2,146,1,3,0,3,0,50,0,25,0,1
371,"Hyur",1,1,50,"Midlander",2,8,1,98,2,36,0,0,1,4,2,128,1,1,1,0,75,0,50,0,1
372,"Miqo'te",1,1,100,"Seeker of the Sun",2,2,1,4,90,3,0,0,1,2,90,130,2,2,1,0,50,1,50,0,1
373,"Hyur",0,1,50,"Midlander",3,6,1,98,2,39,0,0,1,5,2,2,0,1,0,0,75,0,50,0,1
374,"Roegadyn",0,1,50,"Sea Wolf",2,9,1,20,44,30,0,0,1,1,44,3,4,0,2,0,50,0,50,0,1
375,"Hyur",0,1,50,"Midlander",3,12,129,28,8,6,127,31,1,5,146,132,3,0,3,0,100,0,50,3,7
376,"Miqo'te",1,1,25,"Seeker of the Sun",3,10,1,185,155,5,0,0,1,4,155,3,5,2,1,0,50,1,75,0,1
377,"Roegadyn",0,1,50,"Sea Wolf",3,3,1,59,57,36,0,0,1,1,57,130,1,2,2,0,25,0,50,0,1
378,"Hyur",0,1,75,"Midlander",6,12,1,98,44,39,0,0,1,1,44,128,3,1,0,0,50,0,50,0,1
379,"Hyur",1,1,50,"Midlander",2,3,1,98,0,50,0,0,1,1,0,4,4,3,2,0,50,0,75,0,1
380,"Roegadyn",0,1,50,"Sea Wolf",3,11,1,59,2,6,0,0,1,1,2,4,4,0,1,0,75,0,50,0,1
381,"Miqo'te",1,1,50,"Seeker of the Sun",2,10,1,4,6,71,0,0,1,4,6,4,2,2,1,0,50,1,50,0,1
382,"Miqo'te",1,1,25,"Seeker of the Sun",2,11,1,185,178,75,0,0,1,2,178,133,2,1,3,0,50,1,50,0,1
383,"Hyur",0,1,50,"Midlander",5,8,1,152,57,55,0,0,1,3,57,3,1,0,1,0,25,0,25,0,1
384,"Hyur",1,1,75,"Midlander",4,11,1,98,44,50,0,0,1,2,44,2,4,1,1,0,50,0,75,0,1
385,"Hyur",0,1,50,"Midlander",6,13,1,98,0,4,0,0,1,4,0,129,0,1,1,0,50,0,25,0,1
386,"Lalafell",0,1,25,"Dunesfolk",3,4,1,184,13,73,0,0,1,2,13,2,1,3,1,0,50,1,50,0,1
387,"Roegadyn",0,1,50,"Hellsguard",2,3,1,115,5,37,0,0,1,3,5,0,0,2,2,0,50,0,25,0,1
388,"Hyur",0,1,75,"Midlander",1,1,1,98,21,28,0,0,1,5,21,1,0,3,0,0,50,0,50,0,1
389,"Hyur",0,1,75,"Highlander",3,6,1,179,108,5,7,0,0,0,108,5,2,2,1,0,75,0,75,0,0
390,"Hyur",0,1,50,"Midlander",5,12,1,152,21,50,0,0,1,0,21,4,2,3,3,0,50,0,75,0,1
391,"Roegadyn",0,1,25,"Hellsguard",4,9,1,42,37,6,0,0,1,0,37,129,4,2,3,0,50,0,50,0,1
392,"Hyur",0,1,25,"Highlander",4,13,1,179,131,47,0,0,1,2,131,2,5,2,3,0,75,0,25,0,1
393,"Hyur",1,1,25,"Highlander",2,8,1,179,37,13,0,0,1,3,37,128,5,2,3,0,50,0,50,0,1
394,"Hyur",0,1,50,"Midlander",2,8,1,152,0,27,0,0,1,2,0,128,3,1,0,0,50,0,50,0,1
395,"Roegadyn",0,1,50,"Sea Wolf",3,5,1,59,59,37,0,0,1,1,59,131,5,1,1,0,25,0,25,0,1
396,"Roegadyn",0,1,75,"Sea Wolf",4,4,1,20,3,36,0,0,1,1,3,128,2,1,2,0,50,0,50,0,1
397,"Hyur",0,1,50,"Midlander",5,10,1,98,3,55,0,0,1,4,3,132,2,3,0,0,50,0,25,0,1
398,"Roegadyn",0,1,50,"Sea Wolf",2,1,1,59,57,180,0,0,1,0,57,1,1,2,1,0,25,0,50,0,1
399,"Hyur",0,1,50,"Midlander",3,4,1,98,4,27,0,0,1,4,4,129,2,3,1,0,50,0,50,0,1
400,"Hyur",0,1,25,"Midlander",5,8,1,152,161,23,0,0,1,4,161,3,0,2,3,0,50,0,50,0,1
401,"Roegadyn",0,1,50,"Sea Wolf",2,6,1,26,21,5,0,0,1,3,21,132,2,1,0,0,50,0,25,0,1
402,"Hyur",0,1,50,"Midlander",5,9,1,98,168,37,0,0,1,4,168,3,3,1,0,0,50,0,50,0,1
403,"Hyur",0,1,50,"Midlander",1,8,1,98,2,39,0,0,1,5,2,133,2,0,3,0,75,0,50,0,1
404,"Hyur",0,1,50,"Midlander",4,1,1,35,38,55,87,1,0,2,38,0,1,2,2,0,50,0,50,0,0
405,"Elezen",0,1,100,"Duskwight",4,9,129,57,0,93,3,31,0,0,0,1,5,3,1,0,50,1,75,1,7
406,"Roegadyn",0,1,75,"Sea Wolf",1,54,1,3,59,59,0,0,0,0,59,3,3,0,1,0,75,0,50,15,71
407,"Roegadyn",0,1,50,"Hellsguard",4,5,1,7,24,3,0,3,1,1,24,131,1,0,2,0,50,0,50,16,39
408,"Hyur",0,1,100,"Highlander",2,10,1,145,98,92,0,123,7,0,98,3,3,1,128,5,50,0,50,0,1
409,"Elezen",0,1,100,"Wildwood",4,5,1,176,83,6,0,3,1,3,83,130,4,2,2,68,50,1,75,20,39
410,"Hyur",0,1,100,"Midlander",2,51,1,7,129,123,0,0,1,4,129,128,5,3,129,57,25,0,25,22,1
411,"Elezen",0,1,50,"Wildwood",2,6,129,72,163,141,155,11,1,0,163,131,1,2,3,0,50,1,75,3,135
412,"Elezen",0,1,100,"Wildwood",1,7,1,57,4,143,0,1,1,2,4,133,1,1,3,0,50,1,50,1,135
413,"Hyur",1,1,50,"Midlander",3,9,1,17,59,13,0,0,0,2,59,1,3,2,0,0,75,0,25,0,0
414,"Elezen",0,1,75,"Wildwood",2,3,1,27,6,6,0,0,0,5,6,128,5,3,3,0,25,3,50,1,6
415,"Elezen",0,1,25,"Wildwood",2,1,1,52,63,5,0,0,0,0,63,133,0,3,3,0,50,3,50,0,0
416,"Roegadyn",0,1,75,"Sea Wolf",4,5,129,52,128,76,114,0,0,2,128,130,4,1,129,2,100,0,75,1,7
417,"Hyur",1,1,75,"Midlander",3,6,1,105,145,27,0,0,1,2,145,4,3,2,3,0,50,0,50,0,1
418,"Roegadyn",0,1,100,"Sea Wolf",3,10,129,182,82,93,79,127,111,3,82,130,2,1,0,0,100,0,100,1,135
419,"Hyur",0,1,50,"Midlander",1,1,1,254,1,4,0,0,0,0,1,0,0,0,0,0,0,0,50,24,7
420,"Hyur",0,1,50,"Highlander",2,3,1,254,1,4,0,0,0,0,1,0,0,0,0,0,0,0,50,24,7
421,"Hyur",0,1,50,"Midlander",206,105,1,97,44,34,0,0,0,0,44,0,0,0,0,0,50,0,50,0,7
422,"Hyur",0,1,50,"Midlander",200,2,1,152,57,4,0,0,0,0,57,0,0,0,0,0,0,0,50,1,7
423,"Hyur",0,1,50,"Midlander",200,1,1,152,57,4,0,0,0,0,57,0,0,0,0,0,0,0,50,1,7
424,"Hyur",0,1,0,"Midlander",2,1,129,72,162,27,186,0,1,1,162,3,2,1,2,0,0,0,0,0,1
425,"Miqo'te",1,1,100,"Seeker of the Sun",1,9,129,60,161,11,28,0,1,1,161,5,2,3,130,178,50,1,100,1,43
426,"Miqo'te",1,1,50,"Seeker of the Sun",3,9,1,116,6,4,0,0,0,1,6,4,4,0,2,0,50,1,25,0,0
427,"Hyur",0,1,100,"Midlander",6,11,129,0,171,35,14,4,1,0,162,2,2,1,2,0,100,0,100,135,55
