key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
181,"Water Shard",3,False,"Lightning Shard",3,False,"Copper Sand",2,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
182,"Water Shard",7,False,"Lightning Shard",7,False,"Copper Sand",5,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
183,"Water Shard",24,False,"Lightning Shard",24,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
184,"Water Shard",3,False,"Lightning Shard",3,False,"Copper Sand",2,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
185,"Water Shard",8,False,"Lightning Shard",8,False,"Copper Sand",6,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
186,"Water Shard",28,False,"Lightning Shard",28,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
187,"Water Shard",4,False,"Lightning Shard",4,False,"Copper Sand",3,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
188,"Water Shard",10,False,"Lightning Shard",10,False,"Copper Sand",7,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
189,"Water Shard",32,False,"Lightning Shard",32,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
190,"Water Shard",4,False,"Lightning Shard",4,False,"Iron Sand",3,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
191,"Water Shard",11,False,"Lightning Shard",11,False,"Iron Sand",8,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
192,"Water Shard",36,False,"Lightning Shard",36,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
193,"Water Shard",5,False,"Lightning Shard",5,False,"Iron Sand",4,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
194,"Water Shard",12,False,"Lightning Shard",12,False,"Iron Sand",10,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
195,"Water Shard",40,False,"Lightning Shard",40,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
196,"Water Shard",5,False,"Lightning Shard",5,False,"Silver Sand",4,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
197,"Water Shard",13,False,"Lightning Shard",13,False,"Silver Sand",11,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
198,"Water Shard",44,False,"Lightning Shard",44,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
199,"Water Shard",12,False,"Lightning Shard",12,False,"Silver Sand",5,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
200,"Water Shard",30,False,"Lightning Shard",30,False,"Silver Sand",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
201,"Water Shard",48,False,"Lightning Shard",48,False,"Brittle Picatrix",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
202,"Water Shard",12,False,"Lightning Shard",12,False,"Mythril Sand",5,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
203,"Water Shard",32,False,"Lightning Shard",32,False,"Mythril Sand",13,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
204,"Water Shard",52,False,"Lightning Shard",52,False,"Brittle Picatrix",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
205,"Water Shard",14,False,"Lightning Shard",14,False,"Pudding Flesh",3,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
206,"Water Shard",34,False,"Lightning Shard",34,False,"Pudding Flesh",7,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
207,"Water Shard",56,False,"Lightning Shard",56,False,"Brittle Picatrix",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
208,"Water Shard",14,False,"Lightning Shard",14,False,"Electrum Sand",6,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
209,"Water Shard",36,False,"Lightning Shard",36,False,"Electrum Sand",16,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
210,"Water Shard",60,False,"Lightning Shard",60,False,"Bloody Grimoire Binding",1,False,"Thavnairian Mistletoe",1,False,"Bloody Knife Blades",1,False,"",0,False,"",0,False,"",0,False,"",0,False
211,"Fire Shard",3,False,"Water Shard",3,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
212,"Fire Shard",7,False,"Water Shard",7,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
213,"Fire Shard",24,False,"Water Shard",24,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
214,"Fire Shard",3,False,"Water Shard",3,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
215,"Fire Shard",8,False,"Water Shard",8,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
216,"Fire Shard",28,False,"Water Shard",28,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
217,"Fire Shard",4,False,"Water Shard",4,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
218,"Fire Shard",10,False,"Water Shard",10,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
219,"Fire Shard",32,False,"Water Shard",32,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
220,"Fire Shard",4,False,"Water Shard",4,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
221,"Fire Shard",11,False,"Water Shard",11,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
222,"Fire Shard",36,False,"Water Shard",36,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
223,"Fire Shard",5,False,"Water Shard",5,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
224,"Fire Shard",12,False,"Water Shard",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
225,"Fire Shard",40,False,"Water Shard",40,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
226,"Fire Shard",5,False,"Water Shard",5,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
227,"Fire Shard",13,False,"Water Shard",13,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
228,"Fire Shard",44,False,"Water Shard",44,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
229,"Fire Shard",12,False,"Water Shard",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
230,"Fire Shard",30,False,"Water Shard",30,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
231,"Fire Shard",48,False,"Water Shard",48,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
232,"Fire Shard",12,False,"Water Shard",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
233,"Fire Shard",32,False,"Water Shard",32,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
234,"Fire Shard",52,False,"Water Shard",52,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
235,"Fire Shard",14,False,"Water Shard",14,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
236,"Fire Shard",34,False,"Water Shard",34,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
237,"Fire Shard",56,False,"Water Shard",56,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
238,"Fire Shard",14,False,"Water Shard",14,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
239,"Fire Shard",36,False,"Water Shard",36,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
240,"Fire Shard",60,False,"Water Shard",60,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
241,"Maple Cane",1,False,"Maple Wand",1,False,"Whispering Maple Wand",1,False,"Square Maple Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
242,"Bone Harpoon",1,False,"Bronze Spear",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
243,"Maple Shortbow",1,False,"Maple Longbow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
244,"Bronze Bastard Sword",1,False,"Viking Sword",1,False,"Bronze Hoplon",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
245,"Bone Hora",1,False,"Leather Himantes",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
246,"Bronze War Axe",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
247,"Bone Staff",1,False,"Bone Brand",1,False,"Square Maple Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
248,"Leather Grimoire",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
249,"Hempen Bandana",1,False,"Hempen Hat",1,False,"Hard Leather Pot Helm",1,False,"Hempen Tabard",1,False,"Hempen Halfrobe",1,False,"Bronze Haubergeon",1,False,"Hempen Acton",1,False,"",0,False,"",0,False
250,"Fingerless Leather Gloves",1,False,"Leather Ringbands",1,False,"Leather Mitts",1,False,"Hempen Sarouel",1,False,"Hempen Tights",1,False,"Hempen Kecks",1,False,"",0,False,"",0,False,"",0,False
251,"Leather Crakows",1,False,"Leather Boots",1,False,"Leather Leggings",1,False,"Bronze Sollerets",1,False,"Leather Belt",1,False,"Hempen Sash",1,False,"",0,False,"",0,False,"",0,False
252,"Copper Gorget",1,False,"Bone Necklace",1,False,"Copper Wristlets",1,False,"Leather Wristbands",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
253,"Braised Pipira",1,False,"Marmot Steak",1,False,"Chanterelle Saute",1,False,"Flatbread",1,False,"Potion",1,False,"Ether",1,False,"",0,False,"",0,False,"",0,False
254,"Maple Crook",1,False,"Budding Maple Wand",1,False,"Round Shield",1,False,"Leather Targe",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
255,"Feathered Harpoon",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
256,"Plumed Maple Shortbow",1,False,"Wrapped Maple Longbow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
257,"Ash Macuahuitl",1,False,"Bronze Spatha",1,False,"Bronze Scutum",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
258,"Bronze Knuckles",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
259,"Cloud Axe",1,False,"Bronze Labrys",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
260,"Decorated Bone Staff",1,False,"Bronze Scepter",1,False,"Bronze Hoplon",1,False,"Leather Targe",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
261,"Engraved Leather Grimoire",1,False,"Ash Picatrix",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
262,"Cotton Turban",1,False,"Amateur's Hempen Coif",1,False,"Bronze Barbut",1,False,"Hard Leather Harness",1,False,"Amateur's Dalmatica",1,False,"Hempen Robe",1,False,"Brass Spectacles",1,False,"",0,False,"",0,False
263,"Hard Leather Armguards",1,False,"Hempen Dress Gloves",1,False,"Bronze Mitt Gauntlets",1,False,"Hard Leather Subligar",1,False,"Amateur's Breeches",1,False,"Hempen Bracers",1,False,"Striped Cotton Slops",1,False,"",0,False,"",0,False
264,"Hard Leather Caligae",1,False,"Amateur's Duckbills",1,False,"Hard Leather Hunting Belt",1,False,"Hard Leather Satchel Belt",1,False,"Hard Leather Sandals",1,False,"",0,False,"",0,False,"",0,False,"",0,False
265,"Copper Ear Cuffs",1,False,"Bone Armillae",1,False,"Copper Ring",1,False,"Bone Ring",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
266,"Bubble Chocolate",1,False,"Mole Loaf",1,False,"Potion",1,False,"Ether",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
267,"Ash Radical",1,False,"Elm Cane",1,False,"Ash Wand",1,False,"Square Ash Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
268,"Iron Spear",1,False,"Brass Spear",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
269,"Ash Shortbow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
270,"Brass Bastard Sword",1,False,"Brass Viking Sword",1,False,"Iron Hoplon",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
271,"Brass Knuckles",1,False,"Hard Leather Himantes",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
272,"Iron War Axe",1,False,"Iron Labrys",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
273,"Toothed Ramhorn Staff",1,False,"Brass Cudgel",1,False,"Decorated Copper Scepter",1,False,"Bronze Buckler",1,False,"Square Ash Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False
274,"Hard Leather Grimoire",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
275,"Hunting Hat",1,False,"Ash Mask",1,False,"Bronze Celata",1,False,"Cotton Tabard",1,False,"Cotton Cowl",1,False,"Bronze Cuirass",1,False,"Cotton Shirt",1,False,"Hard Leather Eyepatch",1,False,"",0,False
276,"Goatskin Mitts",1,False,"Hard Leather Ringbands",1,False,"Bronze Gauntlets",1,False,"Decorated Bronze Mitt Gauntlets",1,False,"Cotton Trousers",1,False,"Cotton Tights",1,False,"Padded Hempen Trousers",1,False,"Fingerless Hard Leather Gloves",1,False,"",0,False
277,"Goatskin Leggings",1,False,"Hard Leather Boots",1,False,"Bronze Sabatons",1,False,"Hard Leather Belt",1,False,"Rope Belt",1,False,"Bronze Plate Belt",1,False,"Hard Leather Crakows",1,False,"Hard Leather Lightpouch",1,False,"",0,False
278,"Brass Gorget",1,False,"Fang Necklace",1,False,"Hard Leather Wristbands",1,False,"Brass Wristlets",1,False,"Brass Ring",1,False,"",0,False,"",0,False,"",0,False,"",0,False
279,"Salt Cod",1,False,"Rabbit Pie",1,False,"Dodo Omelette",1,False,"Walnut Bread",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
280,"Elm Crook",1,False,"Yew Radical",1,False,"Budding Ash Wand",1,False,"Pastoral Yew Cane",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
281,"Iron Lance",1,False,"Iron Guisarme",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
282,"Elm Longbow",1,False,"Elm Velocity Bow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
283,"Iron Shortsword",1,False,"Iron Spatha",1,False,"Carnage Sword",1,False,"Iron Scutum",1,False,"Iron Lantern Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False
284,"Hard Leather Cesti",1,False,"Spiked Knuckles",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
285,"Inferno Axe",1,False,"Iron Bill",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
286,"Staghorn Staff",1,False,"Wind Brand",1,False,"Ironclad Bronze Buckler",1,False,"Sanguine Horn Staff",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
287,"Engraved Hard Leather Grimoire",1,False,"Yew Picatrix",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
288,"Iron Sallet",1,False,"Ash Mask (Lapis Lazuli)",1,False,"Iron Celata",1,False,"Goatskin Jacket",1,False,"Cotton Dalmatica",1,False,"Iron Cuirass",1,False,"Iron Scale Mail",1,False,"Cotton Robe",1,False,"",0,False
289,"Goatskin Armguards",1,False,"Cotton Dress Gloves",1,False,"Iron Gauntlets",1,False,"Iron Vambraces",1,False,"Goatskin Brais",1,False,"Cotton Breeches",1,False,"Padded Cotton Trousers",1,False,"Cotton Bracers",1,False,"",0,False
290,"Goatskin Leg Guards",1,False,"Padded Leather Duckbills",1,False,"Iron Sabatons",1,False,"Voyager's Belt",1,False,"Cotton Sash",1,False,"Iron Plate Belt",1,False,"Goatskin Belt",1,False,"Goatskin Satchel Belt",1,False,"",0,False
291,"Brass Ear Cuffs",1,False,"Coral Armillae",1,False,"Coral Ring",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
292,"Salmon Meuniere",1,False,"Antelope Steak",1,False,"Chicken and Mushrooms",1,False,"Honey Muffin",1,False,"Potion",1,False,"Ether",1,False,"",0,False,"",0,False,"",0,False
293,"Yew Crook",1,False,"Whispering Ash Wand",1,False,"Viper-crested Round Shield",1,False,"Goatskin Targe",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
294,"Silver Battle Fork",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
295,"Wrapped Elm Longbow",1,False,"Ash Composite Bow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
296,"Steel Broadsword",1,False,"Elm Macuahuitl",1,False,"Iron Kite Shield",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
297,"Toadskin Cesti",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
298,"Thunderstorm Axe",1,False,"Spiked Steel Labrys",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
299,"Toothed Staghorn Staff",1,False,"Ice Brand",1,False,"Silver Scepter",1,False,"Goatskin Targe",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
300,"Goatskin Grimoire",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
301,"Velveteen Turban",1,False,"Silver Spectacles",1,False,"Velveteen Shirt",1,False,"Velveteen Cowl",1,False,"Heavy Iron Armor",1,False,"",0,False,"",0,False,"",0,False,"",0,False
302,"Fingerless Goatskin Gloves",1,False,"Goatskin Ringbands",1,False,"Heavy Iron Gauntlets",1,False,"Velveteen Sarouel",1,False,"Velveteen Tights",1,False,"Heavy Iron Flanchard",1,False,"Striped Velveteen Slops",1,False,"",0,False,"",0,False
303,"Goatskin Crakows",1,False,"Goatskin Boots",1,False,"Tarred Velveteen Longsash",1,False,"Velveteen Rope Belt",1,False,"Reinforced Iron Plate Belt",1,False,"Goatskin Duckbills",1,False,"",0,False,"",0,False,"",0,False
304,"Silver Gorget",1,False,"Horn Necklace",1,False,"Goatskin Wristbands",1,False,"Silver Wristlets",1,False,"Silver Ring",1,False,"",0,False,"",0,False,"",0,False,"",0,False
305,"Eel Pie",1,False,"Aldgoat Steak",1,False,"Ginger Cookie",1,False,"Fried Egg",1,False,"Hi-Potion",1,False,"Ether",1,False,"",0,False,"",0,False,"",0,False
306,"Walnut Cane",1,False,"Plumed Yew Crook",1,False,"Yew Wand",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
307,"Steel Halberd",1,False,"Steel Spear",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
308,"Ash Cavalry Bow",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
309,"Steel Falchion",1,False,"Bull Hoplon",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
310,"Steel Claws",1,False,"Crabshell Hora",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
311,"Steel Bardiche",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
312,"Goathorn Staff",1,False,"Earth Brand",1,False,"Decorated Silver Scepter",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
313,"Engraved Goatskin Grimoire",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
314,"Steel Sallet",1,False,"Velveteen Sugarloaf Hat",1,False,"Steel Celata",1,False,"Toadskin Jacket",1,False,"Velveteen Robe",1,False,"Steel Cuirass",1,False,"Steel Chainmail",1,False,"",0,False,"",0,False
315,"Toadskin Armguards",1,False,"Velveteen Dress Gloves",1,False,"Steel Gauntlets",1,False,"Steel Vambraces",1,False,"Toadskin Brais",1,False,"Velveteen Gaskins",1,False,"Padded Velveteen Trousers",1,False,"",0,False,"",0,False
316,"Toadskin Leg Guards",1,False,"Velveteen Dress Shoes",1,False,"Steel Sabatons",1,False,"Toadskin Voyager's Belt",1,False,"Velveteen Sash",1,False,"Steel Plate Belt",1,False,"Steel Tassets",1,False,"",0,False,"",0,False
317,"Silver Ear Cuffs",1,False,"Horn Armillae",1,False,"Sunstone Earrings",1,False,"Lapis Lazuli Earrings",1,False,"Sphene Earrings",1,False,"Malachite Earrings",1,False,"Fluorite Earrings",1,False,"",0,False,"",0,False
318,"Tuna Miq'abob",1,False,"Smoked Raptor",1,False,"Forest Miq'abob",1,False,"Cornbread",1,False,"Hi-Potion",1,False,"Hi-Ether",1,False,"",0,False,"",0,False,"",0,False
319,"Oak Radical",1,False,"Yarzonshell Harpoon",1,False,"Oak Longbow",1,False,"Steel Longsword",1,False,"Boarskin Himantes",1,False,"Steel Bhuj",1,False,"Fire Brand",1,False,"Book of Silver",1,False,"Steel Baselards",1,False
320,"Splintered Cane",1,False,"Blunt Bastard Sword",1,False,"Nicked Viking Sword",1,False,"Damaged Cudgel",1,False,"Brittle Picatrix",1,False,"Worm-eaten Square Shield",1,False,"Tarnished Hoplon",1,False,"Cracked Daggers",1,False,"",0,False
321,"Decorated Iron Scutum",1,False,"Dented Celata",1,False,"Mythril Spectacles",1,False,"Linen Turban",1,False,"Frayed Cotton Doublet Vest",1,False,"Moth-eaten Coatee",1,False,"Linen Shirt",1,False,"Linen Robe",1,False,"",0,False
322,"Heavy Steel Gauntlets",1,False,"Fingerless Boarskin Gloves",1,False,"Boarskin Ringbands",1,False,"Horn Scale Greaves",1,False,"Toadskin Duckbills",1,False,"Boarskin Crakows",1,False,"",0,False,"",0,False,"",0,False
323,"Heavy Steel Flanchard",1,False,"Linen Sarouel",1,False,"Linen Tights",1,False,"Reinforced Steel Plate Belt",1,False,"Boarskin Satchel Belt",1,False,"Linen Longsash",1,False,"",0,False,"",0,False,"",0,False
324,"Mythril Gorget",1,False,"Wolf Necklace",1,False,"Mythril Wristlets",1,False,"Boarskin Wristbands",1,False,"Mythril Ring",1,False,"",0,False,"",0,False,"",0,False,"",0,False
325,"Mugwort Carp",1,False,"Knight's Bread",1,False,"Hi-Potion",1,False,"Hi-Ether",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
326,"Sprouting Rosewood Radical",1,False,"Mythril Lance",1,False,"Oak Composite Bow",1,False,"Plumed Oak Macuahuitl",1,False,"Tortoiseshell Hora",1,False,"Raptorskin Targe",1,False,"",0,False,"",0,False,"",0,False
327,"Mythril Bhuj",1,False,"Lightning Brand",1,False,"Book of Mythril",1,False,"Blunt Goblin Scimitar",1,False,"Bladed Lantern Shield",1,False,"Mythril Baselards",1,False,"",0,False,"",0,False,"",0,False
328,"Mythril Celata",1,False,"Woolen Coif",1,False,"Woolen Turban",1,False,"Blackened Scale Mail",1,False,"Linen Bliaud",1,False,"Mythril Cuirass",1,False,"Woolen Shirt",1,False,"",0,False,"",0,False
329,"Mythril Vambraces",1,False,"Fingerless Peisteskin Gloves",1,False,"Mythril Gauntlets",1,False,"Woolen Dress Gloves",1,False,"Mythril Sabatons",1,False,"Boarskin Duckbills",1,False,"Peisteskin Crakows",1,False,"",0,False,"",0,False
330,"Linen Gaskins",1,False,"Padded Linen Trousers",1,False,"Woolen Sarouel",1,False,"Ripped Hose",1,False,"Mythril Plate Belt",1,False,"Woolen Sash",1,False,"Peisteskin Hunting Belt",1,False,"",0,False,"",0,False
331,"Mythril Ear Cuffs",1,False,"Heliodor Earrings",1,False,"Peridot Earrings",1,False,"Goshenite Earrings",1,False,"Mythril Choker",1,False,"Red Coral Armillae",1,False,"Pearl Ring",1,False,"Garnet Ring",1,False,"",0,False
332,"Jerked Beef",1,False,"Raptor Stew",1,False,"Pastry Fish",1,False,"Apple Juice",1,False,"Hi-Potion",1,False,"Hi-Ether",1,False,"",0,False,"",0,False,"",0,False
333,"Crooked Guisarme",1,False,"Warped Bow",1,False,"Blunt Goblin Longsword",1,False,"Chipped Hora",1,False,"Notched Bill",1,False,"Jade Crook",1,False,"Cobalt Trident",1,False,"Yew Longbow",1,False,"",0,False
334,"Cobalt Shamshir",1,False,"Peisteskin Cesti",1,False,"Buccaneer's Bardiche",1,False,"Water Brand",1,False,"Book of Electrum",1,False,"Scarred Kite Shield",1,False,"Eagle-crested Round Shield",1,False,"Mythril Pugiones",1,False,"",0,False
335,"Ripped Haubergeon",1,False,"Tattered Robe",1,False,"Tortoiseshell Scale Mail",1,False,"Felt Robe",1,False,"Raptorskin Harness",1,False,"Moldering Jester's Cap",1,False,"Felt Coif",1,False,"Raptorskin Pot Helm",1,False,"",0,False
336,"Cobalt Vambraces",1,False,"Boarskin Ringbands of Tides",1,False,"Felt Bracers",1,False,"Woolen Dress Shoes",1,False,"Cobalt-plated Jackboots",1,False,"Tortoiseshell Scale Greaves",1,False,"",0,False,"",0,False,"",0,False
337,"High Mythril Flanchard",1,False,"Woolen Gaskins",1,False,"Woolen Trousers",1,False,"High Mythril Plate Belt",1,False,"Raptorskin Satchel Belt",1,False,"Peisteskin Belt",1,False,"",0,False,"",0,False,"",0,False
338,"Zircon Choker",1,False,"Turquoise Choker",1,False,"Amber Choker",1,False,"Electrum Gorget",1,False,"Red Coral Necklace",1,False,"Raptorskin Wristbands",1,False,"Electrum Wristlets",1,False,"Electrum Ring",1,False,"",0,False
339,"Deviled Eggs",1,False,"Stuffed Cabbage",1,False,"Button Mushroom Saute",1,False,"La Noscean Toast",1,False,"Mega-Potion",1,False,"Hi-Ether",1,False,"",0,False,"",0,False,"",0,False
340,"Cordial",1,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
341,"Lugworm",12,False,"Moth Pupa",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
342,"Lugworm",12,False,"Moth Pupa",12,False,"Pill Bug",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
343,"Pill Bug",12,False,"Bloodworm",12,False,"Rat Tail",12,False,"Midge Basket",12,False,"",0,False,"",0,False,"",0,False,"",0,False,"",0,False
