key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
52,"薬に侵されし最強の男",0,0,"QuestRedoChapter#27","黄金の都の助手","金で買われる事件屋","狙われた獲物","うわさの剣豪","近接の脅威","東の国の闇","のべつ幕なし武器怪盗","秘められた証拠品","薬に侵されし最強の男",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"戦神が導く聖戦",0,0,"QuestRedoChapter#28","聖アンダリム神学院の消えた書物","正教騒乱","天に選ばれし特別顧問","神学生の聖戦","祝祭を導く使徒","恩師の導き","ゆらぐ礎","慈愛の神学生","雪中の福音","弱者の反乱","継がれゆく使命","怪文書の影に","戦神が導く聖戦",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"友の微笑み",0,0,"QuestRedoChapter#29","追憶行","雪踏みしめて","旅の果て","目に浮かびしは","友の微笑み",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"出藍の誉れ",0,0,"QuestRedoChapter#30","木工師になるには？","木工師ベアティヌ先生","木材の教え","力宿すもの","先生の心痛","木工師の愛","一途な意志","健やかなる若木","結ばれる想い","戦いへの備え","想い託す弓","愛別離苦","出藍の誉れ",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"父と子の宿命",0,0,"QuestRedoChapter#31","槍の持ち主を訪ねて","竜を狙う父","父を憂う息子","竜を捕らえる木材","父と子の宿命",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"不肖、チェミ・ジンジャル！",0,0,"QuestRedoChapter#32","新人木工師、チェミ・ジンジャル！","お目付役として","チェミ・ジンジャル奮闘記","一脚の安楽椅子","不肖、チェミ・ジンジャル！",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"想い乗せ羽ばたく剣",0,0,"QuestRedoChapter#33","鍛冶師になるには？","鍛冶師ブリサエル副社長","鍛冶師の鍛え方","製品と精度の関係","小さくも重要な部品","ブリサエルの野望","商売道具と鍛冶の腕","品質向上を目指して","大富豪からの指名","フェーズアールの道楽","憧れの鉄槌","美人剣士への贈り物","想い乗せ羽ばたく剣",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"名工と英雄",0,0,"QuestRedoChapter#34","鍛冶と家令","令嬢と盗賊","主君と忠臣","宝剣と名匠","名工と英雄",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"直情娘、挑む",0,0,"QuestRedoChapter#35","直情娘、来たる","直情娘、対決す","直情娘、震える","直情娘、悩む","直情娘、挑む",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"信念の甲冑師",0,0,"QuestRedoChapter#36","甲冑師になるには？","甲冑師ハ・ナンザ社長","甲冑師の心得","助け合う甲冑師","甲冑師の基礎の基礎","孤高なる甲冑師","甲冑師の誇り","優れた甲冑師の義務","道分つ甲冑師","心揺れる甲冑師","甲冑師三番勝負","甲冑師、苦渋の決断","信念の甲冑師",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"甲冑師たち",0,0,"QuestRedoChapter#37","壊れた漢","想定外の注文","オシャレな甲冑","新生ブランシュティル","甲冑師たち",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"技術交流の果て",0,0,"QuestRedoChapter#38","個性を求めて","東方の甲冑職人","東方式の甲冑作り","甲冑師にとっての個性","技術交流の果て",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"源に通じる真珠",0,0,"QuestRedoChapter#39","彫金師になるには？","彫金少女セレンディピティー","銅は熱いうちに打て","ゴルゲットをゲットだぜ","銀冑団からの願いごと","牙と真鍮","呪術の杖はいかが？","銀は特別な輝き","孔雀石は希望の煌めき","炎やどす杖","禍々しき杖","色とりどりの王冠","源に通じる真珠",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"絆むすぶもの",0,0,"QuestRedoChapter#40","形なきものに","雅なたくらみ","心すれちがい","想いをこめて","絆むすぶもの",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"夢見る女王陛下",0,0,"QuestRedoChapter#41","ギルドへの私的な依頼","始動、クラウンジェム工房！","迷える徒弟たち","発令、恩返し大作戦","夢見る女王陛下",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"命輝く名品",0,0,"QuestRedoChapter#42","革細工師になるには？","革細工師ゲヴァ親方","一枚の可能性","革製品の重み","フェン・イルと革細工師","フェン・イルの根性","命の潮流","偽りの革細工","逸品たる使命","師匠のお墨付き","ゲヴァパターンの真実","革細工師ギルドの危機","命輝く名品",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"果てなき野心",0,0,"QuestRedoChapter#43","新進気鋭の商会","画期的な新商品","宣伝大作戦","新規顧客開拓","果てなき野心",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"アテルーネの教育",0,0,"QuestRedoChapter#44","博物学者と剥製師","はじめての剥製造り","命の連鎖","剥製が抱える難事","アテルーネの教育",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"恋愛戦士の戦闘服",0,0,"QuestRedoChapter#45","裁縫師になるには？","麗しの裁縫師レドレント・ローズ","モコモコをつむいで","基本のき","大至急でお願い","大事なお得意様","裁縫師のお仕事","彼女のためのドレス","恋する男の一大決心","恋愛トンチンカン","身を包むぬくもり","お洋服の限界","恋愛戦士の戦闘服",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"戦場の勝負服",0,0,"QuestRedoChapter#46","皇都の母娘","お転婆お嬢さん","娘の固い決意","大いなる母の支配","戦場の勝負服",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"天女がまとう「どれす」どす",0,0,"QuestRedoChapter#47","老舗呉服店「大天屋」どす","えおるぜあの「どれす」どす","花咲く季節の「どれす」どす","大勝負の「どれす」どす","天女がまとう「どれす」どす",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"ひとときの奇跡",0,0,"QuestRedoChapter#48","錬金術師になるには？","偏執の錬金術師セヴェリアン","はじまりは純水","ふたつ目の基礎","働け、錬金術師ギルドマスター","調剤の担い手は","巴術士と錬金術","退屈で危険な追求","毒薬の愉悦","助手の役割","究極への足がかり","禁断の研究","ひとときの奇跡",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"ココロココニアラズ",0,0,"QuestRedoChapter#49","ココロニモナイコト","ココロノメデミレバ","ココロツヨキオンナ","ココロカヨワヌモノ","ココロココニアラズ",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"愛は悠久の向こうに",0,0,"QuestRedoChapter#50","奇怪な死体","禁忌の刃","眠れる彫金師","罪への報いか","愛は悠久の向こうに",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"食通ロロリトの逆襲",0,0,"QuestRedoChapter#51","調理師になるには？","調理師リングサス総料理長","味覚の要","戒めるレシピ","助けるレシピ","起死回生のレシピ","癒しのレシピ","滋養のレシピ","食通ロロリトの挑戦状","あばき出すレシピ","可憐なレシピ","親睦のレシピ","食通ロロリトの逆襲",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"もてなすレシピ",0,0,"QuestRedoChapter#52","給仕長のお願い","あま～いレシピ","愛情のレシピ","気遣いのレシピ","もてなすレシピ",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"繋がりのレシピ",0,0,"QuestRedoChapter#53","元冒険者の調理師","持ち味のレシピ","素材にこだわるレシピ","本場のレシピ","繋がりのレシピ",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"深淵に光差す日",0,0,"QuestRedoChapter#54","採掘師になるには？","採掘師アダルベルタ女史","赤がね色の宝物","死して獣は骨遺す","古の黒い刃","朱色の岩が導く因縁","先人の知恵と新しい工夫","白い粉の苦い誘惑","嵐呼ぶ流紋のきらめき","誠実さは身を助ける","玉石をわけた差","琥珀色の後悔","深淵に光差す日",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"救い、そして旅立ち",0,0,"QuestRedoChapter#55","終わり、そして始まり","戦い、そして生き様","再会、そして誓い","若さ、そして焦り","救い、そして旅立ち",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"夢の証明、未来の形",0,0,"QuestRedoChapter#56","イディルシャイアの工房","物理か魔法か","ヒトかゴブリンか","最技研が生まれ変わる日","夢の証明、未来の形",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,"森を育む者",0,0,"QuestRedoChapter#57","園芸師になるには？","筆頭園芸師フフチャ","園芸師の芽ぐみ","笑顔をこぼして","備えよ、戦いに","私利私欲の報い","園芸師の身だしなみ","海雲を渡る香り","自然の洗礼","凱旋を彩る森の恵み","伝えられた思い出","いまだ戦火は途絶えず","森を育む者",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,"連載最終回「種は国境を越えて」",0,0,"QuestRedoChapter#58","連載準備回「雲海から届いた依頼」","連載第一回「開拓魂、ここにあり」","連載第二回「マメが繋ぐ交流の芽」","連載第三回「理想と苦難の先に」","連載最終回「種は国境を越えて」",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"彼女と菜園の旅路",0,0,"QuestRedoChapter#59","彼女はダメダメ園芸師","求めるは野生種の恩恵","女王を探して","白き死","彼女と菜園の旅路",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,"網倉危機一髪",0,0,"QuestRedoChapter#60","漁師になるには？","網元代行シシプ","弱い魚と挑戦者","好きな釣り餌、嫌いな釣り餌","大物を狙え！","キキルン族の思い出の味","魚を騙す欺瞞の餌","食物連鎖の活用法","宵闇に釣り糸","熱砂に潜む魚","晴れでは事をし損じる","飛魚乗雲","網倉危機一髪",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"釣り道楽、楽園に集う",0,0,"QuestRedoChapter#61","釣り道楽、故郷に帰る","釣り道楽、対決に興ず","釣り道楽、猟師を救え","釣り道楽、雲海を目指す","釣り道楽、楽園に集う",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"大漁の先にある大量",0,0,"QuestRedoChapter#62","海の流星","釣り道楽との再会","いざ、産卵地へ","減少を食い止めろ","大漁の先にある大量",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,"ナルザルの双剣",0,0,"QuestRedoChapter#63","剣術士になるには？","最強の剣術士","汝、剣を取れ","最強の剣術士","戦斧を砕く剣風","剣閃は槍を折る","剣閃は槍を折る","矢衾から見える勝機","闇に蠢くものたち","果たし合う剣と拳","ナルザルの双剣",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,"宿縁を断ち切る日",0,0,"QuestRedoChapter#64","斧術士になるには？","戦場を圧する斧術士","豪胆なる斧","戦場を圧する斧術士","豪傑の試練と務め","斧術士の礎","斧術士の礎","刃鳴は響くか","移動山脈クジャタ","乗り越えるべき壁","宿縁を断ち切る日",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"やっと、わかったよ",0,0,"QuestRedoChapter#65","幻術士になるには？","自然を紡ぐ幻術士","導きの杖","自然を紡ぐ幻術士","土の試練","風の試練","風の試練","水の試練","シルフィーの試練","こころは森に惑う","やっと、わかったよ",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"巴術最大級命題の証明",0,0,"QuestRedoChapter#66","巴術士になるには？","戦況を絡繰る巴術士","魔道書と魔紋と","戦況を絡繰る巴術士","現実を創出する魔紋","戦術策定の鍵","戦術策定の鍵","華麗なる懐柔戦術","無残なる臨検戦術","一途なる挟撃戦術","洒脱なる陽動戦術","巴術最大級命題の証明",,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"拳の聖人",0,0,"QuestRedoChapter#67","格闘士になるには？","疾風の格闘士","拳の一撃","疾風の格闘士","岩よりも硬く","疾風迅雷の如く","疾風迅雷の如く","闘魂の行方","闘魂に火をつけろ","燃える明星、駆ける流星","拳の聖人",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,"勇気の証明",0,0,"QuestRedoChapter#68","槍術士になるには？","道拓く槍術士","第一の槍","道拓く槍術士","不敵なる矛先","勇気の丸石","勇気の丸石","蛮勇の槍術士","命運分かつ槍","いさおしき者たること","勇気の証明",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"手を伸ばす先の勝利",0,0,"QuestRedoChapter#69","双剣士になるには？","暗部に潜む双剣士","双振りの剣を手に","砕けたガラクタ","私腹となる名品","黙した悲鳴","金に換わる命","果てに消えた星","暗涙を拭う決意","闇黒の死","手を伸ばす先の勝利",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,"迷い無き瞳",0,0,"QuestRedoChapter#70","弓術士になるには？","弓術士の射抜くもの","弛みなき弦","弓術士の射抜くもの","ふたつの目と弓","レイ・アリアポーの弓術","レイ・アリアポーの弓術","シルヴェルの弓術","闇に放たれし矢","霧の中の岐路","迷い無き瞳",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"臆病者の牙",0,0,"QuestRedoChapter#71","呪術士になるには？","深淵に臨む呪術士","呪具が望む破壊","深淵に臨む呪術士","迫り来る危機","枯れ果てし危機","枯れ果てし危機","猛り狂う危機","取り囲まれる危機","深淵に射す光","臆病者の牙",,,,,,,,,,,,,,,,,,,,,,65,1,1,66,7,1,2,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"かざすは騎士の聖剣",0,0,"QuestRedoChapter#72","自由騎士の誓約","慕いし背中","失望と怒りと責任と","交わる毒心","交わらぬ心慮","かざすは騎士の聖剣",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"志すは真の騎士",0,0,"QuestRedoChapter#73","聖剣を追って","雪原の若き騎士","己の聖剣","ソウルクリスタル","堕ちた蠍","志すは真の騎士",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"さらなる剣術の高みへ",0,0,"QuestRedoChapter#74","闘技会への誘い","ウル王杯闘技会の始まり","ナル・ブロックの激闘","いざ、決勝戦へ……","さらなる剣術の高みへ",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"真に守りたいもの",0,0,"QuestRedoChapter#75","真に守りたいもの",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"いちばんの戦士",0,0,"QuestRedoChapter#76","でっかい夢","壁をぶち壊せ","原初のマグマ","英雄巡礼","腕くらべ","いちばんの戦士",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"すべてを護る乱撃",0,0,"QuestRedoChapter#77","戦技を凌ぐ荒技","暴かれし戦士の秘","古の英雄を追って","不測なる共振","かそけき光明","かち割れぬ暗雲","すべてを護る乱撃",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"燃えよゴージ！",0,0,"QuestRedoChapter#78","原初的な彼女","こじらせ戦士","オラの中の獣","オメを追って","燃えよゴージ！",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"戦士の帰還",0,0,"QuestRedoChapter#79","戦士の帰還",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"だから僕は",0,0,"QuestRedoChapter#80","暗黒騎士の噂","死より冥き闇に","暗黒は揺らめく","悲鳴に導かれ","英雄は往けど","世界は仇なす","だから僕は",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"そしてふたつの名は消える",0,0,"QuestRedoChapter#81","本当の暗黒騎士","怒れる男と少女の話","大いなる魂","去りし日々の告白","心は遠い空に","そしてふたつの名は消える",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"あと一度、君に会えたら",0,0,"QuestRedoChapter#82","暗影に沈むエピローグ","あと四度、償いの先","あと三度、遥かな憧憬","あと二度、奇跡の結末","あと一度、君に会えたら",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,"歩み続ける孤高の騎士へ",0,0,"QuestRedoChapter#83","歩み続ける孤高の騎士へ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"真のガンブレイカー",0,0,"QuestRedoChapter#84","ガンブレイカーへの誘い","殺害予告？ 人気演奏家を護れ！","痴話喧嘩？ 怯える母子を護れ！","悪因悪果？ 犯罪組織の首領を護れ！","強敵襲来？ 亡命した魔導技師を護れ！","真のガンブレイカー",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,"もうひとりのガンブレイカー",0,0,"QuestRedoChapter#85","もうひとりのガンブレイカー",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,"鎮撫の儀",0,0,"QuestRedoChapter#86","偉人の後継者","森の嘆き","角尊の誇り","偉人の足跡","不埒者への報い","鎮撫の儀",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"世界の癒し手",0,0,"QuestRedoChapter#87","不浄なるもの","浄化の旅へ","竜を見つめる女","蠢動する穢れ","私を否定するもの","角尊は惑う","世界の癒し手",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,"角尊の宝物",0,0,"QuestRedoChapter#88","おののく精霊","禍事を呼ぶ少女","荒れ狂う魔力","厳格なる角尊の掟","角尊の宝物",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,"癒しの力の源",0,0,"QuestRedoChapter#89","癒しの力の源",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,"次代の学者",0,0,"QuestRedoChapter#90","学問ノススメ","失われた記憶を求めて","怨念の権化","匠たちへの頼み","軍学式の治療法","次代の学者",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"次代の「海兵団」",0,0,"QuestRedoChapter#91","ブロンズレイクの再会","封印の大要石","魔法都市「マハ」の陰謀","海兵魂、海兵魂、海兵魂！","消え去りし大妖異","次代の「海兵団」",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"時をかける願い",0,0,"QuestRedoChapter#92","消えたトンベリ","セトトの足跡","たったひとつの「家族」","フェアリーの行方","時をかける願い",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"新次元の学者",0,0,"QuestRedoChapter#93","新次元の学者",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,"「槍」試練に備えよ",0,0,"QuestRedoChapter#94","占星術師になるには？","天界への道","「幹」土台を築け","「塔・均衡」葛藤を裁け","レヴェヴァの特別講義","「矢」流れに乗れ","「水瓶」知恵を得よ","レヴェヴァの特別指導","「槍」試練に備えよ",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"運命を切り拓く占星術師",0,0,"QuestRedoChapter#95","真なる始動","定石を守護する者","交わりし運命","継がれる挑戦","叡智を守護する者","運命を切り拓く占星術師",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"天地習合",0,0,"QuestRedoChapter#96","東風吹き込む占星院","東風去りし占星院","クガネ鎮護結界","東風逆巻くクガネ","天地習合",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"恋するレヴェヴァ",0,0,"QuestRedoChapter#97","恋するレヴェヴァ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,"廃王の帰還",0,0,"QuestRedoChapter#98","亡国からの雷動","青き古戦場","不和から至る旋律","チャクラの波紋","無明の内地","廃王の帰還",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
