key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
252,"z3o2","z3o2",1,"InstanceContent#30049",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,295,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 德尔塔幻境1","",5,16,,67,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,"z3o3","z3o3",1,"InstanceContent#30050",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,295,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 德尔塔幻境2","",5,16,,68,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,"z3o4","z3o4",1,"InstanceContent#30051",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,295,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 德尔塔幻境3","",5,16,,69,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,"z3o5","z3o5",1,"InstanceContent#30052",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,295,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 德尔塔幻境4","",5,16,,70,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,"z3o2_2","z3o2_2",1,"InstanceContent#30053",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,310,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 德尔塔幻境1","",5,17,,79,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,"z3o3_2","z3o3_2",1,"InstanceContent#30054",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,315,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 德尔塔幻境2","",5,17,,80,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,"z3o4_2","z3o4_2",1,"InstanceContent#30055",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,320,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 德尔塔幻境3","",5,17,,81,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259,"z3o5_2","z3o5_2",1,"InstanceContent#30056",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,320,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 德尔塔幻境4","",5,17,,82,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,"e0174","e0174",1,"InstanceContent#5013",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,60,62,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"原初的战士","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,"e0168","e0168",1,"InstanceContent#5006",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,63,65,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"大会开始","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,"e3d4","e3d4",1,"InstanceContent#57",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#2",0,0,0,,0,0,70,70,280,340,False,True,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"恶党孤城黄金阁","",2,30,,64,,0,,,True,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,"g3fa","g3fa",1,"InstanceContent#20048",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,67,68,0,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"吉祥天女歼灭战","",4,21,,131,,0,,,True,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,"g3fa_2","g3fa_2",1,"InstanceContent#20049",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,300,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"吉祥天女歼殛战","",4,22,,151,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,"e0171","e0171",1,"InstanceContent#5014",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"穿越时空的夙愿","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,"e0175","e0175",1,"InstanceContent#5015",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"燃烧吧高吉","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,"e0158","e0158",1,"InstanceContent#5016",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,68,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"漆黑的巨龙","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,"o3c1","o3c1",1,"InstanceContent#55002",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,1,70,0,370,False,True,False,True,False,False,False,0,False,False,False,0,False,True,False,True,False,False,False,"运河宝物库","",9,0,,0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,"ec007","ec007",1,"InstanceContent#5017",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,1,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"于里昂热的秘策","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,"e0169","e0169",1,"InstanceContent#5018",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"为了更强","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,"e0160","e0160",1,"InstanceContent#5019",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,65,67,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"遥远的憧憬","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,"e0161","e0161",1,"InstanceContent#5020",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"再次相见","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,"e0159","e0159",1,"InstanceContent#5021",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"红血之龙骑士","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,"e0167","e0167",1,"InstanceContent#5022",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,70,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"影隐忍法贴","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,"z3o1","z3o1",1,"InstanceContent#5023",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#1",0,0,0,,0,0,1,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"时空狭缝外缘","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,"o3c1_2","o3c1_2",1,"InstanceContent#55003",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,1,70,0,370,False,True,False,True,False,False,False,0,False,False,False,0,False,True,False,True,False,False,False,"运河宝物库深层","",9,0,,0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,"d2p1","d2p1",1,"InstanceContent#51001",True,0,0,4,"战斗精英 魔法导师 特职专用（除设限特职）","ContentMemberType#18",0,0,0,,0,0,30,0,0,0,False,False,True,False,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"距骨研究所（机动战）","",6,23,,400,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,"g3fc","g3fc",1,"InstanceContent#20050",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,320,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"神龙梦幻歼灭战","",4,22,,152,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,"g3d4","g3d4",1,"InstanceContent#58",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#2",0,0,0,,0,0,70,70,300,370,False,True,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"沉没神殿斯卡拉遗迹","",2,30,,66,,0,,,True,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,"f1bz","f1bz",1,"InstanceContent#30057",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#3",1,0,0,,0,0,70,70,0,345,False,False,False,False,False,False,False,0,False,True,True,3,False,False,False,True,False,False,False,"巴哈姆特绝境战","",28,0,,1001,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,"z3r1","z3r1",1,"InstanceContent#30058",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#4",0,0,0,,0,0,70,70,305,0,False,True,True,True,False,False,False,2,True,False,True,0,False,False,False,True,False,False,False,"失落之都拉巴纳斯塔","",5,18,,64,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,"ec008","ec008",1,"InstanceContent#5024",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,1,70,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"英雄归来","",7,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,"z3fa","z3fa",3,"",False,2,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#19",0,0,1,"未知的岛屿，其名为优雷卡",0,0,70,70,0,300,False,True,True,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,False,"禁地优雷卡 常风之地","",26,0,,0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,"e3d5","e3d5",1,"InstanceContent#59",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#2",0,0,0,,0,0,70,70,310,0,False,True,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"红玉火山狱之盖","",2,30,,67,,0,,,True,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,"a2d4","a2d4",1,"InstanceContent#60",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#2",0,0,0,,0,0,70,70,310,0,False,True,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"疯狂战舰无限回廊","",2,30,,68,,0,,,True,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286,"z3o7","z3o7",1,"InstanceContent#30059",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,325,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 西格玛幻境1","",5,16,,71,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,"z3o8","z3o8",1,"InstanceContent#30060",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,325,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 西格玛幻境2","",5,16,,72,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,"z3o9","z3o9",1,"InstanceContent#30061",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,325,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 西格玛幻境3","",5,16,,73,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,"z3oa","z3oa",1,"InstanceContent#30062",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,325,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄时空狭缝 西格玛幻境4","",5,16,,74,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,"e3fb","e3fb",1,"InstanceContent#20051",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,325,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"白虎镇魂战","",4,21,,136,,0,,,True,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,"e3fb_2","e3fb_2",1,"InstanceContent#20052",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,340,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"白虎诗魂战","",4,22,,155,,0,,,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,"z3o7_2","z3o7_2",1,"InstanceContent#30063",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,340,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 西格玛幻境1","",5,17,,87,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,"z3o8_2","z3o8_2",1,"InstanceContent#30064",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,345,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 西格玛幻境2","",5,17,,88,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,"z3o9_2","z3o9_2",1,"InstanceContent#30065",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,350,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 西格玛幻境3","",5,17,,89,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,"z3oa_2","z3oa_2",1,"InstanceContent#30066",False,2,0,0,"战斗精英 魔法导师","ContentMemberType#3",0,0,0,,0,0,70,70,350,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"欧米茄零式时空狭缝 西格玛幻境4","",5,17,,90,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,"e0001","e0001",5,"QuestBattle#11",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,9,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,"e0002","e0002",5,"QuestBattle#15",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,13,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,"e0003","e0003",5,"QuestBattle#12",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,18,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,"e0004","e0004",5,"QuestBattle#14",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,18,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,"e0005","e0005",5,"QuestBattle#16",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,19,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,"e0006","e0006",5,"QuestBattle#17",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,"e0007","e0007",5,"QuestBattle#6",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,19,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,"e0008","e0008",5,"QuestBattle#5",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,24,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,"e0009","e0009",5,"QuestBattle#4",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,29,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,"e0010","e0010",5,"QuestBattle#2",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,"e0011","e0011",5,"QuestBattle#3",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,"e0012","e0012",5,"QuestBattle#7",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,19,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,"e0013","e0013",5,"QuestBattle#8",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,24,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,"e0014","e0014",5,"QuestBattle#9",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,"e0015","e0015",5,"QuestBattle#10",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,34,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,"e0016","e0016",5,"QuestBattle#13",False,0,0,0,"战斗精英和魔法导师（除设限特职）","ContentMemberType#1",0,0,0,,0,0,0,27,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"","",0,0,"",0,,0,,,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
