key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
3000,13170,"革細工","RecipeLevelTable#255","ガガナスカウトサンダル",1,"ガガナレザー",3,"赤麻糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3001,13179,"革細工","RecipeLevelTable#255","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3002,18732,"木工","RecipeLevelTable#255","ビーチヒーラーマスク",1,"ビーチ材",2,"ムードスードの角",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"アイスクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3003,14812,"裁縫","RecipeLevelTable#255","レッドヘンプ・ヒーラーチェストラップ",1,"赤麻布",3,"赤麻糸",1,"キュプロナゲット",1,"コックの羽根",5,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3004,16456,"彫金","RecipeLevelTable#255","キュプロヒーラーアームレット",1,"キュプロナゲット",2,"赤麻布",1,"赤麻糸",1,"コックの羽根",2,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3005,14819,"裁縫","RecipeLevelTable#255","レッドヘンプ・ヒーラーキュロット",1,"赤麻布",3,"ガガナレザー",1,"赤麻糸",1,"シルバーインゴット",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3006,13173,"革細工","RecipeLevelTable#255","ガガナヒーラーサンダル",1,"ガガナレザー",2,"キュプロナゲット",1,"赤麻糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3007,13182,"革細工","RecipeLevelTable#255","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3008,18731,"木工","RecipeLevelTable#255","ビーチキャスターマスク",1,"ビーチ材",2,"ムードスードの角",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"アイスクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3009,14811,"裁縫","RecipeLevelTable#255","レッドヘンプ・キャスターチェストラップ",1,"赤麻布",3,"赤麻糸",1,"キュプロナゲット",1,"クロウの羽根",5,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3010,16455,"彫金","RecipeLevelTable#255","キュプロキャスターアームレット",1,"キュプロナゲット",2,"赤麻布",1,"赤麻糸",1,"クロウの羽根",2,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3011,14818,"裁縫","RecipeLevelTable#255","レッドヘンプ・キャスターキュロット",1,"赤麻布",3,"ガガナレザー",1,"赤麻糸",1,"シルバーインゴット",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3012,13172,"革細工","RecipeLevelTable#255","ガガナキャスターサンダル",1,"ガガナレザー",2,"キュプロナゲット",1,"赤麻糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3013,13181,"革細工","RecipeLevelTable#255","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3014,16457,"彫金","RecipeLevelTable#255","トリフェーンディフェンダーイヤリング",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3015,16458,"彫金","RecipeLevelTable#255","トリフェーンアタッカーイヤリング",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3016,16459,"彫金","RecipeLevelTable#255","トリフェーンレンジャーイヤリング",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3017,16461,"彫金","RecipeLevelTable#255","トリフェーンヒーラーイヤリング",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3018,16460,"彫金","RecipeLevelTable#255","トリフェーンキャスターイヤリング",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3019,16462,"彫金","RecipeLevelTable#255","トリフェーンディフェンダーチョーカー",1,"キュプロナゲット",2,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3020,16463,"彫金","RecipeLevelTable#255","トリフェーンアタッカーチョーカー",1,"キュプロナゲット",2,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3021,16464,"彫金","RecipeLevelTable#255","トリフェーンレンジャーチョーカー",1,"キュプロナゲット",2,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3022,16466,"彫金","RecipeLevelTable#255","トリフェーンヒーラーチョーカー",1,"キュプロナゲット",2,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3023,16465,"彫金","RecipeLevelTable#255","トリフェーンキャスターチョーカー",1,"キュプロナゲット",2,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3024,16467,"彫金","RecipeLevelTable#255","トリフェーンディフェンダーブレスレット",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3025,16468,"彫金","RecipeLevelTable#255","トリフェーンアタッカーブレスレット",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3026,16469,"彫金","RecipeLevelTable#255","トリフェーンレンジャーブレスレット",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3027,16471,"彫金","RecipeLevelTable#255","トリフェーンヒーラーブレスレット",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3028,16470,"彫金","RecipeLevelTable#255","トリフェーンキャスターブレスレット",1,"キュプロナゲット",1,"トリフェーン",2,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3029,16472,"彫金","RecipeLevelTable#255","トリフェーンディフェンダーリング",1,"キュプロナゲット",1,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3030,16473,"彫金","RecipeLevelTable#255","トリフェーンアタッカーリング",1,"キュプロナゲット",1,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3031,16474,"彫金","RecipeLevelTable#255","トリフェーンレンジャーリング",1,"キュプロナゲット",1,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3032,16476,"彫金","RecipeLevelTable#255","トリフェーンヒーラーリング",1,"キュプロナゲット",1,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3033,16475,"彫金","RecipeLevelTable#255","トリフェーンキャスターリング",1,"キュプロナゲット",1,"トリフェーン",1,"",0,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"ファイアクリスタル",2,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3034,10368,"鍛冶","RecipeLevelTable#270","ハイスチール・ロングソード",1,"ハイスチールインゴット",2,"キュプロナゲット",1,"ラーチ材",1,"ガガナレザー",1,"瞬間にかわ",1,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3035,10372,"鍛冶","RecipeLevelTable#270","ハイスチールナックルDX",1,"ハイスチールインゴット",2,"キュプロインゴット",1,"ラーチ材",1,"赤麻布",1,"スタースピネル",2,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3036,10369,"鍛冶","RecipeLevelTable#270","ハイスチール・バトルアクス",1,"ハイスチールインゴット",3,"ラーチ材",1,"ハイスチールナゲット",1,"瞬間にかわ",1,"",0,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3037,18734,"木工","RecipeLevelTable#265","ハイスチールフォーク",1,"ラーチ材",1,"ハイスチールインゴット",3,"ガガナレザー",1,"瞬間にかわ",1,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"アイスクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3038,18735,"木工","RecipeLevelTable#265","ラーチコンポジットボウ",1,"ラーチ材",2,"ハイスチールインゴット",2,"キュプロナゲット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"アイスクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3039,10374,"鍛冶","RecipeLevelTable#270","ハイスチールクリス",1,"ハイスチールインゴット",2,"キュプロインゴット",1,"ラーチ材",1,"ハイスチールナゲット",1,"瞬間にかわ",1,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3040,10370,"鍛冶","RecipeLevelTable#270","ハイスチール・グレートソード",1,"ハイスチールインゴット",3,"キュプロインゴット",1,"ハイスチールナゲット",1,"瞬間にかわ",1,"",0,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",True,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3041,10375,"鍛冶","RecipeLevelTable#270","ハイスチールスナップハンス",1,"ハイスチールインゴット",2,"キュプロインゴット",1,"ラーチ材",1,"ハイスチールナゲット",1,"黒色火薬",1,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3042,18736,"木工","RecipeLevelTable#265","ラーチワンド",1,"ラーチ材",2,"キュプロインゴット",1,"グロースフォーミュラ・エータ",2,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",3,"アイスクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3043,16490,"彫金","RecipeLevelTable#270","キュプロポール",1,"キュプロインゴット",3,"ギュウキレザー",1,"ラリマール",1,"カーネリアン",1,"",0,"",0,"",0,"",0,"ウィンドクリスタル",4,"ファイアクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3044,20029,"錬金","RecipeLevelTable#265","ギュウキグリモア",1,"ギュウキレザー",2,"キュプロインゴット",1,"ラーチ材",1,"キュプロエンチャントインク",1,"",0,"",0,"",0,"",0,"ウォータークリスタル",3,"ライトニングクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3045,20030,"錬金","RecipeLevelTable#265","ギュウキコーデックス",1,"ギュウキレザー",2,"キュプロインゴット",1,"ラーチ材",1,"キュプロエンチャントインク",1,"",0,"",0,"",0,"",0,"ウォータークリスタル",3,"ライトニングクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3046,16492,"彫金","RecipeLevelTable#270","キュプロプラニスフィアDX",1,"キュプロインゴット",3,"ハイスチールインゴット",1,"キュプロナゲット",1,"トリフェーン",3,"キュプロエンチャントインク",1,"",0,"",0,"",0,"ウィンドクリスタル",4,"ファイアクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3047,10373,"鍛冶","RecipeLevelTable#270","不変鋼打刀",1,"ハイスチールインゴット",3,"ラーチ材",1,"赤麻布",1,"チタンナゲット",1,"粘板岩砥石",1,"",0,"",0,"",0,"ファイアクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3048,16491,"彫金","RecipeLevelTable#270","キュプロレイピア",1,"キュプロインゴット",3,"ラーチ材",1,"チタンナゲット",2,"",0,"",0,"",0,"",0,"",0,"ウィンドクリスタル",4,"ファイアクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3049,11810,"甲冑","RecipeLevelTable#265","ハイスチールスクトゥム",1,"ハイスチールインゴット",2,"ハイスチールナゲット",1,"キュプロナゲット",1,"ガガナレザー",1,"",0,"",0,"",0,"",0,"アイスクリスタル",3,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3050,11811,"甲冑","RecipeLevelTable#265","ハイスチール・ディフェンダーバルビュート",1,"ハイスチールインゴット",3,"ハイスチールナゲット",1,"ガガナレザー",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",3,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3051,11816,"甲冑","RecipeLevelTable#270","ハイスチール・ディフェンダーメイル",1,"ハイスチールインゴット",3,"ガガナレザー",1,"赤麻布",2,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3052,11818,"甲冑","RecipeLevelTable#270","ハイスチール・ディフェンダーガントレット",1,"ハイスチールインゴット",2,"ギュウキレザー",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3053,13189,"革細工","RecipeLevelTable#265","ギュウキディフェンダートラウザー",1,"ギュウキレザー",2,"紅玉綿布",2,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3054,11820,"甲冑","RecipeLevelTable#270","ハイスチール・ディフェンダーソルレット",1,"ハイスチールインゴット",2,"ギュウキレザー",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3055,11814,"甲冑","RecipeLevelTable#265","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",3,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3056,11812,"甲冑","RecipeLevelTable#265","ハイスチール・スレイヤーバルビュート",1,"ハイスチールインゴット",3,"ハイスチールナゲット",1,"ガガナレザー",1,"イーグルの羽根",2,"",0,"",0,"",0,"",0,"アイスクリスタル",3,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3057,11817,"甲冑","RecipeLevelTable#270","ハイスチール・スレイヤーメイル",1,"ハイスチールインゴット",2,"紅玉綿布",2,"キュプロナゲット",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3058,11819,"甲冑","RecipeLevelTable#270","ハイスチール・スレイヤーガントレット",1,"ハイスチールインゴット",2,"ギュウキレザー",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3059,13190,"革細工","RecipeLevelTable#265","ギュウキスレイヤートラウザー",1,"ギュウキレザー",2,"紅玉綿布",2,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3060,11821,"甲冑","RecipeLevelTable#270","ハイスチール・スレイヤーソルレット",1,"ハイスチールインゴット",2,"ギュウキレザー",1,"キュプロナゲット",1,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",4,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3061,11815,"甲冑","RecipeLevelTable#265","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アイスクリスタル",3,"アースクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3062,14824,"裁縫","RecipeLevelTable#265","ルビーコットン・ストライカーバンダナ",1,"紅玉綿布",2,"紅玉綿糸",1,"ハイスチールインゴット",1,"",0,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3063,14833,"裁縫","RecipeLevelTable#270","ルビーコットン・ストライカージレ",1,"紅玉綿布",2,"ギュウキレザー",1,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3064,13185,"革細工","RecipeLevelTable#265","ギュウキ・ストライカーハーフグローブ",1,"ギュウキレザー",2,"紅玉綿布",1,"紅玉綿糸",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3065,14839,"裁縫","RecipeLevelTable#270","ルビーコットン・ストライカーガスキン",1,"紅玉綿布",2,"ギュウキレザー",1,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3066,13201,"革細工","RecipeLevelTable#270","ギュウキ・ストライカーハイブーツ",1,"ギュウキレザー",2,"紅玉綿布",1,"紅玉綿糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"アースクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3067,13192,"革細工","RecipeLevelTable#265","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3068,13184,"革細工","RecipeLevelTable#265","ギュウキポットヘルム",1,"ギュウキレザー",2,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3069,14835,"裁縫","RecipeLevelTable#270","ルビーコットンガンビスン",1,"紅玉綿布",3,"ギュウキレザー",1,"紅玉綿糸",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3070,13187,"革細工","RecipeLevelTable#265","ギュウキ・レンジャーグローブ",1,"ギュウキレザー",2,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3071,14841,"裁縫","RecipeLevelTable#270","ルビーコットンサルエル",1,"紅玉綿布",3,"ギュウキレザー",1,"紅玉綿糸",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3072,13203,"革細工","RecipeLevelTable#270","ギュウキレンジャーブーツ",1,"ギュウキレザー",2,"紅玉綿布",1,"紅玉綿糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"アースクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3073,13194,"革細工","RecipeLevelTable#265","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3074,14825,"裁縫","RecipeLevelTable#265","ルビーコットン・スカウトバンダナ",1,"紅玉綿布",2,"紅玉綿糸",1,"ハイスチールインゴット",1,"",0,"",0,"",0,"",0,"",0,"ライトニングクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3075,14834,"裁縫","RecipeLevelTable#270","ルビーコットン・スカウトジレ",1,"紅玉綿布",2,"ギュウキレザー",1,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3076,13186,"革細工","RecipeLevelTable#265","ギュウキ・スカウトハーフグローブ",1,"ギュウキレザー",2,"紅玉綿布",1,"紅玉綿糸",1,"ハイスチールナゲット",1,"",0,"",0,"",0,"",0,"アースクリスタル",3,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3077,14840,"裁縫","RecipeLevelTable#270","ルビーコットン・スカウトガスキン",1,"紅玉綿布",2,"ギュウキレザー",1,"ハイスチールインゴット",1,"紅玉綿糸",1,"",0,"",0,"",0,"",0,"ライトニングクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
3078,13202,"革細工","RecipeLevelTable#270","ギュウキ・スカウトハイブーツ",1,"ギュウキレザー",2,"赤麻布",1,"紅玉綿糸",1,"ラバー",1,"",0,"",0,"",0,"",0,"アースクリスタル",4,"ウィンドクリスタル",3,"RecipeNotebookList#0",False,50,100,100,100,0,0,0,0,0,"",,True,True,True,"","",False,False,0,65535,0
