key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
71,1,0,False,72,2,764,False,0,0,0,0,0,0,0,0,0,0,"ゴールドソーサーの従業員に、お届け物があるんですが……
困ったことに、私どもを「敵視」している盗賊団に、
眼をつけられちまいましてね。","","","","","","","","","",""
72,1,0,False,80,2,0,False,0,0,0,0,0,0,0,0,0,0,"お手数なのですが、この「繊細な壺」を、
奴らの視界に入らないよう届けてくれませんか？
かなり壊れやすいから、そ～～っと運んでくださいね！","","","","","","","","","",""
73,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"ああ、無事に壺を届けてくださったようですね！
ありがとうございます！
また届け物の際は、よろしく頼みますよ！","","","","","","","","","",""
74,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"粗野な盗賊どもは、見境がありません。
見つかれば、「繊細な壺」は壊されちまうでしょう。
奴らの視界に入らないよう、気をつけてくださいね！","","","","","","","","","",""
75,1,0,False,76,2,0,False,0,0,0,0,0,0,0,0,0,0,"くっ、奴らに壺を取られちまいましたか……。
しかし、手厚い保障も「ラプトル運送」のウリのひとつ！
こんなこともあろうかと、自腹で「繊細な壺」を用意しました。","","","","","","","","","",""
76,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"再挑戦しますか？","はい","いいえ","","","","","","","",""
77,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"おお、無事に届けてくれたみたいだな。
あんたの慎重さと注意力に、敬意を表すぜ！","","","","","","","","","",""
78,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"うふふ、よく私のところまで来れたわね！
確かに、荷物は受け取ったわ。
ここまで来てくれてありがとう！","","","","","","","","","",""
79,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"私にお届け物ですか……。
ここまで来るのは、大変でしたでしょう。
ありがとうございました！","","","","","","","","","",""
80,2,0,False,97,2,764,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
81,1,0,False,82,2,0,False,0,0,0,0,0,0,0,0,0,0,"ちなみに、「ジャンボ・くじテンダー」では、
「当選番号」の発表後、すぐに引き換えをしたお客様に、
さらにハッピーになれるボーナスを用意しているの！","","","","","","","","","",""
82,1,0,False,130,2,0,False,0,0,0,0,0,0,0,0,0,0,"ボーナスの内容は、
当選番号を発表したときに、一緒にお知らせするから、
楽しみにしていてね！","","","","","","","","","",""
83,1,7,False,105,0,0,False,0,0,0,0,0,0,0,0,0,0,"当選番号の発表後、
(地球時間)<Value>IntegerParameter(3)</Value>時間以内に、くじを引き換えることで、
早期引き換えボーナスを受けることができます。","","","","","","","","","",""
84,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
85,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
86,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
87,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
88,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
89,1,0,False,90,2,764,False,0,0,0,0,0,0,0,0,0,0,"輝くステージの上で、テュポーン先生が放つ「鼻息」ショー！
君は、鼻息が放たれる位置を予測して、ステージの上に
立ち続けることができるかな……？","","","","","","","","","",""
90,1,0,False,276,2,0,False,0,0,0,0,0,0,0,0,0,0,"すべてをかわす自信があるなら、ステージに上がりたまえ！
鼻息で吹っ飛ばされてしまったら……
すさまじい精神的ダメージが、君を襲うだろうがね！","","","","","","","","","",""
91,1,0,False,92,2,764,False,0,0,0,0,0,0,0,0,0,0,"おや、テュポーン先生に恐れをなしたのかい？
まだ君に、鼻息へ立ち向かう勇気が残っているのなら、
再度ステージへ案内してあげよう！","","","","","","","","","",""
92,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"ステージに移動しますか？","はい","いいえ","","","","","","","",""
93,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"ふむ、テュポーン先生の勇姿を見守りに来たのかい？
しかし、見ているだけでは味気ないだろう……。
機会があれば、ぜひ参加してみるといい！","","","","","","","","","",""
94,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"鼻息を、その身にあびた気分はどうだい？
しかし、あまり落ち込むことはないぞ……。
やるせない気持ちは、君の挑戦した証なのだから。","","","","","","","","","",""
95,1,0,False,36,2,764,False,0,0,0,0,0,0,0,0,0,0,"あら、急がないと始まっちゃうわよ！
もう一度、ステージに移動する？","","","","","","","","","",""
96,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
97,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"あなたの地図に印をつけておくので、
印の位置にいる従業員のどなたか「1名」様に、
壺を届けてくださいな！","","","","","","","","","",""
98,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<Unknown60>0203</Unknown60>おめでとうございます。
<Format(IntegerParameter(1),FF022C)/>MGPを進呈いたします！
ぜひ、またいらしてくださいね！","","","","","","","","","",""
99,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"ご挑戦いただき、ありがとうございました。
ぜひ、またいらしてくださいね！","","","","","","","","","",""
100,1,7,False,134,0,0,False,0,0,0,0,0,0,0,0,0,0,"早期引き換えボーナスにより、
獲得できるMGPが増加しました！","","","","","","","","","",""
101,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"第<Value>IntegerParameter(1)</Value>回「ジャンボ・くじテンダー」開催中よ！
君も、くじに挑戦するのかしら？","","","","","","","","","",""
102,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"当選番号の発表まで、ちょっと待ってね。
……それとも、何か別のご用事かしら？","","","","","","","","","",""
103,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"あら、君の持っているくじ、もう結果が出ているわよ！
まず「当選くじ交換窓口」に行って、引き換えてきたら？","","","","","","","","","",""
104,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"君のくじは、引き換え期間が過ぎちゃってるみたい……。
残念だけど、そのくじは回収させてもらうわ。
今度は、引き換え期間を忘れないようにねっ！","","","","","","","","","",""
105,5,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"何をしますか？","「ジャンボ・くじテンダー」に挑戦する","購入者ボーナスを確認する","過去の1等当選者を確認する","「ジャンボ・くじテンダー」の説明を聞く","購入者ボーナスの説明を聞く","キャンセル","","","",""
106,8,0,False,137,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
107,7,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
108,1,0,False,128,2,764,False,0,0,0,0,0,0,0,0,0,0,"くじには、<Value>IntegerParameter(1)</Value>MGPから挑戦できるわよ。
まず、挑戦するときに「好きな4桁の数字」を選んでちょうだい。
それが、君の「抽選番号」になるの！","","","","","","","","","",""
109,6,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
110,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"まだ、1等を当てた人はいないみたい。
あなたが、最初の当選者になるといいわね！","","","","","","","","","",""
111,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"引き換えできるくじを、お持ちでないようですね。
まずは、中央のカウンターで、
抽選番号をお決めになるといいですよ！","","","","","","","","","",""
112,1,0,False,43,2,764,False,0,0,0,0,0,0,0,0,0,0,"お客様のくじは、まだ当選番号が発表されておりません……。
当選番号が発表されるまで、今しばらくお待ちください。","","","","","","","","","",""
113,1,0,False,134,2,764,False,0,0,0,0,0,0,0,0,0,0,"引き換え可能な、くじがございますね。
それでは、抽選結果を発表いたします！","","","","","","","","","",""
114,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"ここでは「チョコボレース」の参加登録を受け付けてるよ！","","","","","","","","","",""
115,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"……おや、「ベントブランチ牧場」で、
「ケイトリング」さんには会えたかな？
君の競走羽に出会えるのを、私も楽しみにしておくね！","","","","","","","","","",""
116,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"参加登録をキャンセルしますか？","はい","いいえ","","","","","","","",""
117,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"参加登録をキャンセルしました","","","","","","","","","",""
118,10,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"何をする？","参加登録","説明を聞く","キャンセル","","","","","","",""
119,10,0,False,0,2,764,False,120,121,122,281,282,283,284,285,118,0,"何を聞く？","「チョコボレース」とは？","競走羽登録について","レースへの参加登録について","総合力とレースのクラスについて","レースアイテムについて","レースアイテムの種類について","レースアビリティについて","レースの天候について","キャンセル",""
120,1,0,True,286,2,764,False,0,0,0,0,0,0,0,0,0,0,"走ることに特化したチョコボ……競走羽たちが、
互いの順位を競い合い、ゴールを目指す！
ゴールドソーサーの大人気競技さ！","","","","","","","","","",""
121,1,0,True,287,2,764,False,0,0,0,0,0,0,0,0,0,0,"競走羽見習いチョコボ……「新羽チョコボ」を、
「競走羽（きょうそうば）」として登録することで、
レースへの出走や、調教することができるようになるよ。","","","","","","","","","",""
122,1,0,True,289,2,764,False,0,0,0,0,0,0,0,0,0,0,"競走羽は、「参加登録」をすることでレースに出走できるよ！
レースは、チョコボの能力に応じて、
いくつかの「クラス」に分かれているんだ。 ","","","","","","","","","",""
123,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"どうやら、競走羽登録されたチョコボがいないみたいだね。
「チョコボ調教師」さんのところで、
「新羽チョコボ」を競走羽として登録するといいよ！","","","","","","","","","",""
124,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"パーティのみんなでレースに出走したい場合は、
「パーティリーダー」さんが参加登録をしてね！","やめる","","","","","","","","",""
125,11,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"レース選択","クラス別レース","チャレンジレース","チュートリアル","キャンセル","","","","","",""
126,12,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"コース選択 ","コースルーレット","キャンセル","","","","","","","",""
127,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"「<Sheet(GoldSaucerTextData,IntegerParameter(1),0)/>：<Sheet(GoldSaucerTextData,IntegerParameter(2),0)/>」に、
参加登録をしたよっ！
出走まで、この「チョコボスクウェア」の中で待っててね！","","","","","","","","","",""
128,1,0,False,129,2,0,False,0,0,0,0,0,0,0,0,0,0,"君の選んだ「抽選番号」と、発表された「当選番号」の、
下1桁から一致する桁数により、
何等賞かが決まるわ。","","","","","","","","","",""
129,1,0,False,81,2,764,False,0,0,0,0,0,0,0,0,0,0,"抽選結果が発表されるときには、
ぜひ、くじテンダーボードヘ結果を見にきてね！
運命の女神が、あなたに「当選番号」を知らせてくれるわよ！","","","","","","","","","",""
130,1,0,False,131,2,0,False,0,0,0,0,0,0,0,0,0,0,"結果が発表されたら、
「当選くじ交換窓口」さんで、引き換えができるわよ。
1等が当たったら、副賞として豪華景品もプレゼント！","","","","","","","","","",""
131,1,7,False,132,2,0,False,0,0,0,0,0,0,0,0,0,0,"くじは、週に3枚まで購入できます。
また、抽選結果の発表は、
（地球時間）毎週<If(NotEqual(PlayerParameter(83),0))><Switch(PlayerParameter(83))><Case(1)><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(2)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(3)><ResetTime>0501</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(4)><ResetTime>1307</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case></Switch><Else/><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</If>に行われます。","","","","","","","","","",""
132,1,7,False,133,2,0,False,0,0,0,0,0,0,0,0,0,0,"なお、引き換え期間は、結果発表から一週間後の、
（地球時間）<If(NotEqual(PlayerParameter(83),0))><Switch(PlayerParameter(83))><Case(1)><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(2)><ResetTime>0C01</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(3)><ResetTime>0501</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case><Case(4)><ResetTime>1307</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</Case></Switch><Else/><ResetTime>1607</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時</If>までです。","","","","","","","","","",""
133,1,7,False,83,2,0,False,0,0,0,0,0,0,0,0,0,0,"引き換え期間を過ぎてしまうと、
「マンダヴィル・ゴールドソーサーポイント（MGP）」や、
景品の受け取りはできなくなってしまうので、ご注意ください。","","","","","","","","","",""
134,9,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
135,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<Value>IntegerParameter(1)</Value>等、おめでとうございます！
賞品のMGPをどうぞ！","","","","","","","","","",""
136,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"おめでとうございます！　お客様、なんと1等でございます！
賞品のMGPと、
副賞の「<Sheet(Item,IntegerParameter(1),0)/>」をどうぞ！","","","","","","","","","",""
137,1,0,False,41,2,764,False,0,0,0,0,0,0,0,0,0,0,"それじゃ、あとは結果発表を待つばかりね！
発表の瞬間は、ぜひ、くじテンダーボードで見届けてね！","","","","","","","","","",""
138,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"「特製煙玉」をぶつけますか？","はい","いいえ","","","","","","","",""
139,1,0,False,25,2,764,False,0,0,0,0,0,0,0,0,0,0,"ゴールドソーサーの従業員に、お届け物があるんですが……
困ったことに、私どもを「敵視」している盗賊団に、
眼をつけられちまいましてね。","","","","","","","","","",""
140,2,0,False,141,2,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
141,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"あなたの地図に印をつけておくので、
印の位置にいる従業員のどなたか「2名」様に、
壺を届けてくださいな！","","","","","","","","","",""
142,1,0,False,26,2,764,False,0,0,0,0,0,0,0,0,0,0,"ゴールドソーサーの従業員に、お届け物があるんですが……
困ったことに、私どもを「敵視」している盗賊団に、
眼をつけられちまいましてね。","","","","","","","","","",""
143,2,0,False,144,2,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
144,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"あなたの地図に印をつけておくので、
印の位置にいる従業員のどなたか「3名」様に、
壺を届けてくださいな！","","","","","","","","","",""
145,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"ダンスには、落ち着きも大事だぜ！
焦っても、うまくいかないからなっ。","","","","","","","","","",""
146,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"4つの動きを完璧に記憶するのは、なかなか大変よ～？","","","","","","","","","",""
147,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"動きを、よく見るのが肝心だね……。
必要なのは、集中力と観察力さ。","","","","","","","","","",""
148,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"アンタ、いい体つきしてるじゃない。
どれだけデキる奴なのか、楽しみだよ！","","","","","","","","","",""
149,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"優雅に、しなやかに……。
ダンスに気品は必要不可欠だぜ。","","","","","","","","","",""
150,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"おっと、話しかけてくるなんて余裕あるわね。
さあ、最後まで集中するのよ！","","","","","","","","","",""
151,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"振付にはちゃんと意味があるんだ。
それが理解できなきゃ、ダンスの本質は掴めないぞ！","","","","","","","","","",""
152,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"あなた、もっと熱くなりなさい！
ワントゥ、ワントゥ、ワンモアセット！","","","","","","","","","",""
153,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"指先まで意識するんだ。
身体の神経を、すべて覚醒させてごらん！","","","","","","","","","",""
154,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"外側へ開いた足をクロスさせて……
すみませんね、気が散るから話しかけないでください！","","","","","","","","","",""
155,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"……君はついてこれるかな？
俺のダンスは、切れ味が違うぜ！","","","","","","","","","",""
156,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"ダンスは、楽しまなきゃ損だよ！
ほら、感情を爆発させてみよう！","","","","","","","","","",""
157,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"出走には、<Value>IntegerParameter(1)</Value>MGPが必要です。
よろしいですか？
[所持MGP：<Format(IntegerParameter(2),FF022C)/>]","はい","いいえ","","","","","","","",""
158,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
159,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
160,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"ここで作るカクテルは、とろけるような夢の味……
決して覚めることのない心地よさを味わえると、
ご好評いただいております……。","","","","","","","","","",""
161,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"俺はこの遊技場で、「おもてなしの心」っていうのを、
支配人のゴッドベルト様から学んだんだ……。
そこの像を見ていると、自然と気が引き締まるぜ。","","","","","","","","","",""
162,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"……あら、サボってなんかいないわよ？
私は今、お仕事中なんだから。
ふふ、何のお仕事かは……ナーイショ！","","","","","","","","","",""
163,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"挑戦しますか？","はい","いいえ","","","","","","","",""
164,1,0,False,165,2,764,False,0,0,0,0,0,0,0,0,0,0,"ま、まいったなあ……。
悪戯インプが、僕に化けてうろついてるみたいなんだ。","","","","","","","","","",""
165,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"僕と、まったく同じ外見の人を探しだして、
この「特製煙玉」で正体を暴いてくれないかい？
似てるだけの人と、間違えないようにね……。","","","","","","","","","",""
166,1,0,False,167,2,764,False,0,0,0,0,0,0,0,0,0,0,"頼みがある……。
「スキンチェンジャー」という変化の術を操るインプが、
私に化けてうろついておるようなのだ。","","","","","","","","","",""
167,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"そこで、私と同じ外見の者を捜索し、
この「特製煙玉」で、正体を明らかにしてはくれぬか？
まったく同じ身なりの者を探しだすのだぞ！","","","","","","","","","",""
168,1,0,False,169,2,764,False,0,0,0,0,0,0,0,0,0,0,"おっ、アンタちょっと手伝ってくれないか？
悪戯インプを探すように依頼されたんだが、
奴め、オレに化けて逃げまわってるらしいんだ。","","","","","","","","","",""
169,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"オレと、まったく同じ姿の奴を探し出して、
この「特製煙玉」で懲らしめてやってくれ！
まずは、オレの姿をじっくり確認してってくれよな！","","","","","","","","","",""
