13316,"立ち上がった……！？
これも、「超える力」の片鱗だというの！？"
13317,"くっ、また……！？
どうにかして、一気にカタをつけないと……！"
13318,"今だ、アリゼーに最後のエーテルを！
闇の戦士は、私が食い止める……ッ！"
13319,"我が力を預けます……。
二度はない決戦の機、必ずや勝利を……！"
13320,"私に力を貸して、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
13321,"いけるな、ジャ・ルマレ！
あの女の詠唱を止めるんだ！"
13322,"急げよ、ナイユベール！
お前の魔法で、一気に終わらせろ！"
13323,""
13324,""
13325,"いくわよ……！
この剣で、はだかる者を叩き斬るッ！"
13326,"チクショウ……俺たちは、こんなところで……！"
13327,"時間だ……焼き払え、ナイユベール！"
13328,""
13329,"クソッ、なんてザマだ……。
すまない……ミンフィリア……。"
13330,"私は……まだ守れないのか……。"
13331,"私、まだ終われないのに……！"
13332,"今、あなたの元に……ムーンブリダ……。"
13333,"大きな力を感じる……！
決めるんだ、アリゼー！！"
13334,"闇の魔人のエーテル集積度"
13335,"仲間に続いてアリゼーにアクセスし、エーテルを集めろ！"
13336,""
13337,""
13338,""
13339,""
13340,""
13400,"頭部甲板への到達"
13401,"頭部メインハッチの開放"
13402,"アレキサンダー内部への進入"
13403,"残骸ノ回収ヲ確認……
各ユニット再生ニ利用セヨ……！"
13404,"右腕再生ヲ開始……！"
13405,"左腕再生ヲ開始……！"
13406,"胴体再生ヲ開始……！"
13407,"再生対象ノ残骸ヲ供給開始……！"
13408,"特殊再生対象ヲ確認……
強制処理モード起動……！"
13409,"エンタープライズは退避させる……！
すまんが、あとは自力で入口をめざしてくれ！"
13410,"対象ノ処理ヲ完了……
強制処理モード終了……。"
13411,"回収シタ残骸ヲ……分解吸収……
再生エネルギー充填完了……！"
13412,"右腕再生率"
13413,"左腕再生率"
13414,"胴体再生率"
13415,""
13500,"公開処刑塔前への到達"
13501,"強制排出口の開放"
13502,"公開処刑塔への進入"
13503,"シュコォ……シュコォ……
怨みはないが、これも仕事……報酬のぶんは働くゴブ……！"
13504,"シュコォ……シュコォ……
しつこい奴らだ……ローラーで押しつぶすゴブ！"
13505,"シュコォ……シュコォ……
精神集中……動いた者から撫で斬りゴブ！"
13506,"シュコォ……シュコォ……
「青の手」が作った悪趣味な罠……使ってみるゴブ！"
13507,"シュコォ……シュコォ……つ、強いゴブ……
あの報酬では……割に合わん……ゴブ……。"
13508,""
13509,""
13510,""
13600,"エネルギー供給ラインの踏破"
13601,""
13602,"コードネーム「ブラスティー」！
階差閉宇宙ヲ、脅カス敵ヲ発見……撃滅スル！"
13603,"トランスフォーム……シューター形態ニ移行！
戦場全域ヲ破壊シ、敵勢力ヲ殲滅スル！"
13604,"コードネーム「ブラスティ－」……
継戦不能……我、継戦不能ナリ……。"
13605,"ボタンを押して飛び降りろ！"
13606,"離脱"
13607,"北東の積層科学フィールド"
13608,"南の積層科学フィールド"
13609,"北西の積層科学フィールド"
13610,""
13700,"我はアレキサンダー……機械仕掛けの神なり……。
理想郷に到る道を導くため……我が審判を受けよ……。"
13701,"聖なる審判の時来たれり……。"
13702,"聖なる審判マデ　10"
13703,"聖なる審判マデ　5"
13704,"聖なる審判マデ　4"
13705,"聖なる審判マデ　3"
13706,"聖なる審判マデ　2"
13707,"聖なる審判マデ　1"
13708,"新たな可能性を示すか、人の子らよ……。
ならば我、時の翼ひろげ、羽ばたかん！"
13709,"我が忠実なる僕たちよ……
過去に遡り、この者どもを時の牢獄に封ぜよ……。"
13710,"過去改変の失敗を確認……解析不能、解析不能……！"
13711,"過去改変を完了……
正しき歴史に、悪しき者の生きる余地なし……！"
13712,"時空潜行開始……
我、時の流れに沈みて、悪しき者を滅す！"
13713,"時空干渉開始……
我が肉体なる城よ、我が呼び声に応えて姿を現せ！"
13714,"時間停止フィールドを発生させたか……いいゾ！
目標捕捉……！"
13715,"…………何だと！？
ヤツには……時間停止が効かんのか？
かまうか…………撃テ！！"
13716,"過去改変進捗度"
13717,"これより、判決を確定する……。
我が裁定を受け入れよ……。"
13718,""
13719,""
13720,""
13800,"魔書の翼廊への到達"
13801,"魔書の翼廊の突破"
13802,"占星学研究室への到達"
13803,"占星学研究室の突破"
13804,"思想稀覯書庫への到達"
13805,"歓迎されぬ客と言えど、知識を求めに来たならば、
我がレファレンスによって、応じるとしましょう……！"
13806,"貴方たちに、贈る最初の書物はこちらです……。"
13807,"おや、こんな書物が紛れていましたか……。
『概説カッパ論』……実に興味深いですね。"
13808,"最高の魔道書たちを選びましたよ……。
脅威の知識に触れる喜びを感じつつ、斃れなさい！"
13809,"ええい、次の書物は……！
これも、あれも、全部繰り出さなければッ！"
13810,"グガァァァッ！"
13811,"メテオ着弾まで　10"
13812,"メテオ着弾まで　5"
13813,"メテオ着弾まで　4"
13814,"メテオ着弾まで　3"
13815,"メテオ着弾まで　2"
13816,"メテオ着弾まで　1"
13817,""
13818,""
13819,""
13820,""
13900,"ここまでたどり着くとは、たいしたものですねぇ。
この戦いもまた、運命に縛られた予定調和ということですか。"
13901,"漆黒の暗渠より悪鬼を招かん……。
出でよ、サモンダークネス！！"
13902,"言霊を冥府の鎖と成し、死の底に引きずり込まん……。
滅びに誘え、ワード・オブ・デッド！！"
13903,"おお……今ふたたび「魔」と一体化しようとしている……
肉体さえあれば……またいつでも……。"
13904,""
13905,""
13906,""
13907,""
13908,""
13909,""
13910,""
14000,"すべての扉の突破"
14001,"魔導プレデターの撃破"
14002,"帝国軍防衛隊のせん滅"
14003,"アームドウェポンの撃破"
14004,"長城胸壁の踏破"
14005,"動体センサー索敵開始……！"
14006,"決着を付けよう、哀れな英雄よ！
宿命の果てに何があるのか、見せてくれる！"
14007,"やはり……一筋縄ではいかんか……
だが……！"
14008,"帝国軍認証鍵所持数"
14009,""
14010,""
14100,"デスゲイズ・ホローの撃破"
14101,"道化の舞台への到達"
14102,"フェルディア・ホローの撃破"
14103,"女王の間への到達"
14104,"プロトアルテマの撃破"
14105,"スカアハの撃破"
14106,"ディアボロスの撃破"
14107,"スカアハエーテル"
14108,"見えたぞ……前方に島影アリ！
あれが目的地だ……強行着陸するぞ！"
14109,"ここがマハの民が、大洪水より逃れんとして築いた空中都市……
忘れ去られた「約束の地」ということか……。"
14110,"やはり、妖異どもの魔窟と化しているな……。
これではまるで、スカアハの「影の国」ではないか！"
14111,"こ、この引き裂かれた棺は……！
すでに影の女王「スカアハ」は目覚めていると……！"
14112,"私のヒゲが、濃密な魔の気配をとらえた！
おそらく、女王はこの先だ！"
14113,"オオオオオ……
スカアハ様の御国に、近づかせはせんぞ……！"
14114,"オオオ……スカアハ様……
お役に立てず……申し訳ございません……。"
14115,"オヤオヤ、たくさんのお客さんが来てくれたようダネ……。
見知った顔もいるようだし、とびきりの舞台を披露しようカネ？"
14116,"これにて……道化の舞台も終いダヨ……
くやしいネ……くやし……い……ネ……。"
14117,"ようこそ、私の影の城へ……。
その肉体と魂を、捧げに来てくださったのかしら？"
14118,"まさか……人ごときに……
ふたたび……後れを……とろうとは……。"
14119,"すでに、かつての力は取り戻している……
目覚めたばかりの時と、同じと思うなよ！"
14120,"犬どもを呼び寄せるか……
現出せよ……境界を繋ぐ扉！"
14121,"異界の扉……これを使いこなすことができるかな？"
14122,"暗き闇紡ぎて、死を知らせる弔鐘と成せ！"
14123,"魔力の扉よ開け……！
暗き闇に溜め込んだ力で、我が技を増幅せよ！"
14124,"闇よりの報せを聞け！"
14125,"馬鹿な……
魔力の扉を介して、エーテルが逆流しているだと！？"
14126,"力任せにはね除けようというのか……
ならば、このまま押し切るのみよ！"
14127,"な……なんと……競り負けたというのか……！
ガアアアアアアッ！！"
14128,"はぁ……はぁ……まさか長き眠りで衰えた力、
ようやく取り戻したというのに……。"
14129,"だが、このままで終わらん！
見せてやろう、我がスカアハを蘇らせた真の理由を！"
14130,"フハハハハハハ……感じる、感じるぞ、影の力を！
貴様らが斃したスカアハが、我が力となるのだ！"
14131,"深き影の底に溜まりし、闇より暗き闇よ……！"
14132,"貴様らを屠るには、死地に踏み込む必要があるか……！
ならば、守ることなど捨て去ろうぞ！"
14133,"……影の力を……得たというのに……
負けると……いうのか……まさか、貴様が光の…………。"
14134,"影よ……影よ……我が元に集いなさい！"
14135,"我が技を継ぎし愛弟子コンラよ……
馳せ参じて、この者らを討ちなさい！"
14136,"ちょこまかと五月蠅い者たちですね……
これならどうです？"
14137,"死の運命からは、逃れ得ぬのが定め……！"
14138,"影よ……その内なる闇を解き放て……！"
14139,"闇より暗き輝きもって爆ぜよ……！
ブライテストシャドウ！"
14140,"ディアボロス・ホローの撃破"
14141,"我が名はアルテマ……
太古に作られし最高の力なり……。"
14142,"我は力であり、生命にあらず……
弱き生命体よ、消え去れ！！"
14143,"誘導ビーコンを起動……エーテル充填を開始する！"
14144,"輝きの底に沈め……インサニティサン！"
14145,"内なる破滅の光よ……輝きを増せ！"
14146,"インサニティサン発動まで　50　秒！ "
14147,"インサニティサン発動まで　40　秒！ "
14148,"インサニティサン発動まで　30　秒！ "
14149,"インサニティサン発動まで　20　秒！ "
14150,"インサニティサン発動まで　10　秒！ "
14151,"インサニティサン発動まで　5　秒！ "
14152,"インサニティサン発動まで　4　秒！ "
14153,"インサニティサン発動まで　3　秒！ "
14154,"インサニティサン発動まで　2　秒！ "
14155,"インサニティサン発動まで　1　秒！ "
14156,"我は屠る者……特異なる者すべてを滅す……。"
14157,"女王陛下に抗う卑しき者どもめ！"
14158,"嗚呼……愛しき女王陛下……
不甲斐ない私に……お許しを……。"
14159,"吹けよ、死の風……命刈り取る魔の薫風よ……！"
14160,"その命、摘み取ってくれようぞ……！"
14161,"さあさあ、いちばんの見せ場ダヨ！
命果てるまで、愉しんでおくレ！"
14162,"ディアボロスエーテル"
14163,"この戦いも、長く続きすぎた……
このあたりで幕引きとさせてもらおう！"
14164,"ゾロゾロと連れ立って、観光カナ？
だったら、派手に歓迎してあげようじゃナイカ！"
14165,"とびきりの大技を披露しようじゃナイカ！"
14166,"オヤオヤ……ここまで冷えた反応だと、
道化でも笑ってられないネ……。"
14167,"さあさあ、道化といっしょに踊ろうじゃナイカ！
水の舞台に、火の舞台……命果てるまで踊っておくレ！"
14168,"では、始めるとしよう……
空の運命とやらを賭けた戦いをな！"
14169,"哀れな女王を斃したか……まずは見事と称えておこう。"
14170,"その武の技と魔の力を称え、
決戦の場に相応しい舞台へと、案内しようではないか……。"
14171,"な、なにかが来る……妖異ではないぞ！
気を付けろ、戦いの準備を怠るな！"
14172,"この溢れる影の力にて、我が身体を鎧うとしよう！
鉄壁の守りを前に、絶望するがいい！"
14173,"なんと、影の力で守りを固めたというのか！？
だが諦めるな！　攻撃を続けて、影の力を突き崩すのだ！"
14174,""
14175,""
14200,"う……よ、予想よりも、ずっと強いだ……
こ、これはマズいど！"
14201,"お、お前たち、突っ立って見てないで、
はやく助けに来るんだど！"
14202,""
14203,""
14204,""
14205,""
14206,""
14207,""
14208,"お、おい！　お前たち、どこにいくだ！？"
14209,"敵前逃亡は
死刑だど！"
14210,"戻って来い！
お前たちいぃぃ！"
14211,""
14212,""
14213,""
14214,""
14215,"ク、クソォ……こうなったら、やけくそだどぉぉぉ！
何が何でもブッ倒すうぅぅぅ！"
14216,"お、覚えてろよおぉぉぉ……！
この怨みは……いつか、必ずうううぅぅぅ……！"
14217,"こんな奴ら、オラひとりで倒してやるだ！
お前ら、手出しするんじゃないだど！？"
14218,"グリーンワートを倒せ"
14219,"帝国軍を排除せよ"
14220,"魔導リーパーで帝国兵を倒せ"
14221,"グリーンワートを倒せ"
14222,"次から次へと、小うるさい奴らめ！"
14223,"もう、これじゃキリが無いよ！？"
14224,"……今はただ戦うのみ！"
14225,"魔導兵器！？
何だか大きいのが来たから注意して！"
14226,"いかん！　ヤツは自爆する気だ！
魔導コロッサスを止めよ！"
14227,"デカブツを仕留めるとは、やるでござるな！
これは拙者も負けてはおれん！"
14228,"多勢を相手取っているというのに、さらに増援だと！？
……すまぬ、手を貸してくれ！"
14229,"さすがだな……加勢に感謝する！"
14230,"魔導コロッサスは全滅……隊長は味方ごと攻撃……
こんな状況で、戦っていられるかッ！"
14300,"拘束システム、最終解放シーケンスに移行……
作業関係者以外は、ただちに退避してください……。"
14301,"我がまどろみの時は終わった……"
14302,"かつてアラグの奸計に破れ、囚われし屈辱……"
14303,"幾千の昼と夜が過ぎようとも……"
14304,"永劫司る我には、忘れ得ぬ……"
14305,"正義の遂行を乞われ、降り立ったならば……"
14306,"我が与えるは「勝利」の祝福……"
14307,"我は鬼神「ズルワーン」……"
14308,"すべての神々の頂点に立つ者にして……"
14309,"貴様たちを屠る者なり！"
14310,"拘束システム、最終解放シーケンス完了……
以後、闘神はシステムの制御下から離れます……！"
14311,"善と悪、その戦いに果てはない……。
どちらかが完全に滅するまでは！"
14312,"我が怒りは、炎となって燃え上がり……"
14313,"もはや、我に迷いなし！"
14314,"我、戦を喰らう鬼とならんッ！"
14315,"我が嘆きは、氷となって凍て付き……"
14316,"善悪を超えた先を！"
14317,"この者たちに、死の運命を……！
南天よ輝け、サザンクロス！"
14318,"すべてを超越するッ！"
14319,"解放しようぞ、我が力ッ！"
14320,"凍りし炎の鎧まとい、翼大いに広げ……
我、ふたたび舞い戻らん！"
14321,"裁きの時だ……アフラ・マズダー！"
14322,"驚いた……よもや、人が我が裁きを耐え抜こうとは……
よかろう、死の果てまで戦い続けようぞ！"
14323,"幾人か生き残ったようだが、
そこに待つのは、運命の果てよ……！"
14324,"肉体に刻まれし、刻印を発動する……
永劫に苦しめ！"
14325,"逡巡が、ほころびを生んだというのか……！？"
14326,"これが運命と云うのなら……我は……。"
14327,"ズルワーンエーテル"
14328,""
14329,""
14330,""
14331,""
14332,""
14333,""
14334,""
14335,""
14400,"霊峰の傷への到達"
14401,"レイトンワードの撃破"
14402,"炎獣の縄張りへの到達"
14403,"ガウロウの撃破"
14404,"霊峰の心臓の踏破"
14500,"亡霊の岩場への到達"
14501,"ルガトの撃破"
14502,"看守長の遊技場への到達"
14503,"ガバナーの撃破"
14504,"クラウツ大灯台への到達"
14505,"クッ……甲板に上がられたか！？
み、みんなで協力して、迎撃するんだ！"
14506,"また来たぞ……！
お、落ち着いて、対処するんだッ！"
14507,"こっちの敵は、あたしに任せて！"
14508,"フフフフフフフ……
私の呼び声に応えて、来てくれたのね……。"
14509,"前へ……前へ……命尽きるまで……
死の行進を続けましょう……。"
14510,"後ろへ……後ろへ……溺れ死ぬまで……
死の行進を続けましょう……。"
14511,"フフフ……これまでの船乗りたちとは、違うようね。
まだ下僕にならないのなら……本気で嬲り殺してやるわ！"
14512,"船首方向に島が……！？
いけません、総員、衝撃に注意をッ！"
14513,"船を引き寄せた元凶の討伐、お願いできますか？
我々は船を守りつつ、応急修理を行います！"
14600,"ラールガーの肩の突破"
14601,"クァールたちの撃破"
14602,"陰陽苑への到達"
14603,"アブダの撃破"
14604,"星導山寺院本殿の突破"
14605,"かつて、偉大なモンク僧の中には、
野生のクァールを相手に修行した人もいたとか……。"
14606,"あっ、もう一頭、クァールが来ましたよ！
なんだか、物凄く怒ってます……きっと番いだったんですよ！"
14607,"ちなみに高名なモンク、イヴォン様は、クァールを象った武器、
「スファライ」を愛用していたんです……知ってました？"
14608,"あ、あれはモンク僧たちが、いかに素早く倒すかを競ったという、
修行用のゴーレム……その名も「アブダ」ですね！"
14609,"いい機会ですから、討伐時間を計測してみますね。
経典に記された等級を、あとでお知らせします！"
14610,"過去の記録と照らし合わせると、かなり低位ですね。
経典によると「モスモス級」、苔並みとのことです……。"
14611,"過去の記録と照らし合わせると、物足りない記録ですね。
「チャプリ級」……もっと高みを目指せという意味みたいです。"
14612,"過去の記録と照らし合わせると、平凡な記録ですね。
経典に記された「ガゼル級」に認定しましょう。"
14613,"過去の記録と照らし合わせても、遜色ない記録です！
これは強者の証、「クァール級」に認定しましょう。"
14614,"で、出ました、「グリフォン級」の好記録です！
天高く舞い上がるかのような、すばらしい強さですよ！"
14615,"す、すごい！　イヴォン様の記録に匹敵する記録ですよ！
最上位の「双頭クァール級」に認定しましょう！"
14616,"えっ……星導山寺院始まって以来の新記録が……！
これは幻の「ラールガー級」に認定してもいいのでは！？"
14617,"ほう……久方ぶりの修行者だな……。
よかろう、この双豹のイヴォンが相手となろうぞ！"
14618,"なかなかやるではないか……。
我が最終奥義を受けるに相応しい！"
14619,"全チャクラ開放……！"
14620,"我が拳、クァールとなりて、敵を討つ！
喰らえ、双豹蒼連撃ッ！"
14621,"トドメの一撃ィィィィッ！！！！"
14622,"すばらしい、よくぞ耐えた！
さあ、最後まで互いの闘気を削り合おうぞ！"
14623,"すごい、すごい！　二頭のクァールを退けるなんて！
手に汗握る戦いでしたよ！"
14700,"戦士バルダムの狩場への到達"
14701,"ガルラの撃破"
14702,"勇士バルダムの再誕地への到達"
14703,"バルダムの巨像の撃破"
14704,"物言わぬ語り部への到達"
14705,"我ハ、戦士バルダムノ写シ身……
若ク、強ク、猛々シク、ソシテ驕リ高ブル魂ナリ！"
14706,"汝、ゼラノ戦士ヲ名乗リタクバ、
危地ヲ避ケ、舞イ踊レ！"
14707,"汝、第一ノ、試練ヲ受ケヨ……！"
14708,"汝、魔ニ魅入ルナカレ……！"
14709,"汝、第二ノ、試練ヲ受ケヨ……！"
14710,"汝、休ムナカレ……草原ヲ駆ケル、風トナレ……！"
14711,"汝、第三ノ、試練ヲ受ケヨ……！
天ヨリ降ル、星ノ欠片ニ耐エテミセヨ……！"
14712,"汝、第三ノ、試練ヲ受ケヨ……！
天ヨリ降ル、星ノ欠片ニ耐エテミセヨ……！"
14713,"二度ノ失敗……罰ヲ与エル……
全テノ者、罰ヲ受ケシ時、試練ノ終焉ト知レ……。"
14714,"三度ノ失敗……罰ヲ与エル……
罰デ済ムハ……アト二回……。"
14715,"三度ノ失敗……罰ヲ与エル……
罰デ済ムハ……アト一回……。"
14716,"暮レノ母カク語リキ、
月ノ光、血ヲ冷マシ、狩リノ力ヲ示セヨ！"
14717,"狩リノ力、認メヨウ……
ソノ力、草原ヲ撫デル月ノ光ナリ……。"
14718,"明ケノ父カク語リキ、
日ノ光、血ヲ熱シ、戦ノ力ヲ示セヨ！"
14719,"戦ノ力、認メヨウ……
ソノ力、草原ヲ照ラス日ノ光ナリ……。"
14720,"二度ノ失敗……罰ヲ与エル……
汝、試練失敗ト知レ……。"
14721,"汝、戦士バルダムヲ超エタリ……
ソノ覇道……草原ニ留マルモノデハナシ……！！"
14722,""
14800,"帝国兵を倒せ！"
14801,"煙玉を使用し、切り抜けろ！"
14802,"ウルダハ商館へ向かえ！"
14803,"謎のコウジン族の案内に従え！"
14804,"やれやれ、クガネの法もお構いなしとはね……。
ガレマール帝国の横暴、ここに極まれりだな……！"
14805,"アルフィノ、小言は後よ！
降りかかる火の粉を払わないと！"
14806,"アタシは、このナマズを運ぶから、戦いは任せるよ！"
14807,"不届き者め！　神妙にお縄につけぃ！"
14808,"ここで戦うわけには、いかないよ！
例の「煙玉」を使って、切り抜けよう！"
14809,"ハァハァハァ…危ないところだったね。
さあ、ウルダハ商館に戻らないと！"
14810,"うわっ……ウルダハ商館の前に、赤誠組がびっしり！
どうしよう、これじゃ戻れないよ！"
14811,"ねぇ、そこの姉さんたち～逃げ道はこっちだよぉ～！
お仲間のふたりも、匿ってるからさぁ～！"
14812,"ナマズの次は、カメェェェッー！？
で、でも、ここは信じるしかない……かな？"
14813,"こんなところで……倒れる……わけには……。"
14814,"私、まだ終われないのに……！"
14815,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！
逮捕だなんて、そんなぁ……！？"
14816,"よかった、無事だったか！
我々も、コウジン族の彼に助けられたのだ！"
14817,"ひとまず、ここに隠れておいてぇ～！"
14818,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！
赤誠組の隊士は、攻撃しちゃダメだからね！"
14819,"もう、何やってるの、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！
赤誠組の隊士に、攻撃しちゃダメだって……！"
14820,"すごい数の赤誠組の隊士がいるよ……。
どうにかして、隠れながら進まないと……！"
14821,"よし、今なら進めるはず！
周囲に警戒しながら行こう！"
14822,"ここからは二手に別れよう！
絶対に交戦だけは避けるんだぞ！"
14900,"蒼玉魚園の突破"
14901,"アミキリの討伐"
14902,"紅玉御殿の突破"
14903,"紅玉姫の討伐"
14904,"紫水祭殿の突破"
14905,"アガガガガ……聖域ニ押シ入ル賊メ……
弓兵ヨ放テ、兵ヨ抜刀ッ！"
14906,"弓兵下ガレ！
何トシテモ、紅玉姫ヲ、オ護リセヨ！"
14907,"アアアアアアアアアァァァァ……
海ヲ……紅玉海ヲ……守ル守ル守ル……。"
14908,"力ガ足リヌ……若キ命……若キ命ヲ……
我ニ捧ゲ……捧ゲ捧ゲ捧ゲ捧ゲヨォ！"
14909,"ああああぁぁぁ……
私は……あたしは…………………………。"
14910,"不遜ニモ、我ガ宮殿ヲ、土足デ踏ミ荒ラスハ誰ゾ？
ヒレ伏セ、ヒレ伏セ、我ガ美ヲ称エヨ！"
14911,"霧ノ羽衣、我ヲ飾レ！"
14912,"濃霧ニ包マレ、怯エルガイイ！"
14913,"深淵ノ底ヨリ、沸キ上ガル、死ノ黒潮！
渦巻キ流レ、我ガ敵を滅セ！"
14914,"ウゴゴゴゴゴゴ……
我ヲ斃シタトコロデ、アノ娘ハ…………。"
14915,""
14916,""
14917,""
14918,""
14919,""
14920,""
15000,"予選を勝ち抜け！"
15001,"第１試合、バーソロミューに勝つ"
15002,"第２試合、ブロンズ・ブルに勝つ"
15003,"第３試合、アンドゥルーに勝つ"
15004,"いよいよ始まるザル・ブロック予選1回戦！
バーソロミューと<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>の一戦だ！"
15005,"両者、準備はいいか！？
それでは……試合開始！"
15006,"さあ、いざ真剣勝負といきましょう！"
15007,"勝負あり！
この試合……<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>の勝利だ！！"
15008,"銀冑団が誇る剣技……受けてみよ！"
15009,"これならどうだ……！？"
15010,"予選2回戦……順当に勝ち上がった、
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>の次なる相手は、ブロンズ・ブル！"
15011,"さあ、剣を構えて……試合開始！"
15012,"俺っちをなめると、痛い目見るぜ！？"
15013,"強豪ブロンズ・ブルも、ここで力尽きたか……！？
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、またしても勝利だ！"
15014,"「獄炎の鳳」に勝つために、編み出した大技……
ついに使う時がきたかッ！"
15015,"いよいよ、ザル・ブロックの勝者を決める戦いだ！
アンドゥルー対<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
15016,"互いの剣と名誉にかけて、
それでは…………試合開始ッ！！"
15017,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>殿……全力で挑ませてもらう！
戦神ハルオーネよ、ご照覧あれ！"
15018,"勝負あったァッ～！
ザル・ブロックを制したのは……<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>だ！！"
15019,"イシュガルドで研ぎ澄まされた聖剣技……
いかせてもらう！"
15020,"私とて、神殿騎士団のコマンドだ……
皇都を守り抜いてきた騎士の意地を、ご覧あれ！"
15021,"戦神ハルオーネよ、我が剣に力を！"
15022,"まさか最大の聖剣技を阻止されるとは……！
だが、勝負はこれからだ！"
15023,""
15024,""
15025,""
15100,"決勝戦を勝ち抜け！"
15101,""
15102,"ナル神とザル神に祝福された勝者たち……
いよいよ、ウル王杯闘技会決勝戦の始まりだ！！"
15103,"さァて、お手並み拝見といこうか……
かかってこい、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
15104,"勝負あっっっっったァァァァ～！！！
頂点に立ったのは……<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>だ！！"
15105,"こいつが俺の得意技だ……避けれるかァ！？"
15106,"さァて、新技のお披露目といこうじゃねェか……吹き荒べ！"
15107,"しばらく、そこでジッとしてなァ……！"
15108,"ザナラーンの砂嵐よ……すべてを呑み込め……！"
15109,"こいつは噂どおり……いや、噂以上だぜ……。
少し見ねぇ間に腕を上げたな、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
15110,"とはいえ、俺も「ナルの剣」と呼ばれた剣闘士だ……。
このまま最後まで付いてこれるか！？"
15111,""
15112,""
15113,""
15114,""
15115,""
15116,""
15117,""
15118,""
15119,""
15120,""
15200,"無垢の土地に急げ！"
15201,""
15202,""
15203,""
15204,"無垢の土地と契約しろ！"
15205,"帝国軍を殲滅せよ！"
15206,"「無垢の土地」は南の方角です！
先導しますので、急ぎましょう！"
15207,"モル族だな、行かせはせんぞ！"
15208,"さっそく敵のおでましか……早急に片すぞ！"
15209,"任せたぞ、ゴウセツ！
皆、先を急ごう！"
15210,"すでに他部族で大盛況か！
蹴散らして、「無垢の土地」に触れよ！"
15211,"時間が惜しいでござる！
ここは拙者に任せ、先へ行けッ！"
15212,"攻撃が緩んだ……！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>よ、「無垢の土地」と契約を！"
15213,"……待て。
その土地は、余輩に献上されるべきものだ。"
15214,"来たな、誇り高き長よ。
そなたを抑えんことには、契約は無理か……！"
15215,"兄弟たちよ！
我らが威光で圧倒せよ、蹂躙せよ！"
15216,"隙あり！　契約を試みます……！"
15217,"身の程知らずめ。
余輩の許しなく触れるな……！"
15218,"殺し合いと言っただろう？
勝ち残った者こそが、それを得るにふさわしい！"
15219,"ドタールの猛者よ、そろそろいいな？
なら……オレが焼き尽くす！"
15220,"遅いと思えば、あの女……。
それ、地獄がはじまるぞ。"
15221,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、まだいけるな！
マグナイとサドゥ、両族長を討ち取るぞ！"
15222,"戦は、こうでなくちゃなあッ！
まとめて塵にしてやるよッ！"
15223,"あの石像、まじない道具……！？
みんな、急いで壊してッ！"
15224,"チッ……邪魔してくれたな……！"
15225,"よくやったでござる！
もうひと押し、たたみかけるのだ！"
15226,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>、今だ！
そなたが「無垢の土地」と契約を！"
15227,"まわりは意地でも抑えます！
私たちは、絶対に勝つんだから……ッ！"
15228,"今、契約は成った！
オレたちドタール族の勝利だッ！"
15229,"「無垢の土地」は、我らが威光に染まった！
勝鬨を上げよ、兄弟たち！"
15230,"号令は下されました！
あなたに害なす者を、草原の民は拒絶するッ！"
15231,"まっこと、頼もしいことだ！
帝国軍よ、折を見誤ったなあ！"
15232,"まとめて掃うか。
テメェら、今度は邪魔するなよ……！"
15233,"な、なんだか強そうな石像だど……！
お前ら行け、あれを壊せっ！"
15234,"サドゥの石像が狙われている！　守るのだ！"
15235,"ヤバイ、ヤバイど……こんなはずじゃ……！"
15236,""
15237,"ブワッハッハ、壊してやったど！
お前らの作戦は失敗だどー！"
15238,"ちくしょう……ザマないぜ……！"
15239,"勝敗はまだだ……！
手ずから殲滅してやろう！"
15240,"今度こそ……勝つはずだった、のに……。"
15241,"気に食わないが乗ってやろう。
不敬、不遜……余輩が禁じるッ！"
15242,"アタシも、とっておきを出すよ！
みんなに……届けッ！"
15243,"おお、力が湧いてくる！
よし、合わせろゴウセツ！"
15244,"御意！　いくでござる、若ッ！"
15245,"みなさん……すごい……！
このまま、全員撃退します！"
15246,"見えてきました！
この先に「無垢の土地」があります！"
15247,"キリがないね……！
ここは私が抑えるから、先行ってッ！"
15248,"リセさん、ありがとう……！
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さん、みなさん、南へ進軍を！"
15249,"無垢の土地と契約しろ！"
15250,"他部族の契約を阻止しつつ、マグナイを倒せ！"
15251,"他部族の契約を阻止しつつ、族長たちを倒せ！"
