key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000736,"地下牢獄の鍵",0,"牢獄のカギ(仮)",0,0,1,0,0,False,"","ui/icon/025000/025903.tex","イベントアイテム",1,1,"別れの言葉は雪に消え",3,"normal/item_start",0
2000737,"重い砕氷ピック",0,"雪割りツルハシ(仮)",0,0,1,0,0,False,"","ui/icon/038000/038001.tex","イベントアイテム",1,1,"凍りついた記憶",3,"normal/item_start",0
2000738,"救難用ブランデー",0,"補給物資(仮)",0,0,1,0,0,False,"","ui/icon/025000/025057.tex","イベントアイテム",1,1,"戦慄の大魔獣",3,"normal/item_start",0
2000739,"丈夫な荒縄",0,"ロープ(仮)",0,0,1,0,0,False,"","ui/icon/026000/026103.tex","イベントアイテム",1,1,"崖っぷちの男",3,"normal/item_start",0
2000740,"素焼きの壺",0,"素焼きの壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"ランベルタンの壺",3,"normal/item_start",0
2000741,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"ハイブリッジの一番弟子",3,"normal/item_start",0
2000742,"採石用モール",0,"採石用モール",0,0,1,0,0,False,"","ui/icon/038000/038051.tex","イベントアイテム",1,1,"バーニングウォールを踏破せよ",3,"normal/item_start",0
2000743,"スナーブルの生血",0,"超フワフワ白粉(仮)",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",5,1,"もっとハゲしい想い",3,"normal/item_start",0
2000744,"クリスタルクォーツ",0,"クリスタルクォーツ(仮)",0,0,1,0,0,False,"","ui/icon/020000/020664.tex","イベントアイテム",5,1,"採掘師と変種のコブラン",3,"normal/item_start",0
2000745,"黄金色の羽根",0,"黄金色の羽根",0,0,1,0,0,False,"","ui/icon/021000/021901.tex","イベントアイテム",1,1,"幻影諸島奇談",3,"normal/item_start",0
2000746,"空のワインボトル",0,"空瓶(仮)",0,0,1,0,0,False,"","ui/icon/025000/025057.tex","イベントアイテム",1,1,"難破船の宝物",3,"normal/item_start",0
2000747,"難破船のワイン",0,"ワインの入った瓶(仮)",0,0,1,0,0,False,"","ui/icon/025000/025057.tex","イベントアイテム",1,1,"難破船の宝物",3,"normal/item_start",0
2000748,"東方のスパイス",0,"スパイス(仮)",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",1,1,"死霊と香辛料",3,"normal/item_start",0
2000749,"花蜜の香水",0,"花蜜の香料(仮)",0,0,1,0,0,False,"","ui/icon/020000/020623.tex","イベントアイテム",1,1,"シルフ族と不思議な種",3,"normal/item_start",0
2000750,"シルヴァンリリーの種子",0,"植物の種(仮)",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",3,1,"シルフ族と不思議な種",3,"normal/item_start",0
2000751,"ウィンドスプライトの核",0,"ウィンドスプライトの核（仮）",0,0,1,0,0,False,"","ui/icon/021000/021262.tex","イベントアイテム",4,1,"祝福の花嵐",3,"normal/item_start",0
2000752,"赤心石",0,"赤心石",0,0,1,0,0,False,"","ui/icon/021000/021253.tex","イベントアイテム",1,1,"悪食ゴギーを捕まえろ",3,"normal/item_start",0
2000753,"偏属性クリスタル",0,"偏属性クリスタル",0,0,1,0,0,False,"","ui/icon/020000/020649.tex","イベントアイテム",1,1,"始動！エンタープライズ",3,"normal/item_start",0
2000756,"エクトプラズムの触媒",0,"ウィスプの結晶(仮)",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",1,1,"結晶樹",3,"normal/item_start",0
2000757,"プラズモイドの触媒",0,"ウィスプの巨大結晶(仮)",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",9,1,"結晶樹",3,"normal/item_start",0
2000758,"キャンプの遺物",0,"詰められていた資材(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",3,1,"魂だけの存在",3,"normal/item_start",0
2000759,"華やかな封書",0,"α宛の手紙(仮)",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"便りはるばる",3,"normal/item_start",0
2000760,"押し花の封書",0,"β宛の手紙(仮)",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"便りはるばる",3,"normal/item_start",0
2000761,"飾り気のない封書",0,"θ宛の手紙(仮)",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"便りはるばる",3,"normal/item_start",0
2000762,"鋭く尖ったクリスタル",0,"シンボルの破片(仮)",0,0,1,0,0,False,"","ui/icon/020000/020649.tex","イベントアイテム",4,1,"巨人たちの聖地",3,"normal/item_start",0
2000763,"マッドパピーの肝",0,"サンショウウオの肉(仮)",0,0,1,0,0,False,"","ui/icon/022000/022602.tex","イベントアイテム",5,1,"それは男の夢",3,"normal/item_start",0
2000764,"タングルスギナモの根",0,"モードゥナリリー(仮)",0,0,1,0,0,False,"","ui/icon/025000/025005.tex","イベントアイテム",8,1,"沼の掘り出し物",3,"normal/item_start",0
2000765,"煤けた装甲板",0,"装甲破片(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",8,1,"虹色の嘲笑",3,"normal/item_start",0
2000766,"雷波測定器",0,"雷波測定器",0,0,1,0,0,False,"","ui/icon/021000/021002.tex","イベントアイテム",1,1,"即席の雷波塔",3,"normal/item_start",0
2000767,"傷んだ帝国軍制式兵装",0,"傷んだ帝国軍制式兵装",0,0,1,0,0,False,"","ui/icon/042000/042345.tex","イベントアイテム",3,1,"帝国兵なりきり装備",3,"normal/item_start",0
2000768,"傷んだ帝国軍制式兜",0,"傷んだ帝国軍制式兜",0,0,1,0,0,False,"","ui/icon/040000/040128.tex","イベントアイテム",3,1,"帝国兵なりきり装備",3,"normal/item_start",0
2000769,"整えられた帝国軍制式兵装",0,"整えられた帝国軍制式兵装",0,0,1,0,0,False,"","ui/icon/042000/042345.tex","イベントアイテム",3,1,"帝国兵なりきり装備",3,"normal/item_start",0
2000770,"整えられた帝国軍制式兜",0,"整えられた帝国軍制式兜",0,0,1,0,0,False,"","ui/icon/040000/040128.tex","イベントアイテム",3,1,"帝国兵なりきり装備",3,"normal/item_start",0
2000771,"帝国式発煙筒",0,"帝国式発煙筒",0,0,1,0,0,False,"","ui/icon/025000/025019.tex","イベントアイテム",1,1,"魔導アーマーを奪取せよ！",3,"normal/item_start",0
2000772,"魔法人形のコア",0,"魔法人形のコア",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",1,1,"魔導兵器のみる夢",3,"normal/item_start",0
2000773,"帝国軍認証鍵",0,"帝国軍認証鍵",0,0,1,0,0,False,"","ui/icon/026000/026014.tex","イベントアイテム",1,1,"カストルム・セントリからの救出",3,"normal/item_start",0
2000774,"ケッドの薄羽",0,"ケッドの羽(仮)",0,0,1,0,0,False,"","ui/icon/021000/021951.tex","イベントアイテム",3,1,"恐怖の亡霊騎士",3,"normal/item_start",0
2000775,"紅燕の首飾り",0,"ドッグタグ(仮)",0,0,1,0,0,False,"","ui/icon/054000/054809.tex","イベントアイテム",4,1,"生き残るということ",3,"normal/item_start",0
2000776,"手製爆弾",0,"発破剤(仮)",0,0,1,0,0,False,"","ui/icon/026000/026015.tex","",3,1,"名声を我が手に",1,"normal/item_start",3
2000777,"新型錬金釜破壊作戦報告書",0,"報告書(仮)",0,0,1,0,0,False,"","ui/icon/026000/026151.tex","イベントアイテム",1,1,"成果を貴方に",3,"normal/item_start",0
2000779,"24オンズ爆薬",0,"発破剤(仮)",0,0,1,0,0,False,"","ui/icon/026000/026015.tex","",1,1,"悲しみのゾンビー",1,"normal/item_start",3
2000780,"ウ族の軟膏",0,"傷薬(仮)",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",3,1,"囚われたウ族",3,"normal/item_start",0
2000781,"黒渦団の補給物資",0,"船に積む荷物1(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"クリスタル運搬作戦",3,"normal/item_start",0
2000782,"手製爆弾",0,"クリスタル破壊爆弾(仮)",0,0,1,0,0,False,"","ui/icon/026000/026015.tex","",3,1,"クリスタル破壊命令",1,"normal/item_start",3
2000783,"黒渦団の軍用食",0,"補給物資(仮)",0,0,1,0,0,False,"","ui/icon/024000/024111.tex","イベントアイテム",2,1,"兄弟仲良くケンカしな",3,"normal/item_start",0
2000784,"プリプリの刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,False,"","ui/icon/025000/025156.tex","イベントアイテム",8,1,"大好き！クラゲの刺身",3,"normal/item_start",0
2000785,"バジリスクの肉",0,"バジリスクの肉",0,0,1,0,0,False,"","ui/icon/025000/025154.tex","イベントアイテム",3,1,"名もなき戦友たち",3,"normal/item_start",0
2000786,"バジリスクシチュー",0,"バジリスクシチュー",0,0,1,0,0,False,"","ui/icon/024000/024107.tex","イベントアイテム",3,1,"名もなき戦友たち",3,"normal/item_start",0
2000787,"不滅隊の制式剣",0,"不滅隊の剣(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"前線の物資運搬",3,"normal/item_start",0
2000788,"グレネードの爪",0,"錬金薬の元(仮)",0,0,1,0,0,False,"","ui/icon/030000/030351.tex","イベントアイテム",1,1,"メメゾフ錬金薬",3,"normal/item_start",0
2000789,"ポーションカクテル",0,"応急薬(仮)",0,0,1,0,0,False,"","ui/icon/020000/020684.tex","イベントアイテム",4,1,"命を守る仕事",3,"normal/item_start",0
2000790,"アーリマンの角膜",0,"アーリマンの肝(仮)",0,0,1,0,0,False,"","ui/icon/022000/022605.tex","イベントアイテム",6,1,"貴重な薬",3,"normal/item_start",0
2000791,"白狼門通行許可証",0,"通行許可証(仮)",0,0,1,0,0,False,"","ui/icon/026000/026153.tex","イベントアイテム",1,1,"グリダニアの白狼門",3,"normal/item_start",0
2000792,"学者装束概論",0,"学者装束の研究資料(仮)",0,0,1,0,0,False,"","ui/icon/026000/026002.tex","イベントアイテム",1,1,"匠たちへの頼み",3,"normal/item_start",0
2000793,"霊妖花の若葉",0,"霊妖花の実(仮)",0,0,1,0,0,False,"","ui/icon/025000/025010.tex","イベントアイテム",1,1,"匠たちへの頼み",3,"normal/item_start",0
2000794,"未完の学者装束",0,"裁断された霊絹布(仮)",0,0,1,0,0,False,"","ui/icon/023000/023154.tex","イベントアイテム",3,1,"匠たちへの頼み",3,"normal/item_start",0
2000795,"ア・トワ・カントの遺骨",0,"ボロボロの布きれ(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000796,"訓練用の木箱",0,"訓練用の木箱",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"現実を創出する魔紋",3,"normal/item_start",0
2000797,"隠された書簡",0,"古代文字が刻まれた骨片(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000798,"新しい魔道書",0,"新しい魔導書(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000799,"ク・リヒャの手紙",0,"ク・リヒャからの指令書(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000800,"活きのいいヘリング",0,"釣ったばかりの魚(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000801,"特製のイールパイ",0,"特製のイールパイ",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000802,"硬貨の詰まった袋",0,"硬貨の詰まった袋",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000803,"謎めいた革袋",0,"謎めいた革袋",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000804,"エルドギスのパレオ",0,"エルドギスのパレオ(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000805,"秘蔵のワイン",0,"秘蔵のワイン",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000806,"特製のラタトゥイユ",0,"ヤニ特製のラタトゥイユ(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000807,"ゲヴァのチョーカー",0,"ゲヴァのチョーカー",0,0,1,0,0,False,"","ui/icon/054000/054840.tex","イベントアイテム",1,1,"命輝く名品",3,"normal/item_start",0
2000808,"シャトトの魔石",0,"シャトトの魔石(仮)",0,0,1,0,0,False,"","ui/icon/026000/026009.tex","イベントアイテム",1,1,"声を聞きし者",3,"normal/item_start",0
2000809,"妖異の鮮血",0,"lv35の魔物の血(仮)",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",1,1,"時を告げし血",3,"normal/item_start",0
2000810,"妖異の鮮血",0,"lv40の魔物の血1(仮)",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",1,1,"異郷なる友",3,"normal/item_start",0
2000811,"妖異の鮮血",0,"lv40の魔物の血2(仮)",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",1,1,"異郷なる友",3,"normal/item_start",0
2000812,"アマルジャの鮮血",0,"アマルジャの血(仮)",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",1,1,"道を求むる旅",3,"normal/item_start",0
2000813,"プクノ・ポキのお守り",0,"プクノ・ポキのお守り(仮)",0,0,1,0,0,False,"","ui/icon/026000/026007.tex","イベントアイテム",1,1,"響きあうふたつの音色",3,"normal/item_start",0
2000814,"竜の魔笛",0,"竜の魔笛",0,0,1,0,0,False,"","ui/icon/022000/022205.tex","イベントアイテム",1,1,"双竜の邂逅",3,"normal/item_start",0
2000815,"ドラゴン眷属の頭骨",0,"ドラゴン眷属の頭骨",0,0,1,0,0,False,"","ui/icon/022000/022201.tex","イベントアイテム",1,1,"双竜の邂逅",3,"normal/item_start",0
2000816,"モンクの証",0,"星型の石(仮)",0,0,1,0,0,False,"","ui/icon/026000/026004.tex","イベントアイテム",1,1,"亡国からの雷動",3,"normal/item_start",0
2000817,"エーテル計測器",0,"lv30エーテル計測器(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"青き古戦場",3,"normal/item_start",0
2000818,"エーテル計測器",0,"lv40エーテル計測器(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"不和から至る旋律",3,"normal/item_start",0
2000819,"エーテル計測器",0,"ウィダルゲルドのエーテル計測器(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"不和から至る旋律",3,"normal/item_start",0
2000820,"エーテル計測器",0,"lv45エーテル計測器(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"チャクラの波紋",3,"normal/item_start",0
2000821,"亡者の遺骸",0,"不浄な遺骸",0,0,1,0,0,False,"","ui/icon/020000/020406.tex","イベントアイテム",1,1,"自由騎士の誓約",3,"normal/item_start",0
2000822,"神秘的なクリスタル",0,"謎の男から受け取ったクリスタル(仮)",0,0,1,0,0,False,"","ui/icon/026000/026003.tex","イベントアイテム",1,1,"自由騎士の誓約",3,"normal/item_start",0
2000823,"豆入りの小袋",0,"試練呼び出し用の肉(仮)",0,0,1,0,0,False,"","ui/icon/020000/020601.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000824,"竜の魔笛",0,"竜の魔笛",0,0,1,0,0,False,"","ui/icon/022000/022205.tex","イベントアイテム",1,1,"邪竜の声",3,"normal/item_start",0
2000826,"採れたての蜂蜜",0,"採れたての蜂蜜",0,0,1,0,0,False,"","ui/icon/025000/025102.tex","イベントアイテム",1,1,"蜜の道を辿って",3,"normal/item_start",0
2000827,"深緑のトニック",0,"深緑のトニック",0,0,1,0,0,False,"","ui/icon/022000/022606.tex","イベントアイテム",3,1,"慈愛の小公女",3,"normal/item_start",0
2000828,"ゲド卵スープ",0,"バスカロン名物激辛スープ (仮)",0,0,1,0,0,False,"","ui/icon/024000/024111.tex","",1,1,"遊子たちの巣",3,"normal/item_start",0
2000829,"アントリオン酸",0,"アントリオン酸",0,0,1,0,0,False,"","ui/icon/022000/022614.tex","",1,1,"毒をもって毒を制す",3,"normal/item_start",0
2000830,"緑色の錬金薬",0,"カニ必殺アイテム(仮)",0,0,1,0,0,False,"","ui/icon/020000/020683.tex","",1,1,"大型甲殻類の恐怖",3,"normal/item_start",0
2000831,"ミルクルート",0,"ミルクルート",0,0,1,0,0,False,"","ui/icon/025000/025005.tex","イベントアイテム",1,1,"魅惑の手土産",3,"normal/item_start",0
2000832,"細長い化石",0,"細長い化石",0,0,1,0,0,False,"","ui/icon/022000/022202.tex","イベントアイテム",1,1,,3,"normal/item_start",0
2000833,"ラムトンウォームの肉",0,"ラムトンウォームの肉",0,0,1,0,0,False,"","ui/icon/029000/029001.tex","イベントアイテム",1,1,"ラムトンウォームの肉",3,"normal/item_start",0
2000835,"シュラウドペッパー",0,"シュラウドペッパー",0,0,1,0,0,False,"","ui/icon/025000/025007.tex","イベントアイテム",1,1,"秘訣は隠し味",3,"normal/item_start",0
2000836,"乾燥ドラゴンペッパー",0,"乾燥ドラゴンペッパー",0,0,1,0,0,False,"","ui/icon/025000/025011.tex","イベントアイテム",1,1,"秘訣は隠し味",3,"normal/item_start",0
2000837,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"バーニングウォールを踏破せよ",3,"normal/item_start",0
2000838,"重い絶霊体の壺",0,"重い絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"バーニングウォールを踏破せよ",3,"normal/item_start",0
2000839,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"偏属性クリスタルを求めて",3,"normal/item_start",0
2000840,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"島に乗りこめ！",3,"normal/item_start",0
2000841,"重い絶霊体の壺",0,"重い絶霊体の壺",0,0,1,0,0,False,"","ui/icon/022000/022603.tex","イベントアイテム",1,1,"狂気の歌声",3,"normal/item_start",0
2000842,"ブリセル宛の書簡",0,"ブリセル宛の書簡",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"帝国を見張る目",3,"normal/item_start",0
2000843,"特別渡航許可証",0,"特別渡航許可証",0,0,1,0,0,False,"","ui/icon/026000/026153.tex","イベントアイテム",1,1,"幻影諸島奇談",3,"normal/item_start",0
2000844,"形見の指輪",0,"遺品の指輪(仮) ",0,0,1,0,0,False,"","ui/icon/054000/054403.tex","イベントアイテム",1,1,"凍りついた記憶",3,"normal/item_start",0
2000845,"ワイルドホッグの厚肉",0,"ワイルドホッグの肉(仮)",0,0,1,0,0,False,"","ui/icon/025000/025153.tex","イベントアイテム",5,1,"家族の晩ご飯",3,"normal/item_start",0
2000846,"オーディン調査報告書",0,"報告書(仮)",0,0,1,0,0,False,"","ui/icon/026000/026151.tex","イベントアイテム",1,1,"聖典の真実",3,"normal/item_start",0
2000848,"ブヨブヨの刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,False,"","ui/icon/025000/025156.tex","イベントアイテム",8,1,"大嫌い！クラゲの刺身",3,"normal/item_start",0
2000849,"ミミドア式耳栓",0,"ミミドア式耳栓",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",1,1,"狂気の歌声",3,"normal/item_start",0
2000850,"帝国軍制式剣",0,"帝国軍制式剣",0,0,1,0,0,False,"","ui/icon/030000/030407.tex","イベントアイテム",1,1,"彼方より来たりて",3,"normal/item_start",0
2000851,"商品の包み",0,"オディネル宛の荷物(仮)",0,0,1,0,0,False,"","ui/icon/023000/023001.tex","イベントアイテム",1,1,"オアシスの商人",3,"normal/item_start",0
2000852,"特級のブランデー",0,"お詫びの品(仮)",0,0,1,0,0,False,"","ui/icon/025000/025057.tex","イベントアイテム",1,1,"シントゴートの袖の下",3,"normal/item_start",0
2000853,"奪われた調査記録",0,"調査資料(仮)",0,0,1,0,0,False,"","ui/icon/026000/026153.tex","イベントアイテム",1,1,"巨人たちの聖地",3,"normal/item_start",0
2000854,"丈夫な荒縄",0,"ロープ(仮)",0,0,1,0,0,False,"","ui/icon/026000/026103.tex","イベントアイテム",1,1,"足元にはご用心",3,"normal/item_start",0
2000855,"サボテンの薬茶",0,"サボテンの薬茶",0,0,1,0,0,False,"","ui/icon/024000/024406.tex","イベントアイテム",3,1,"サボテンダーは希望の雫",3,"normal/item_start",0
2000856,"オルシュファンの封書",0,"デュランデル家への紹介状",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"前哨地の歓待",3,"normal/item_start",0
2000857,"シュラウドアップル",0,"お供えリンゴ(仮)",0,0,1,0,0,False,"","ui/icon/025000/025308.tex","イベントアイテム",2,1,"りんごでもいっしょに",3,"normal/item_start",0
2000858,"フランセルの封書",0,"書状その2(仮)",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"前哨地の歓待",3,"normal/item_start",0
2000859,"サボテン酒",0,"サボテン酒",0,0,1,0,0,False,"","ui/icon/024000/024404.tex","イベントアイテム",2,1,"死を運ぶ魔物",3,"normal/item_start",0
2000860,"カラクールの鮮血",0,"タウルス呼び寄せ（仮）",0,0,1,0,0,False,"","ui/icon/022000/022601.tex","イベントアイテム",1,1,"弔いは胃袋の中で",3,"normal/item_start",0
2000861,"無残な死体",0,"無残な死体",0,0,1,0,0,False,"","ui/icon/026000/026024.tex","イベントアイテム",1,1,"推理は踊る",3,"normal/item_start",0
2000862,"臭い胃袋",0,"胃袋(仮)",0,0,1,0,0,False,"","ui/icon/022000/022602.tex","イベントアイテム",1,1,"もぎとれ！研究素材",3,"normal/item_start",0
2000863,"鋼のヘラ",0,"貝を剥がすための道具(仮)",0,0,1,0,0,False,"","ui/icon/035000/035403.tex","イベントアイテム",3,1,"浜辺のカイ事件",3,"normal/item_start",0
2000864,"ゴブリンチーズ",0,"ゴブリンチーズ",0,0,1,0,0,False,"","ui/icon/024000/024451.tex","イベントアイテム",1,1,"ブレイフロクスの珍チーズ",3,"normal/item_start",0
2000865,"アーゼマローズの花束",0,"白い花束(仮)",0,0,1,0,0,False,"","ui/icon/025000/025023.tex","イベントアイテム",1,1,"愛を彩る花束",3,"normal/item_start",0
2000866,"血塗られた書簡",0,"血塗られた書簡",0,0,1,0,0,False,"","ui/icon/026000/026151.tex","イベントアイテム",1,1,"吹雪の夜の追想",3,"normal/item_start",0
2000867,"銀色の指輪",0,"形見の指輪(仮)",0,0,1,0,0,False,"","ui/icon/054000/054403.tex","イベントアイテム",1,1,"イシュガルドで生きる",3,"normal/item_start",0
2000868,"スレッジハンマー",0,"バールのようなもの(仮)",0,0,1,0,0,False,"","ui/icon/038000/038052.tex","イベントアイテム",3,1,"魂だけの存在",3,"normal/item_start",0
2000869,"黒渦団の補給物資",0,"船に積む荷物2(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"クリスタル運搬作戦",3,"normal/item_start",0
2000870,"黒渦団の補給物資",0,"船に積む荷物3(仮)",0,0,1,0,0,False,"","ui/icon/021000/021003.tex","イベントアイテム",1,1,"クリスタル運搬作戦",3,"normal/item_start",0
2000871,"コボルドプリーストの鉄兜",0,"コボルドNM兜（仮)",0,0,1,0,0,False,"","ui/icon/021000/021002.tex","イベントアイテム",1,1,"第129洞穴団",3,"normal/item_start",0
2000872,"邪眼の涙",0,"邪眼の涙",0,0,1,0,0,False,"","ui/icon/020000/020662.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000873,"ボムの薬指",0,"ボムの薬指",0,0,1,0,0,False,"","ui/icon/022000/022623.tex","",99,1,,3,"normal/item_start",0
2000874,"大炎輝石",0,"大炎輝石",0,0,1,0,0,False,"","ui/icon/021000/021468.tex","",99,1,,3,"normal/item_start",0
2000875,"フレイムドレイクの可燃液",0,"フレイムドレイクの可燃液",0,0,1,0,0,False,"","ui/icon/020000/020641.tex","",99,1,,3,"normal/item_start",0
2000876,"ホワイトウルフの粗皮",0,"ホワイトウルフの粗皮",0,0,1,0,0,False,"","ui/icon/022000/022018.tex","",99,1,,3,"normal/item_start",0
2000877,"ナパームの小指",0,"ナパームの小指",0,0,1,0,0,False,"","ui/icon/022000/022623.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000878,"柔らかな羊肉",0,"柔らかな羊肉",0,0,1,0,0,False,"","ui/icon/025000/025153.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000879,"植生調査用の土",0,"植生調査用の土",0,0,1,0,0,False,"","ui/icon/021000/021464.tex","",99,1,,3,"normal/item_start",0
2000880,"ヒッポグリフのモモ肉",0,"ヒッポグリフのモモ肉",0,0,1,0,0,False,"","ui/icon/025000/025152.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000881,"ビアストのスジ肉",0,"ビアストのスジ肉",0,0,1,0,0,False,"","ui/icon/025000/025153.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000882,"アイススプライトの核",0,"アイススプライトの核",0,0,1,0,0,False,"","ui/icon/021000/021266.tex","イベントアイテム",99,1,,3,"normal/item_start",0
2000883,"隠された書簡",0,"古代文字が刻まれた石",0,0,1,0,0,False,"","ui/icon/025000/025906.tex","イベントアイテム",3,1,"洒脱なる陽動戦術",3,"normal/item_start",0
2000884,"新しい魔道書",0,"新しい魔道書",0,0,1,0,0,False,"","ui/icon/026000/026002.tex","イベントアイテム",1,1,"洒脱なる陽動戦術",3,"normal/item_start",0
2000885,"ク・リヒャの手紙",0,"指示書",0,0,1,0,0,False,"","ui/icon/025000/025918.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000886,"活きのいいヘリング",0,"魚",0,0,1,0,0,False,"","ui/icon/029000/029010.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000887,"特製のイールパイ",0,"パイ",0,0,1,0,0,False,"","ui/icon/024000/024305.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000888,"硬貨の詰まった袋",0,"宝石",0,0,1,0,0,False,"","ui/icon/026000/026001.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000889,"謎めいた革袋",0,"スカーフ",0,0,1,0,0,False,"","ui/icon/025000/025919.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000890,"エルドギスのパレオ",0,"袋",0,0,1,0,0,False,"","ui/icon/023000/023301.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000891,"秘蔵のワイン",0,"酒",0,0,1,0,0,False,"","ui/icon/025000/025057.tex","イベントアイテム",1,1,"巴術最大級命題の証明",3,"normal/item_start",0
2000892,"小さな杖",0,"小さな杖",0,0,1,0,0,False,"","ui/icon/032000/032404.tex","イベントアイテム",1,1,"屋根で遊ぶ小さな影",3,"normal/item_start",0
2000893,"補修用の石材",0,"補修用の石材",0,0,1,0,0,False,"","ui/icon/022000/022615.tex","",99,1,,0,"normal/item_start",0
2000894,"良質の補修用の石材",0,"良質の補修用の石材",0,0,1,0,0,False,"","ui/icon/022000/022615.tex","",99,1,,0,"normal/item_start",0
